frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,322.96,481.68,353.43,495.81,338.19,488.74,322.96,488.74,353.43,488.74,30.47,14.13,2
0.03,1, white car,321.51,481.51,352.37,495.83,336.94,488.67,321.51,488.67,352.37,488.67,30.87,14.32,2
0.07,1, white car,320.13,481.28,350.86,495.54,335.49,488.41,320.13,488.41,350.86,488.41,30.73,14.26,2
0.1,1, white car,318.74,481.07,349.53,495.36,334.13,488.21,318.74,488.21,349.53,488.21,30.79,14.29,2
0.13,1, white car,317.56,480.99,348.44,495.34,333.0,488.17,317.56,488.17,348.44,488.17,30.88,14.35,2
0.17,1, white car,316.13,480.91,347.02,495.28,331.57,488.1,316.13,488.1,347.02,488.1,30.89,14.37,2
0.2,1, white car,315.11,480.8,345.72,495.04,330.42,487.92,315.11,487.92,345.72,487.92,30.61,14.25,2
0.23,1, white car,314.16,480.72,344.25,494.73,329.2,487.73,314.16,487.73,344.25,487.73,30.09,14.01,2
0.27,1, white car,312.97,480.4,343.07,494.39,328.02,487.39,312.97,487.39,343.07,487.39,30.1,13.99,2
0.3,1, white car,311.69,480.11,341.95,494.17,326.82,487.14,311.69,487.14,341.95,487.14,30.27,14.06,2
0.33,1, white car,310.43,479.82,340.7,493.89,325.57,486.86,310.43,486.86,340.7,486.86,30.27,14.07,2
0.37,1, white car,309.06,479.66,339.22,493.7,324.14,486.68,309.06,486.68,339.22,486.68,30.16,14.04,2
0.4,1, white car,307.28,479.33,337.71,493.53,322.5,486.43,307.28,486.43,337.71,486.43,30.43,14.21,2
0.43,1, white car,305.75,479.0,336.33,493.3,321.04,486.15,305.75,486.15,336.33,486.15,30.59,14.3,2
0.47,1, white car,304.24,478.76,335.05,493.2,319.64,485.98,304.24,485.98,335.05,485.98,30.81,14.44,2
0.5,1, white car,302.72,478.57,333.95,493.25,318.34,485.91,302.72,485.91,333.95,485.91,31.23,14.69,2
0.53,1, white car,301.48,478.53,332.55,493.19,317.01,485.86,301.48,485.86,332.55,485.86,31.08,14.66,2
0.57,1, white car,300.28,478.52,331.25,493.18,315.77,485.85,300.28,485.85,331.25,485.85,30.97,14.66,2
0.6,1, white car,299.16,478.29,330.07,492.93,314.61,485.61,299.16,485.61,330.07,485.61,30.9,14.64,2
0.63,1, white car,298.03,478.11,329.0,492.8,313.51,485.46,298.03,485.46,329.0,485.46,30.97,14.69,2
0.67,1, white car,297.25,477.87,327.86,492.38,312.56,485.13,297.25,485.13,327.86,485.13,30.61,14.51,2
0.7,1, white car,296.39,477.86,326.0,491.86,311.2,484.86,296.39,484.86,326.0,484.86,29.61,14.0,2
0.73,1, white car,295.45,477.81,324.53,491.52,309.99,484.66,295.45,484.66,324.53,484.66,29.08,13.71,2
0.77,1, white car,293.98,477.61,323.16,491.34,308.57,484.47,293.98,484.47,323.16,484.47,29.18,13.73,2
0.8,1, white car,292.76,477.48,322.0,491.21,307.38,484.35,292.76,484.35,322.0,484.35,29.24,13.73,2
0.83,1, white car,291.26,477.24,320.98,491.18,306.12,484.21,291.26,484.21,320.98,484.21,29.72,13.94,2
0.87,1, white car,289.98,476.99,320.14,491.14,305.06,484.06,289.98,484.06,320.14,484.06,30.17,14.15,2
0.9,1, white car,288.63,476.82,318.98,491.08,303.8,483.95,288.63,483.95,318.98,483.95,30.35,14.26,2
0.97,1, white car,285.91,476.03,316.63,490.47,301.27,483.25,285.91,483.25,316.63,483.25,30.72,14.44,2
1.0,1, white car,284.87,475.86,315.59,490.29,300.23,483.08,284.87,483.08,315.59,483.08,30.71,14.43,2
1.03,1, white car,283.81,475.75,314.42,490.13,299.12,482.94,283.81,482.94,314.42,482.94,30.62,14.38,2
1.07,1, white car,282.69,475.66,313.33,490.05,298.01,482.86,282.69,482.86,313.33,482.86,30.65,14.39,2
1.1,1, white car,281.63,475.59,311.86,489.78,296.75,482.68,281.63,482.68,311.86,482.68,30.22,14.18,2
1.13,1, white car,280.73,475.6,310.61,489.6,295.67,482.6,280.73,482.6,310.61,482.6,29.88,14.0,2
1.17,1, white car,279.79,475.54,309.36,489.36,294.57,482.45,279.79,482.45,309.36,482.45,29.57,13.82,2
1.2,1, white car,278.81,475.5,308.42,489.31,293.61,482.4,278.81,482.4,308.42,482.4,29.6,13.81,2
1.23,1, white car,277.66,475.46,307.41,489.29,292.53,482.38,277.66,482.38,307.41,482.38,29.74,13.83,2
1.27,1, white car,276.51,475.3,306.44,489.18,291.48,482.24,276.51,482.24,306.44,482.24,29.93,13.88,2
1.3,1, white car,275.32,475.21,305.41,489.13,290.36,482.17,275.32,482.17,305.41,482.17,30.09,13.92,2
1.33,1, white car,273.96,474.95,304.49,489.08,289.23,482.01,273.96,482.01,304.49,482.01,30.53,14.13,2
1.37,1, white car,272.5,474.67,303.26,488.89,287.88,481.78,272.5,481.78,303.26,481.78,30.76,14.22,2
1.4,1, white car,271.23,474.43,302.15,488.72,286.69,481.58,271.23,481.58,302.15,481.58,30.92,14.28,2
1.43,1, white car,270.3,474.34,300.95,488.49,285.63,481.41,270.3,481.41,300.95,481.41,30.65,14.15,2
1.47,1, white car,269.36,474.19,300.18,488.42,284.77,481.3,269.36,481.3,300.18,481.3,30.82,14.23,2
1.5,1, white car,268.37,473.95,299.51,488.34,283.94,481.14,268.37,481.14,299.51,481.14,31.14,14.39,2
