frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
2.93,58,1424.0,515.53,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
2.97,58,1421.17,515.68,-26.2,1.39,0.0,0.0,1,,,,,,,,,,,,,,,,,,
3.0,58,1418.46,515.76,-25.09,0.74,37.0,-21.67,1,,,,,,,,,,,,,,,,,,
3.03,58,1415.8,515.82,-24.63,0.56,15.33,-6.0,1,,,,,,,,,,,,,,,,,,
3.07,58,1412.88,515.88,-27.04,0.56,-80.33,0.0,1,,,,,,,,,,,,,,,,,,
3.1,58,1410.37,515.85,-23.24,-0.28,126.67,-28.0,1,,,,,,,,,,,,,,,,,,
3.13,58,1407.46,516.11,-26.94,2.41,-123.33,89.67,1,,,,,,,,,,,,,,,,,,
3.17,58,1404.81,516.25,-24.54,1.3,80.0,-37.0,1,,,,,,,,,,,,,,,,,,
3.2,58,1402.31,516.09,-23.15,-1.48,46.33,-92.67,1,,,,,,,,,,,,,,,,,,
3.23,58,1399.45,516.1,-26.48,0.09,-111.0,52.33,1,,,,,,,,,,,,,,,,,,
3.27,58,1396.86,516.09,-23.98,-0.09,83.33,-6.0,1,,,,,,,,,,,,,,,,,,
3.3,58,1394.01,516.02,-26.39,-0.65,-80.33,-18.67,1,,,,,,,,,,,,,,,,,,
3.33,58,1391.28,516.14,-25.28,1.11,37.0,58.67,1,,,,,,,,,,,,,,,,,,
3.37,58,1388.66,516.19,-24.26,0.46,34.0,-21.67,1,,,,,,,,,,,,,,,,,,
3.4,58,1385.89,516.31,-25.65,1.11,-46.33,21.67,1,,,,,,,,,,,,,,,,,,
3.43,58,1383.26,516.41,-24.35,0.93,43.33,-6.0,1,,,,,,,,,,,,,,,,,,
3.47,58,1380.71,516.31,-23.61,-0.93,24.67,-62.0,1,,,,,,,,,,,,,,,,,,
3.5,58,1377.9,516.56,-26.02,2.31,-80.33,108.0,1,,,,,,,,,,,26.02,-2.31,,,,,,51.5150657575044
3.53,58,1375.19,516.71,-25.09,1.39,31.0,-30.67,1,,,,,,,,,,,25.09,-1.39,,,,,,53.86543418557023
3.57,58,1372.77,516.79,-22.41,0.74,89.33,-21.67,1,,,,,,,,,,,22.41,-0.74,,,,,,55.97828596875745
3.6,58,1370.08,516.9,-24.91,1.02,-83.33,9.33,1,,,,,,,,,,,24.91,-1.02,,,,,,58.34611897975727
