0.00, 3, white car, 511.65, 491.76, 542.36, 504.39, 527.01, 498.07, 511.65, 498.07, 542.36, 498.07, 30.70, 12.63
0.00, 4, white car, 320.77, 480.24, 351.06, 492.86, 335.92, 486.55, 320.77, 486.55, 351.06, 486.55, 30.29, 12.62
0.00, 13, white car, 125.87, 468.26, 155.39, 482.42, 140.63, 475.34, 125.87, 475.34, 155.39, 475.34, 29.52, 14.16
0.00, 24, white car, 34.31, 462.83, 63.35, 476.41, 48.83, 469.62, 34.31, 469.62, 63.35, 469.62, 29.04, 13.58
0.00, 32, white car, 639.10, 499.44, 665.25, 510.72, 652.18, 505.08, 639.10, 505.08, 665.25, 505.08, 26.15, 11.28
0.00, 34, black car, 85.71, 465.58, 115.30, 480.18, 100.51, 472.88, 85.71, 472.88, 115.30, 472.88, 29.59, 14.60
0.03, 3, white car, 510.58, 491.72, 541.20, 504.31, 525.89, 498.02, 510.58, 498.02, 541.20, 498.02, 30.62, 12.60
0.03, 4, white car, 320.10, 480.11, 349.92, 492.53, 335.01, 486.32, 320.10, 486.32, 349.92, 486.32, 29.82, 12.42
0.03, 13, white car, 125.87, 468.26, 155.39, 482.42, 140.63, 475.34, 125.87, 475.34, 155.39, 475.34, 29.52, 14.16
0.03, 24, white car, 34.32, 462.84, 63.34, 476.41, 48.83, 469.62, 34.32, 469.62, 63.34, 469.62, 29.02, 13.57
0.03, 32, white car, 638.13, 499.34, 664.56, 510.74, 651.34, 505.04, 638.13, 505.04, 664.56, 505.04, 26.43, 11.40
0.03, 34, black car, 85.72, 465.59, 115.30, 480.19, 100.51, 472.89, 85.72, 472.89, 115.30, 472.89, 29.58, 14.59
0.07, 3, white car, 509.61, 491.78, 540.02, 504.29, 524.82, 498.04, 509.61, 498.04, 540.02, 498.04, 30.42, 12.51
0.07, 4, white car, 319.04, 479.86, 349.38, 492.49, 334.21, 486.17, 319.04, 486.17, 349.38, 486.17, 30.34, 12.63
0.07, 13, white car, 125.85, 468.25, 155.39, 482.41, 140.62, 475.33, 125.85, 475.33, 155.39, 475.33, 29.55, 14.17
0.07, 24, white car, 34.31, 462.83, 63.33, 476.40, 48.82, 469.62, 34.31, 469.62, 63.33, 469.62, 29.01, 13.57
0.07, 28, black car, 1434.29, 498.86, 1462.83, 511.62, 1448.56, 505.24, 1434.29, 505.24, 1462.83, 505.24, 28.54, 12.76
0.07, 34, black car, 85.71, 465.59, 115.30, 480.19, 100.50, 472.89, 85.71, 472.89, 115.30, 472.89, 29.59, 14.60
0.10, 3, white car, 508.23, 491.85, 538.47, 504.28, 523.35, 498.07, 508.23, 498.07, 538.47, 498.07, 30.24, 12.44
0.10, 4, white car, 318.39, 479.90, 348.30, 492.36, 333.34, 486.13, 318.39, 486.13, 348.30, 486.13, 29.91, 12.46
0.10, 13, white car, 125.81, 468.22, 155.42, 482.42, 140.62, 475.32, 125.81, 475.32, 155.42, 475.32, 29.60, 14.20
0.10, 24, white car, 34.31, 462.83, 63.34, 476.41, 48.82, 469.62, 34.31, 469.62, 63.34, 469.62, 29.03, 13.58
0.10, 28, black car, 1432.22, 498.82, 1460.72, 511.58, 1446.47, 505.20, 1432.22, 505.20, 1460.72, 505.20, 28.51, 12.75
0.10, 34, black car, 85.69, 465.58, 115.30, 480.20, 100.50, 472.89, 85.69, 472.89, 115.30, 472.89, 29.61, 14.61
0.13, 3, white car, 506.49, 491.71, 536.79, 504.16, 521.64, 497.93, 506.49, 497.93, 536.79, 497.93, 30.30, 12.45
0.13, 4, white car, 316.95, 480.04, 346.78, 492.48, 331.87, 486.26, 316.95, 486.26, 346.78, 486.26, 29.83, 12.43
0.13, 13, white car, 125.78, 468.21, 155.43, 482.43, 140.60, 475.32, 125.78, 475.32, 155.43, 475.32, 29.66, 14.22
0.13, 24, white car, 34.29, 462.83, 63.37, 476.43, 48.83, 469.63, 34.29, 469.63, 63.37, 469.63, 29.09, 13.60
0.13, 28, black car, 1429.98, 498.76, 1458.87, 511.70, 1444.43, 505.23, 1429.98, 505.23, 1458.87, 505.23, 28.89, 12.94
0.13, 34, black car, 85.66, 465.59, 115.33, 480.22, 100.49, 472.90, 85.66, 472.90, 115.33, 472.90, 29.67, 14.64
0.17, 3, white car, 504.94, 491.66, 534.92, 503.97, 519.93, 497.81, 504.94, 497.81, 534.92, 497.81, 29.99, 12.31
0.17, 4, white car, 315.44, 480.02, 345.48, 492.56, 330.46, 486.29, 315.44, 486.29, 345.48, 486.29, 30.05, 12.54
0.17, 13, white car, 125.79, 468.22, 155.41, 482.43, 140.60, 475.32, 125.79, 475.32, 155.41, 475.32, 29.62, 14.21
0.17, 24, white car, 34.30, 462.83, 63.34, 476.42, 48.82, 469.63, 34.30, 469.63, 63.34, 469.63, 29.05, 13.58
0.17, 28, black car, 1428.11, 498.70, 1457.73, 511.98, 1442.92, 505.34, 1428.11, 505.34, 1457.73, 505.34, 29.62, 13.28
0.17, 34, black car, 85.68, 465.59, 115.34, 480.23, 100.51, 472.91, 85.68, 472.91, 115.34, 472.91, 29.66, 14.64
0.20, 3, white car, 503.31, 491.72, 533.10, 503.95, 518.21, 497.84, 503.31, 497.84, 533.10, 497.84, 29.79, 12.23
0.20, 4, white car, 314.01, 480.03, 344.05, 492.59, 329.03, 486.31, 314.01, 486.31, 344.05, 486.31, 30.04, 12.56
0.20, 13, white car, 125.79, 468.23, 155.38, 482.42, 140.59, 475.33, 125.79, 475.33, 155.38, 475.33, 29.59, 14.19
0.20, 24, white car, 34.28, 462.84, 63.35, 476.43, 48.82, 469.63, 34.28, 469.63, 63.35, 469.63, 29.06, 13.59
0.20, 28, black car, 1426.41, 498.59, 1456.69, 512.15, 1441.55, 505.37, 1426.41, 505.37, 1456.69, 505.37, 30.28, 13.56
0.20, 34, black car, 85.68, 465.61, 115.35, 480.25, 100.51, 472.93, 85.68, 472.93, 115.35, 472.93, 29.67, 14.64
0.23, 3, white car, 501.83, 491.61, 531.85, 503.95, 516.84, 497.78, 501.83, 497.78, 531.85, 497.78, 30.03, 12.34
0.23, 4, white car, 312.61, 479.77, 343.09, 492.53, 327.85, 486.15, 312.61, 486.15, 343.09, 486.15, 30.48, 12.77
0.23, 13, white car, 125.74, 468.21, 155.37, 482.43, 140.56, 475.32, 125.74, 475.32, 155.37, 475.32, 29.63, 14.21
0.23, 24, white car, 34.31, 462.81, 63.34, 476.39, 48.83, 469.60, 34.31, 469.60, 63.34, 469.60, 29.03, 13.57
0.23, 28, black car, 1424.79, 498.59, 1455.55, 512.33, 1440.17, 505.46, 1424.79, 505.46, 1455.55, 505.46, 30.76, 13.74
0.23, 34, black car, 85.81, 465.59, 115.39, 480.19, 100.60, 472.89, 85.81, 472.89, 115.39, 472.89, 29.59, 14.60
0.27, 3, white car, 500.47, 491.55, 530.60, 503.95, 515.54, 497.75, 500.47, 497.75, 530.60, 497.75, 30.13, 12.39
0.27, 4, white car, 311.23, 479.54, 341.95, 492.44, 326.59, 485.99, 311.23, 485.99, 341.95, 485.99, 30.72, 12.89
0.27, 13, white car, 125.75, 468.18, 155.41, 482.42, 140.58, 475.30, 125.75, 475.30, 155.41, 475.30, 29.67, 14.24
0.27, 24, white car, 34.30, 462.80, 63.35, 476.38, 48.83, 469.59, 34.30, 469.59, 63.35, 469.59, 29.05, 13.58
0.27, 28, black car, 1423.18, 498.75, 1454.38, 512.63, 1438.78, 505.69, 1423.18, 505.69, 1454.38, 505.69, 31.20, 13.87
0.27, 34, black car, 85.88, 465.56, 115.46, 480.16, 100.67, 472.86, 85.88, 472.86, 115.46, 472.86, 29.58, 14.61
