frame,leading,right_leading,left_leading,following,right_following,left_following
2.1,21.0,28.0,,,,
2.13,21.0,28.0,,,,
2.17,21.0,28.0,,,,
2.2,21.0,28.0,,,,
2.23,21.0,28.0,,,,
2.27,21.0,28.0,,,,
2.3,21.0,28.0,,,,
2.33,21.0,28.0,,,,
2.37,21.0,28.0,,,,
2.4,21.0,28.0,,,,
2.43,21.0,28.0,,,,
2.47,21.0,28.0,,,,
2.5,21.0,28.0,,,,
2.53,21.0,28.0,,,,
2.57,21.0,28.0,,,,
2.6,21.0,28.0,,,,
2.63,21.0,28.0,,,,
2.67,21.0,28.0,,,10.0,
2.7,21.0,28.0,,,10.0,
2.73,21.0,28.0,,,10.0,
2.77,21.0,28.0,,,10.0,
2.8,21.0,28.0,,,10.0,
2.83,21.0,28.0,,,10.0,
2.87,21.0,28.0,,,10.0,
2.9,21.0,28.0,,,10.0,
2.93,21.0,28.0,,,10.0,
2.97,21.0,28.0,,,10.0,
3.0,21.0,28.0,,,10.0,
3.03,21.0,28.0,,,10.0,
3.07,21.0,28.0,,,10.0,
3.1,21.0,28.0,,,10.0,
3.13,21.0,28.0,,,10.0,
3.17,21.0,28.0,,,10.0,
3.2,21.0,28.0,,,10.0,
3.23,21.0,28.0,,,10.0,
3.27,21.0,28.0,,,10.0,
3.3,21.0,28.0,,,10.0,
3.33,21.0,28.0,,,10.0,
3.37,21.0,28.0,,,10.0,
3.4,21.0,28.0,,,10.0,
3.43,,28.0,,,10.0,
3.47,21.0,28.0,,,10.0,
3.5,21.0,28.0,,,10.0,
3.53,21.0,28.0,,,10.0,
3.57,21.0,28.0,,,10.0,
3.6,21.0,28.0,,,10.0,
3.63,21.0,28.0,,,10.0,
3.67,21.0,28.0,,,10.0,
3.7,21.0,28.0,,,10.0,
3.73,21.0,28.0,,,10.0,
3.77,21.0,28.0,,,10.0,
3.8,21.0,28.0,,,10.0,
3.83,21.0,28.0,,,10.0,
3.87,21.0,28.0,,,,
3.9,21.0,28.0,,,,
3.93,21.0,28.0,,,5.0,
3.97,21.0,28.0,,,5.0,
4.0,21.0,28.0,,,5.0,
4.03,21.0,28.0,,,5.0,
4.07,21.0,28.0,,,5.0,
4.1,21.0,28.0,,,5.0,
4.13,21.0,28.0,,,5.0,
4.17,21.0,28.0,,,5.0,
4.2,21.0,28.0,,,5.0,
4.23,21.0,28.0,,,5.0,
4.27,21.0,28.0,,,5.0,
4.3,21.0,28.0,,,10.0,
4.33,21.0,28.0,,,10.0,
4.37,21.0,28.0,,,10.0,
4.4,21.0,28.0,,,10.0,
