frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,11,718.68,513.71,0.0,0.0,0.0,0.0,2,,,,,,,,,0.0,0.0,,,,,,,32.095945226772784,
0.03,11,716.6,513.37,-19.26,-3.15,0.0,0.0,2,,,,,,,,,19.26,3.15,,,,,,,33.97289066299769,
0.07,11,714.15,513.1,-22.69,-2.5,-114.33,21.67,2,,,,,,,,,22.69,2.5,,,,,,,35.98292094869451,
0.1,11,711.49,512.89,-24.63,-1.94,-64.67,18.67,2,,,,,,,,,24.63,1.94,,,,,,,38.07372453543254,
0.13,11,708.84,512.73,-24.54,-1.48,3.0,15.33,2,,,,,,,,,24.54,1.48,,,,,,,40.20369137280805,
0.17,11,706.16,512.62,-24.81,-1.02,-9.0,15.33,2,,,,,,,,,24.81,1.02,,,,,,,42.591136401838284,
0.2,11,703.67,512.37,-23.06,-2.31,58.33,-43.0,2,,,,,,,,,23.06,2.31,,,,,,,44.6714987436061,
0.23,11,701.08,512.08,-23.98,-2.69,-30.67,-12.67,2,,,,,,,,,23.98,2.69,,,,,,,46.74107936280463,
0.27,11,698.17,511.55,-26.94,-4.91,-98.67,-74.0,2,,,,,,,,,26.94,4.91,,,,,,,49.60379924965426,
0.3,11,695.51,511.03,-24.63,-4.81,77.0,3.33,2,,,,,,,,,24.63,4.81,,,,,,,51.91245033708193,
0.33,11,693.01,510.75,-23.15,-2.59,49.33,74.0,2,,,,,,,,,23.15,2.59,,,,,,,54.37628251361066,
0.37,11,690.56,510.56,-22.69,-1.76,15.33,27.67,2,,,,,,,,,22.69,1.76,,,,,,,57.11694757250254,
0.4,11,688.3,510.22,-20.93,-3.15,58.67,-46.33,2,,,20.93,3.15,,,,,20.93,3.15,,,,124.06417774684203,,,59.55458756468722,
0.43,11,685.87,509.92,-22.5,-2.78,-52.33,12.33,2,,,,,,,,,22.5,2.78,,,,,,,61.97195575419575,
0.47,11,682.86,509.56,-27.87,-3.33,-179.0,-18.33,2,,,27.87,3.33,,,,,27.87,3.33,,,,118.48766433684145,,,64.62478239808621,
0.5,11,680.39,509.35,-22.87,-1.94,166.67,46.33,2,,,22.87,1.94,,,,,22.87,1.94,,,,116.07106960823614,,,67.04557330652035,
0.53,11,677.89,509.01,-23.15,-3.15,-9.33,-40.33,2,,,23.15,3.15,,,,,23.15,3.15,,,,113.31292997712133,,,69.19517035169432,
0.57,11,675.46,508.68,-22.5,-3.06,21.67,3.0,2,,,22.5,3.06,,,,,22.5,3.06,,,,110.93394881640157,,,71.61011800018206,
0.6,11,672.71,508.41,-25.46,-2.5,-98.67,18.67,2,,,25.46,2.5,,,,,25.46,2.5,,,,108.38081426156577,,,74.45575598971509,
0.63,11,670.17,507.94,-23.52,-4.35,64.67,-61.67,2,,,23.52,4.35,,,,,23.52,4.35,,,,105.76331358273535,,,76.87562747711392,
0.67,11,667.83,507.54,-21.67,-3.7,61.67,21.67,2,,,21.67,3.7,,,,,21.67,3.7,,,,103.31031361872832,,,79.05284118866312,
0.7,11,665.39,507.36,-22.59,-1.67,-30.67,67.67,2,,,22.59,1.67,,,,,22.59,1.67,,,,100.9794380059624,,,81.50752725975678,
0.73,11,662.59,507.08,-25.93,-2.59,-111.33,-30.67,2,,,25.93,2.59,,,,,25.93,2.59,,,,98.51660672191262,,,84.57127467408775,
0.77,11,660.27,506.88,-21.48,-1.85,148.33,24.67,2,,,21.48,1.85,,,,,21.48,1.85,,,,96.21354010740909,,,86.820535013325,
0.8,11,657.84,506.49,-22.5,-3.61,-34.0,-58.67,2,,,,,,,,,22.5,3.61,,,,,,,88.78574491437233,
0.83,11,655.22,506.0,-24.26,-4.54,-58.67,-31.0,2,,,,,,,,,24.26,4.54,,,,,,,91.47388370458529,
0.87,11,652.83,505.51,-22.13,-4.54,71.0,0.0,2,,,,,,,,,22.13,4.54,,,,,,,93.83846759192089,
0.9,11,650.12,505.28,-25.09,-2.13,-98.67,80.33,2,,,25.09,2.13,,,,,25.09,2.13,,,,85.78007810674927,,,96.51492786092727,
0.93,11,647.53,505.06,-23.98,-2.04,37.0,3.0,2,,,23.98,2.04,,,,,23.98,2.04,,,,83.58786155896085,,,99.43333696502398,
0.97,11,645.19,504.7,-21.67,-3.33,77.0,-43.0,2,,,21.67,3.33,,,,,21.67,3.33,,,,81.56065840832827,,,102.05547217077583,
