frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,8,326.08,463.76,0.0,0.0,0.0,0.0,1,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,39.668487493223154,,23.85922253553123,57.329477583525886,,
0.03,8,325.96,463.79,-1.11,0.28,0.0,0.0,1,1.11,-0.28,,,1.11,-0.28,1.11,-0.28,,,,,39.50056328712289,,23.713803996828506,57.38575868628032,,
0.07,8,325.83,463.79,-1.2,0.0,-3.0,-9.33,1,1.2,0.0,,,1.2,0.0,1.2,0.0,,,,,89.65356100010754,,23.611152026108346,57.51495457704888,,
0.1,8,325.62,463.77,-1.94,-0.19,-24.67,-6.33,1,1.94,0.19,,,1.94,0.19,1.94,0.19,,,,,89.45258520579495,,23.478894778076793,57.72587721291034,,
0.13,8,325.52,463.81,-0.93,0.37,33.67,18.67,1,0.93,-0.37,,,0.93,-0.37,0.93,-0.37,,,,,89.36631636136738,,23.386000085521253,57.84072700096362,,
0.17,8,325.31,463.81,-1.94,0.0,-33.67,-12.33,1,1.94,0.0,,,1.94,0.0,1.94,0.0,,,,,89.23679173973031,,23.29172599873183,58.12897728327927,,
0.2,8,325.19,463.84,-1.11,0.28,27.67,9.33,1,1.11,-0.28,,,1.11,-0.28,1.11,-0.28,,,,,89.22939874279105,,23.263793757682805,58.354340027113665,,
0.23,8,325.08,463.9,-1.02,0.56,3.0,9.33,1,1.02,-0.56,,,1.02,-0.56,1.02,-0.56,,,,,89.23456953445789,,23.222465416057815,58.56659286658219,,
0.27,8,324.98,463.94,-0.93,0.37,3.0,-6.33,1,0.93,-0.37,,,0.93,-0.37,0.93,-0.37,,,,,89.1284561742208,,23.11517250638637,58.64187070685928,,
0.3,8,324.9,463.92,-0.74,-0.19,6.33,-18.67,1,0.74,0.19,,,0.74,0.19,0.74,0.19,,,,,89.05698175887167,,23.078355660661785,58.73348704103986,,
0.33,8,324.8,463.87,-0.93,-0.46,-6.33,-9.0,1,0.93,0.46,,,0.93,0.46,0.93,0.46,,,,,88.96298668547502,,23.048134414741707,58.848195384395595,,
0.37,8,324.7,463.84,-0.93,-0.28,0.0,6.0,1,0.93,0.28,,,0.93,0.28,0.93,0.28,,,,,88.86077030951284,,22.99721722295985,58.96077764073335,,
0.4,8,324.64,463.85,-0.56,0.09,12.33,12.33,1,0.56,-0.09,,,0.56,-0.09,0.56,-0.09,,,,,38.476179644034346,,22.92581514363231,58.99947457393156,,
0.43,8,324.51,463.86,-1.2,0.09,-21.33,0.0,1,1.2,-0.09,,,1.2,-0.09,1.2,-0.09,,,,,38.357050199409265,,22.833162286463974,59.13760309650706,,
0.47,8,324.35,463.84,-1.48,-0.19,-9.33,-9.33,1,1.48,0.19,,,1.48,0.19,1.48,0.19,,,,,38.246006327458566,,22.76899646449095,59.33859536591678,,
0.5,8,324.19,463.74,-1.48,-0.93,0.0,-24.67,1,1.48,0.93,,,1.48,0.93,1.48,0.93,,,,,88.39388270689327,,22.74071238989669,59.538231414780874,,
0.53,8,324.04,463.58,-1.39,-1.48,3.0,-18.33,1,1.39,1.48,,,1.39,1.48,1.39,1.48,,,,,38.02083770776234,,22.805536608464223,59.77437745388903,,
0.57,8,323.82,463.52,-2.04,-0.56,-21.67,30.67,1,2.04,0.56,,,2.04,0.56,2.04,0.56,,,,,37.69798005198685,,22.626234772935604,59.90027879734782,,
0.6,8,323.61,463.47,-1.94,-0.46,3.33,3.33,1,1.94,0.46,,,1.94,0.46,1.94,0.46,,,,,37.47556537265317,,22.511246078349366,60.104599657596886,,
0.63,8,323.45,463.43,-1.48,-0.37,15.33,3.0,1,1.48,0.37,,,1.48,0.37,1.48,0.37,,,,,87.61049366371591,,22.438139405931167,60.26806534143931,,
0.67,8,323.24,463.45,-1.94,0.19,-15.33,18.67,1,1.94,-0.19,,,1.94,-0.19,1.94,-0.19,,,,,87.40287695493781,,22.28109961379825,60.494403046893524,,
0.7,8,323.12,463.45,-1.11,0.0,27.67,-6.33,1,1.11,0.0,,,1.11,0.0,1.11,0.0,,,,,87.32315443225812,,22.227141066722933,60.633538573960855,,
0.73,8,323.0,463.47,-1.11,0.19,0.0,6.33,1,1.11,-0.19,,,1.11,-0.19,1.11,-0.19,,,,,87.23513626973937,,22.151805795465048,60.790347918069976,,
0.77,8,322.87,463.45,-1.2,-0.19,-3.0,-12.67,1,1.2,0.19,,,1.2,0.19,1.2,0.19,,,,,87.11388523077136,,22.086251379534772,60.921760480143725,,
0.8,8,322.78,463.41,-0.83,-0.37,12.33,-6.0,1,0.83,0.37,,,0.83,0.37,0.83,0.37,,,,,87.03083246758013,,22.06271288849128,61.04544618560827,,
0.83,8,322.67,463.31,-1.02,-0.93,-6.33,-18.67,1,1.02,0.93,,,1.02,0.93,1.02,0.93,,,,,86.91295242942789,,22.06467312243713,61.15596863757452,,
0.87,8,322.56,463.25,-1.02,-0.56,0.0,12.33,1,1.02,0.56,,,1.02,0.56,1.02,0.56,,,,,86.73861539130078,,21.998111282562437,61.22234314365956,,
0.9,8,322.44,463.22,-1.11,-0.28,-3.0,9.33,1,1.11,0.28,,,1.11,0.28,1.11,0.28,,,,,86.61657174005447,,21.94251580835707,61.344967193731534,,
0.93,8,322.28,463.16,-1.48,-0.56,-12.33,-9.33,1,1.48,0.56,,,1.48,0.56,1.48,0.56,,,,,86.39243311772158,,21.845869174743292,61.44120522906428,,
0.97,8,322.05,463.15,-2.13,-0.09,-21.67,15.67,1,2.13,0.09,,,2.13,0.09,2.13,0.09,,,,,86.05273848053879,,21.63634211228879,61.55162792323203,,
1.0,8,321.79,463.14,-2.41,-0.09,-9.33,0.0,1,2.41,0.09,,,2.41,0.09,2.41,0.09,,,,,85.71304743153166,,21.4301656549827,61.74152978344477,,
1.03,8,321.56,463.09,-2.13,-0.46,9.33,-12.33,1,2.13,0.46,,,2.13,0.46,2.13,0.46,,,,,85.48971984981587,,21.33283150451438,61.98566608499096,,
1.07,8,321.4,463.06,-1.48,-0.28,21.67,6.0,1,1.48,0.28,,,1.48,0.28,1.48,0.28,,,,,85.37765749890306,,21.28884449659023,62.197718607678816,,
1.1,8,321.3,463.09,-0.93,0.28,18.33,18.67,1,0.93,-0.28,,,0.93,-0.28,0.93,-0.28,,,,,85.37011303729192,,21.259014558534957,62.38306500966425,,
1.13,8,321.19,463.07,-1.02,-0.19,-3.0,-15.67,1,1.02,0.19,,,1.02,0.19,1.02,0.19,,,,,85.31865974099686,,21.244203915421267,62.56417185578337,,
