frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
2.53,9,1447.92,535.96,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,,,,,,,,,25.661122344901408,,,
2.57,9,1445.03,535.72,-26.76,-2.22,0.0,0.0,1,,,,,26.76,2.22,,,,,,,,,26.120913077455764,,,
2.6,9,1442.54,535.52,-23.06,-1.85,123.33,12.33,1,,,,,23.06,1.85,,,,,,,,,26.84255762776716,,,
2.63,9,1439.33,535.62,-29.72,0.93,-222.0,92.67,1,,,,,29.72,-0.93,,,,,,,,,27.59307159415204,,,
2.67,9,1435.7,535.56,-33.61,-0.56,-129.67,-49.67,1,,,,,33.61,0.56,,,,,,,,,28.98113179294426,,,
2.7,9,1432.18,535.43,-32.59,-1.2,34.0,-21.33,1,,,,,32.59,1.2,,,,,,,,,30.84811339450115,,,
2.73,9,1429.09,535.25,-28.61,-1.67,132.67,-15.67,1,,,,,28.61,1.67,,,,,,,,,32.70187303504185,,,
2.77,9,1426.05,535.19,-28.15,-0.56,15.33,37.0,1,,,,,28.15,0.56,,,,,,,,,34.48430657560046,,,
2.8,9,1423.01,535.1,-28.15,-0.83,0.0,-9.0,1,,,,,28.15,0.83,,,,,,,,,36.62482764464563,,,
2.83,9,1419.8,535.0,-29.72,-0.93,-52.33,-3.33,1,,,,,29.72,0.93,,,,,,,,,39.108143653208664,,,
2.87,9,1416.97,534.87,-26.2,-1.2,117.33,-9.0,1,,,,,26.2,1.2,,,,,,,,,41.30282556920291,,,
2.9,9,1413.87,534.72,-28.7,-1.39,-83.33,-6.33,1,,,,,28.7,1.39,,,,,,,,,43.550803666522604,,,
2.93,9,1410.58,534.65,-30.46,-0.65,-58.67,24.67,1,,,,,30.46,0.65,,,,,,,,,46.05333646979332,,,
2.97,9,1407.39,534.54,-29.54,-1.02,30.67,-12.33,1,,,,,29.54,1.02,,,,,,,,,48.64457318139413,,,
3.0,9,1404.29,534.35,-28.7,-1.76,28.0,-24.67,1,,,,,28.7,1.76,,,,,,,,,51.417321983938365,,,
3.03,9,1401.08,534.34,-29.72,-0.09,-34.0,55.67,1,,,,,29.72,0.09,,,,,,,,,54.144540814379404,,,
3.07,9,1397.97,534.35,-28.8,0.09,30.67,6.0,1,,,,,28.8,-0.09,,,,,,,,,56.6986507775979,,,
3.1,9,1395.03,534.14,-27.22,-1.94,52.67,-67.67,1,,,,,27.22,1.94,,,,,,,,,59.24821094345383,,,
3.13,9,1392.09,533.87,-27.22,-2.5,0.0,-18.67,1,,,,,27.22,2.5,,,,,,,,,62.19403588769593,,,
3.17,9,1389.2,533.91,-26.76,0.37,15.33,95.67,1,,,,,26.76,-0.37,,,,,,,,,64.96600418680528,,,
3.2,9,1386.1,533.77,-28.7,-1.3,-64.67,-55.67,1,,,,,28.7,1.3,,,,,,,,,67.85835910188231,,,
3.23,9,1383.09,533.62,-27.87,-1.39,27.67,-3.0,1,,,,,27.87,1.39,,,,,,,,,70.54475529761231,,,
3.27,9,1380.19,533.57,-26.85,-0.46,34.0,31.0,1,,,,,26.85,0.46,,,,,,,,,73.28091497791225,,,
3.3,9,1376.82,533.4,-31.2,-1.57,-145.0,-37.0,1,,,,,31.2,1.57,,,,,,,,,76.36550268282143,,,
3.33,9,1373.75,533.27,-28.43,-1.2,92.33,12.33,1,,,,,28.43,1.2,,,,,,,,,79.23536205508248,,,
3.37,9,1370.73,533.23,-27.96,-0.37,15.67,27.67,1,,,,,27.96,0.37,,,,,,,,,82.15144673102225,,,
3.4,9,1367.95,533.16,-25.74,-0.65,74.0,-9.33,1,,,,,25.74,0.65,,,,,,,,,84.87386641363764,,,
3.43,9,1364.9,533.03,-28.24,-1.2,-83.33,-18.33,1,,,,,28.24,1.2,,,,,,,,,87.66313364237,,,
3.47,9,1361.66,533.04,-30.0,0.09,-58.67,43.0,1,,,,,30.0,-0.09,,,,,,,,,90.52969899430803,,,
3.5,9,1358.41,533.08,-30.09,0.37,-3.0,9.33,1,,,,,30.09,-0.37,,,,,,,,,93.59738885246755,,,
3.53,9,1355.42,533.09,-27.69,0.09,80.0,-9.33,1,,,,,27.69,-0.09,,,,,,,,,96.38903360860085,,,
3.57,9,1352.59,533.05,-26.2,-0.37,49.67,-15.33,1,,,,,26.2,0.37,26.2,0.37,,,,,,,99.02111391011512,96.63785800606303,,
3.6,9,1349.38,533.08,-29.72,0.28,-117.33,21.67,1,,,,,29.72,-0.28,29.72,-0.28,,,,,,,102.10001224289834,99.82190641337206,,
3.63,9,1346.5,533.16,-26.67,0.74,101.67,15.33,1,,,,,26.67,-0.74,26.67,-0.74,,,,,,,105.08718856264078,102.43455764535712,,
