frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
5.63,27,1357.85,523.34,0.0,0.0,0.0,0.0,2,0.0,0.0,,,,,,,,,,,13.61018001350461,,,,,
5.67,27,1354.98,523.41,-26.57,0.65,0.0,0.0,2,26.57,-0.65,,,,,,,,,,,14.020246074873281,,,,,
5.7,27,1351.79,523.51,-29.54,0.93,-99.0,9.33,2,29.54,-0.93,,,,,,,,,,,15.118756562627748,,,,,
5.73,27,1348.85,523.57,-27.22,0.56,77.33,-12.33,2,27.22,-0.56,,,,,,,,,,,16.574679484080622,,,,,
5.77,27,1345.91,523.57,-27.22,0.0,0.0,-18.67,2,27.22,0.0,,,,,,,,,,,18.403328503289927,,,,,
5.8,27,1343.29,523.85,-24.26,2.59,98.67,86.33,2,24.26,-2.59,,,,,,,,,,,20.26068360149774,,,,,
5.83,27,1340.6,523.97,-24.91,1.11,-21.67,-49.33,2,24.91,-1.11,,,,,,,,,,,22.21441198861673,,,,,
5.87,27,1337.67,524.12,-27.13,1.39,-74.0,9.33,2,27.13,-1.39,,,,,,,,,,,24.34751938083228,,,,,
5.9,27,1333.93,524.58,-34.63,4.26,-250.0,95.67,2,34.63,-4.26,,,,,,,,,,,27.71430136229317,,,,,
5.93,27,1330.57,525.06,-31.11,4.44,117.33,6.0,2,31.11,-4.44,,,,,,,,,,,30.701284989394257,,,,,
5.97,27,1327.78,525.06,-25.83,0.0,176.0,-148.0,2,25.83,0.0,,,,,,,,,,,33.280932979710705,,,,,
6.0,27,1325.0,525.04,-25.74,-0.19,3.0,-6.33,2,25.74,0.19,,,,,,,,,,,35.835123831235805,,,,,
6.03,27,1322.28,524.99,-25.19,-0.46,18.33,-9.0,2,25.19,0.46,,,,,,,,,,,38.356273280912,,,,,
6.07,27,1319.84,524.88,-22.59,-1.02,86.67,-18.67,2,22.59,1.02,,,,,,,,,,,40.76012880254441,,,,,
6.1,27,1317.14,525.2,-25.0,2.96,-80.33,132.67,2,25.0,-2.96,,,,,,,,,,,43.568954543344304,,,,,
6.13,27,1314.34,525.37,-25.93,1.57,-31.0,-46.33,2,25.93,-1.57,,,,,,,,,,,46.37677435958658,,,,,
6.17,27,1310.78,525.36,-32.96,-0.09,-234.33,-55.33,2,32.96,0.09,,,,,,,,,,,49.81552870340729,,,,,
6.2,27,1307.92,525.32,-26.48,-0.37,216.0,-9.33,2,26.48,0.37,,,,,,,,,,,52.708354176544105,,,,,
6.23,27,1305.36,525.45,-23.7,1.2,92.67,52.33,2,23.7,-1.2,,,,,,,,,,,55.32052060492559,,,,,
6.27,27,1302.85,525.57,-23.24,1.11,15.33,-3.0,2,23.24,-1.11,,,,,,,,,,,58.16826024560133,,,,,
6.3,27,1300.16,525.52,-24.91,-0.46,-55.67,-52.33,2,24.91,0.46,,,,,,,,,,,60.429405093878074,,,,,
6.33,27,1297.13,525.81,-28.06,2.69,-105.0,105.0,2,,,,,,,,,,,,,,,,,,
6.37,27,1293.89,526.16,-30.0,3.24,-64.67,18.33,2,,,,,,,,,,,,,,,,,,
6.4,27,1290.86,526.43,-28.06,2.5,64.67,-24.67,2,,,,,,,,,,,,,,,,,,
6.43,27,1287.86,526.53,-27.78,0.93,9.33,-52.33,2,,,,,,,,,,,,,,,,,,
6.47,27,1284.83,526.56,-28.06,0.28,-9.33,-21.67,2,,,,,,,,,,,,,,,,,,
6.5,27,1281.61,526.6,-29.81,0.37,-58.33,3.0,2,,,,,,,,,,,,,,,,,,
6.53,27,1278.76,526.64,-26.39,0.37,114.0,0.0,2,,,,,,,,,,,,,,,,,,
6.57,27,1276.13,526.71,-24.35,0.65,68.0,9.33,2,,,,,,,,,,,,,,,,,,
6.6,27,1273.35,526.91,-25.74,1.85,-46.33,40.0,2,,,,,,,,,,,,,,,,,,
6.67,27,1267.35,526.92,-55.56,0.09,-994.0,-58.67,2,,,,,,,,,,,,,,,,,,
6.7,27,1264.43,526.89,-27.04,-0.28,950.67,-12.33,2,,,,,,,,,,,,,,,,,,
6.73,27,1261.9,526.99,-23.43,0.93,120.33,40.33,2,,,,,,,,,,,,,,,,,,
6.77,27,1259.36,527.05,-23.52,0.56,-3.0,-12.33,2,,,,,,,,,,,,,,,,,,
6.8,27,1257.06,527.02,-21.3,-0.28,74.0,-28.0,2,,,,,,,,,,,,,,,,,,
6.83,27,1254.55,527.13,-23.24,1.02,-64.67,43.33,2,,,,,,,,,,,,,,,,,,
