frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.73,2,1358.04,525.6,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,
0.77,2,1355.16,525.54,-26.67,-0.56,0.0,0.0,2,,,,,,,,,,,,,,,,,,
0.8,2,1351.98,525.68,-29.44,1.3,-92.33,62.0,2,,,,,,,,,,,,,,,,,,
0.83,2,1348.78,525.73,-29.63,0.46,-6.33,-28.0,2,,,,,,,,,,,,,,,,,,
0.87,2,1345.97,525.91,-26.02,1.67,120.33,40.33,2,,,,,,,,,,,,,,,,,,
0.9,2,1343.27,525.88,-25.0,-0.28,34.0,-65.0,2,,,,,,,,,,,,,,,,,,
0.93,2,1340.65,525.76,-24.26,-1.11,24.67,-27.67,2,,,,,,,,,,,,,,,,,,
0.97,2,1337.68,525.92,-27.5,1.48,-108.0,86.33,2,,,,,,,,,,,,,,,,,,
1.0,2,1334.42,526.07,-30.19,1.39,-89.67,-3.0,2,,,,,,,,,,,,,,,,,,
1.03,2,1331.6,526.46,-26.11,3.61,136.0,74.0,2,,,,,,,,,,,,,,,,,,
1.07,2,1328.73,526.62,-26.57,1.48,-15.33,-71.0,2,,,,,,,,,,,,,,,,,,
1.1,2,1326.25,526.54,-22.96,-0.74,120.33,-74.0,2,,,,,,,,,,,,,,,,,,
1.13,2,1323.59,526.72,-24.63,1.67,-55.67,80.33,2,,,,,,,,,,,,,,,,,,
1.17,2,1320.58,526.95,-27.87,2.13,-108.0,15.33,2,,,,,,,,,,,,,,,,,,
1.2,2,1317.68,527.09,-26.85,1.3,34.0,-27.67,2,,,,,,,,,,,,,,,,,,
1.23,2,1314.54,527.21,-29.07,1.11,-74.0,-6.33,2,,,,,,,,,,,,,,,,,,
1.27,2,1311.74,527.13,-25.93,-0.74,104.67,-61.67,2,,,,,,,,,,,,,,,,,,
1.3,2,1308.96,527.27,-25.74,1.3,6.33,68.0,2,,,,,,,,,,,,,,,,,,
1.33,2,1306.02,527.53,-27.22,2.41,-49.33,37.0,2,,,,,,,,,,,,,,,,,,
1.37,2,1303.18,527.67,-26.3,1.3,30.67,-37.0,2,,,,,,,,,,,,,,,,,,
1.4,2,1300.28,527.79,-26.85,1.11,-18.33,-6.33,2,,,,,,,,,,,,,,,,,,
1.43,2,1297.86,527.7,-22.41,-0.83,148.0,-64.67,2,,,,,,,,,,,,,,,,,,
1.47,2,1294.97,527.8,-26.76,0.93,-145.0,58.67,2,,,,,,,,,,,,,,,,,,
1.5,2,1292.13,528.09,-26.3,2.69,15.33,58.67,2,,,,,,,,,,,,,,,,,,
1.53,2,1289.15,528.3,-27.59,1.94,-43.0,-25.0,2,,,,,,,,,,,,,,,,,,
1.57,2,1286.34,528.6,-26.02,2.78,52.33,28.0,2,,,,,,,,,,,,,,,,,,
1.6,2,1283.57,528.63,-25.65,0.28,12.33,-83.33,2,,,,,,,,,,,,,,,,,,
1.63,2,1280.84,528.77,-25.28,1.3,12.33,34.0,2,,,,,,,,,,,,,,,,,,
1.67,2,1277.97,528.97,-26.57,1.85,-43.0,18.33,2,,,,,,,,,,,,,,,,,,
1.7,2,1275.08,529.13,-26.76,1.48,-6.33,-12.33,2,,,,,,,,,,,,,,,,,,
1.73,2,1272.38,529.3,-25.0,1.57,58.67,3.0,2,,,,,,,,,,,,,,,,,,
1.77,2,1269.31,529.16,-28.43,-1.3,-114.33,-95.67,2,,,,,,,,,,,,,,,,,,
1.8,2,1266.61,529.13,-25.0,-0.28,114.33,34.0,2,,,,,,,,,,,,,,,,,,
1.83,2,1263.85,529.32,-25.56,1.76,-18.67,68.0,2,,,,,,,,,,,,,,,,,,
1.87,2,1261.02,529.52,-26.2,1.85,-21.33,3.0,2,,,,,,,,,,,,,,,,,,
1.9,2,1258.24,529.7,-25.74,1.67,15.33,-6.0,2,,,,,,,,,,,,,,,,,,
1.93,2,1255.37,529.86,-26.57,1.48,-27.67,-6.33,2,,,,,,,,,,,,,,,,,,
