frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,59,1292.12,521.22,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,,,,,0.0,0.0,,,44.04699422208057,,,121.75468533079129
0.03,59,1289.61,521.28,-23.24,0.56,0.0,0.0,1,,,,,23.24,-0.56,,,,,23.24,-0.56,,,42.385830179436184,,,124.40127853040741
0.07,59,1286.3,521.04,-30.65,-2.22,-247.0,-92.67,1,,,,,30.65,2.22,,,,,30.65,2.22,,,40.67341269183107,,,128.20191925240448
0.1,59,1282.71,520.69,-33.24,-3.24,-86.33,-34.0,1,,,,,33.24,3.24,,,,,33.24,3.24,,,38.65826819711396,,,131.7510337720354
0.13,59,1278.93,520.67,-35.0,-0.19,-58.67,101.67,1,,,,,35.0,0.19,,,,,35.0,0.19,,,36.3929072760064,,,135.19567781552786
0.17,59,1275.31,520.72,-33.52,0.46,49.33,21.67,1,,,,,33.52,-0.46,,,,,33.52,-0.46,,,34.48472415432661,,,138.52209534944245
0.2,59,1271.89,520.67,-31.67,-0.46,61.67,-30.67,1,,,,,31.67,0.46,,,,,31.67,0.46,,,33.20982535334988,,,142.060905248418
0.23,59,1269.18,520.85,-25.09,1.67,219.33,71.0,1,,,,,25.09,-1.67,,,,,25.09,-1.67,,,32.17689232974492,,,144.8021840304905
0.27,59,1265.62,520.88,-32.96,0.28,-262.33,-46.33,1,,,,,32.96,-0.28,,,,,32.96,-0.28,,,31.298851416625507,,,148.45918799454628
0.3,59,1262.12,521.04,-32.41,1.48,18.33,40.0,1,,,,,32.41,-1.48,,,,,32.41,-1.48,,,30.593139753872933,,,151.545962004931
0.33,59,1258.44,521.1,-34.07,0.56,-55.33,-30.67,1,,,,,34.07,-0.56,,,,,34.07,-0.56,,,53.210078932472975,,,155.19597481893655
0.37,59,1255.17,520.92,-30.28,-1.67,126.33,-74.33,1,,,,,30.28,1.67,,,,,30.28,1.67,,,50.410062487563046,,,112.01292961082656
0.4,59,1252.32,520.99,-26.39,0.65,129.67,77.33,1,,,,,26.39,-0.65,,,,,26.39,-0.65,,,48.07738033628703,,,114.7049994551241
0.43,59,1249.77,521.06,-23.61,0.65,92.67,0.0,1,,,,,23.61,-0.65,,,,,23.61,-0.65,,,45.776714604698284,,,116.79568356750168
0.47,59,1246.96,521.23,-26.02,1.57,-80.33,30.67,1,,,,,26.02,-1.57,,,,,26.02,-1.57,,,43.7986415314447,,,119.76224864288415
0.5,59,1243.91,521.13,-28.24,-0.93,-74.0,-83.33,1,,,,,28.24,0.93,,,,,28.24,0.93,,,151.91983149016454,,,122.68840287492543
0.53,59,1239.7,521.04,-38.98,-0.83,-358.0,3.33,1,,,,,38.98,0.83,,,,,38.98,0.83,,,147.56489182729064,,,126.53632679985627
0.57,59,1236.32,520.94,-31.3,-0.93,256.0,-3.33,1,,,,,31.3,0.93,,,,,31.3,0.93,,,144.0698337612701,,,129.63557112150963
0.6,59,1232.45,521.02,-35.83,0.74,-151.0,55.67,1,,,,,35.83,-0.74,,,,,35.83,-0.74,,,140.71765667463336,,,133.81417152155458
0.63,59,1229.86,521.01,-23.98,-0.09,395.0,-27.67,1,,,,,23.98,0.09,,,,,23.98,0.09,,,138.40353210810775,,,136.56080330753773
0.67,59,1227.28,521.02,-23.89,0.09,3.0,6.0,1,,,,,23.89,-0.09,,,,,23.89,-0.09,,,136.0381806699869,,,139.2376687538254
0.7,59,1223.98,521.02,-30.56,0.0,-222.33,-3.0,1,,,,,30.56,0.0,,,,,30.56,0.0,,,132.8286584288195,,,142.45620520005437
0.73,59,1220.1,521.05,-35.93,0.28,-179.0,9.33,1,,,,,35.93,-0.28,,,,,35.93,-0.28,,,128.662283906357,,,145.8673894330052
0.77,59,1216.64,521.1,-32.04,0.46,129.67,6.0,1,,,,,32.04,-0.46,,,,,32.04,-0.46,,,125.29504898438724,,,149.23940766432975
0.8,59,1213.9,521.2,-25.37,0.93,222.33,15.67,1,,,,,25.37,-0.93,,,,,25.37,-0.93,,,122.95916761266713,,,152.2527267407713
0.83,59,1211.18,521.39,-25.19,1.76,6.0,27.67,1,,,,,25.19,-1.76,,,,,25.19,-1.76,,,120.4868557146379,,,155.10465434667006
0.87,59,1207.94,521.51,-30.0,1.11,-160.33,-21.67,1,,,,,30.0,-1.11,,,,,30.0,-1.11,,,117.28708581936878,,,59.351835691914395
0.9,59,1204.47,521.55,-32.13,0.37,-71.0,-24.67,1,,,,,32.13,-0.37,,,,,32.13,-0.37,,,113.95701119281786,,,62.37700217227505
0.93,59,1201.73,521.5,-25.37,-0.46,225.33,-27.67,1,,,,,25.37,0.46,,,,,25.37,0.46,,,111.2550088760051,,,64.76314769990732
0.97,59,1198.55,521.67,-29.44,1.57,-135.67,67.67,1,,,,,29.44,-1.57,,,,,29.44,-1.57,,,108.10457390878528,,,67.47651220980526
1.0,59,1195.21,521.75,-30.93,0.74,-49.67,-27.67,1,,,,,30.93,-0.74,,,,,30.93,-0.74,,,150.2833410594799,,,69.77433912263173
1.03,59,1191.65,521.48,-32.96,-2.5,-67.67,-108.0,1,,,,,32.96,2.5,,,,,32.96,2.5,,,146.90767168531383,,,73.19310145088811
1.07,59,1188.87,521.28,-25.74,-1.85,240.67,21.67,1,,,,,25.74,1.85,,,,,25.74,1.85,,,144.5337344705379,,,76.10971094413635
1.1,59,1185.85,521.46,-27.96,1.67,-74.0,117.33,1,,,,,27.96,-1.67,,,,,27.96,-1.67,,,141.44011595017864,,,78.73803274149027
1.13,59,1182.08,521.35,-34.91,-1.02,-231.67,-89.67,1,,,,,34.91,1.02,,,,,34.91,1.02,,,137.8884803020178,,,82.36820988706755
1.17,59,1178.69,521.29,-31.39,-0.56,117.33,15.33,1,,,,,31.39,0.56,,,,,31.39,0.56,,,134.68344553062178,,,85.65557308196598
1.2,59,1175.33,521.17,-31.11,-1.11,9.33,-18.33,1,,,,,31.11,1.11,,,,,31.11,1.11,,,131.28093921053417,,,88.7071141453718
1.23,59,1171.99,520.93,-30.93,-2.22,6.0,-37.0,1,,,,,30.93,2.22,,,,,30.93,2.22,,,128.2523676194713,,,92.11131526582399
1.27,59,1168.67,521.01,-30.74,0.74,6.33,98.67,1,,,,,30.74,-0.74,,,,,30.74,-0.74,,,124.43676064571909,,,94.66479018093275
1.3,59,1165.68,521.09,-27.69,0.74,101.67,0.0,1,,,,,27.69,-0.74,,,,,27.69,-0.74,,,121.21921176117255,,,97.1899356929512
1.33,59,1162.74,520.98,-27.22,-1.02,15.67,-58.67,1,,,,,27.22,1.02,,,,,27.22,1.02,,,118.45926092965448,,,100.07693290663933
