frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,21,1111.89,526.42,0.0,0.0,0.0,0.0,1,,,,,,,,,,,0.0,0.0,,,,,,134.1940937597479
0.03,21,1108.98,526.26,-26.94,-1.48,0.0,0.0,1,,,,,,,,,,,26.94,1.48,,,,,,137.21126666567872
0.07,21,1106.58,526.29,-22.22,0.28,157.33,58.67,1,,,,,,,,,,,22.22,-0.28,,,,,,139.50822807275554
0.1,21,1104.29,526.52,-21.2,2.13,34.0,61.67,1,,,,,,,,,,,21.2,-2.13,,,,,,141.72668344387364
0.13,21,1102.39,526.53,-17.59,0.09,120.33,-68.0,1,,,,,,,,,,,17.59,-0.09,,,,,,143.64350490015195
0.17,21,1099.42,526.28,-27.5,-2.31,-330.33,-80.0,1,,,,,,,,,,,27.5,2.31,,,,,,146.70693507806632
0.2,21,1096.17,525.82,-30.09,-4.26,-86.33,-65.0,1,,,,,,,,,,,30.09,4.26,,,,,,150.0881784152234
0.23,21,1093.67,525.79,-23.15,-0.28,231.33,132.67,1,,,,,,,,,,,23.15,0.28,,,,,,152.32850357040866
0.27,21,1090.26,525.79,-31.57,0.0,-280.67,9.33,1,,,,,,,,,,,31.57,0.0,,,,,,155.42631598284754
0.3,21,1087.14,525.55,-28.89,-2.22,89.33,-74.0,1,,,,,,,,,,,28.89,2.22,,,,,,158.68760789677296
0.33,21,1084.11,525.45,-28.06,-0.93,27.67,43.0,1,,,,,,,,,,,28.06,0.93,,,,,,162.0189600015996
0.37,21,1081.93,525.26,-20.19,-1.76,262.33,-27.67,1,,,,,,,,,,,20.19,1.76,,,,,,164.42228711461217
