frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,23,768.06,547.07,0.0,0.0,0.0,0.0,3,,,0.0,0.0,,,,,,,,,,35.7256490493875,,,,
0.03,23,765.67,547.0,-22.13,-0.65,0.0,0.0,3,,,22.13,0.65,,,,,,,,,,34.82958799641475,,,,
0.07,23,762.54,547.06,-28.98,0.56,-228.33,40.33,3,,,28.98,-0.56,,,,,,,,,,34.13617729037618,,,,
0.1,23,759.63,546.9,-26.94,-1.48,68.0,-68.0,3,,,26.94,1.48,,,,,,,,,,33.53787411271021,,,,
0.13,23,756.58,546.95,-28.24,0.46,-43.33,64.67,3,,,28.24,-0.46,,,,,,,,,,33.362314068421604,,,,
0.17,23,753.77,546.96,-26.02,0.09,74.0,-12.33,3,,,26.02,-0.09,,,,,,,,,,33.38883945272734,,,,
0.2,23,750.31,546.85,-32.04,-1.02,-200.67,-37.0,3,,,32.04,1.02,,,,,,,,,,33.64428034599642,,,,
0.23,23,747.19,546.73,-28.89,-1.11,105.0,-3.0,3,,,28.89,1.11,,,,,,,,,,34.14417080557089,,,,
0.27,23,744.33,546.62,-26.48,-1.02,80.33,3.0,3,,,26.48,1.02,,,,,,,,,,34.83905423515396,,,,
0.3,23,741.17,546.69,-29.26,0.65,-92.67,55.67,3,,,29.26,-0.65,,,,,,,,,,36.10633323947481,,,,
0.33,23,738.39,546.7,-25.74,0.09,117.33,-18.67,3,,,25.74,-0.09,,,,,,,,,,37.27023745564283,,,,
0.37,23,735.27,546.81,-28.89,1.02,-105.0,31.0,3,,,28.89,-1.02,,,,,,,,,,38.893541880368716,,,,
0.4,23,732.15,546.77,-28.89,-0.37,0.0,-46.33,3,,,28.89,0.37,,,,,,,,,,40.44714081365945,,,,
0.43,23,729.2,546.8,-27.31,0.28,52.67,21.67,3,,,27.31,-0.28,,,,,,,,,,42.22923394995458,,,,
0.47,23,726.17,546.9,-28.06,0.93,-25.0,21.67,3,,,28.06,-0.93,,,,,,,,,,44.35425796921871,,,,
0.5,23,723.13,546.88,-28.15,-0.19,-3.0,-37.33,3,,,,,,,,,28.15,0.19,,,,,,,45.63803786316847,
0.53,23,720.35,546.84,-25.74,-0.37,80.33,-6.0,3,,,,,,,,,25.74,0.37,,,,,,,47.56336615505685,
0.57,23,717.02,546.7,-30.83,-1.3,-169.67,-31.0,3,,,,,,,,,30.83,1.3,,,,,,,50.01947820599493,
