frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,3, white car,1079.84,515.99,1065.67,515.99,1094.01,515.99,28.34,12.47,1,0.0,0.0,0.0,0.0
0.03,3, white car,1077.91,515.82,1063.56,515.82,1092.25,515.82,28.69,12.63,1,-17.87,-1.57,0.0,0.0
0.07,3, white car,1076.18,515.74,1062.03,515.74,1090.33,515.74,28.3,12.45,1,-16.02,-0.74,61.67,27.67
0.1,3, white car,1074.39,515.61,1060.28,515.61,1088.5,515.61,28.22,12.41,1,-16.57,-1.2,-18.33,-15.33
0.13,3, white car,1072.55,515.4,1058.49,515.4,1086.6,515.4,28.11,12.36,1,-17.04,-1.94,-15.67,-24.67
0.17,3, white car,1070.26,515.61,1056.25,515.61,1084.27,515.61,28.02,12.31,1,-21.2,1.94,-138.67,129.33
0.2,3, white car,1068.17,515.6,1054.25,515.6,1082.09,515.6,27.84,12.22,1,-19.35,-0.09,61.67,-67.67
0.23,3, white car,1066.07,515.51,1052.22,515.51,1079.92,515.51,27.71,12.17,1,-19.44,-0.83,-3.0,-24.67
0.27,3, white car,1063.97,515.53,1049.98,515.53,1077.96,515.53,27.98,12.3,1,-19.44,0.19,0.0,34.0
0.3,3, white car,1061.95,515.58,1048.12,515.58,1075.79,515.58,27.68,12.16,1,-18.7,0.46,24.67,9.0
0.33,3, white car,1059.71,515.51,1045.88,515.51,1073.54,515.51,27.66,12.14,1,-20.74,-0.65,-68.0,-37.0
0.37,3, white car,1057.69,515.39,1043.78,515.39,1071.6,515.39,27.82,12.2,1,-18.7,-1.11,68.0,-15.33
0.4,3, white car,1055.37,515.44,1041.69,515.44,1069.06,515.44,27.38,11.99,1,-21.48,0.46,-92.67,52.33
0.43,3, white car,1053.08,515.38,1039.43,515.38,1066.73,515.38,27.31,11.94,1,-21.2,-0.56,9.33,-34.0
0.47,3, white car,1051.28,515.27,1037.48,515.27,1065.07,515.27,27.59,12.09,1,-16.67,-1.02,151.0,-15.33
0.5,3, white car,1049.38,515.26,1035.41,515.26,1063.36,515.26,27.95,12.25,1,-17.59,-0.09,-30.67,31.0
0.53,3, white car,1047.57,515.21,1033.86,515.21,1061.27,515.21,27.42,12.0,1,-16.76,-0.46,27.67,-12.33
0.57,3, white car,1045.41,514.96,1031.77,514.96,1059.04,514.96,27.27,11.91,1,-20.0,-2.31,-108.0,-61.67
0.6,3, white car,1043.36,514.93,1029.49,514.93,1057.24,514.93,27.76,12.12,1,-18.98,-0.28,34.0,67.67
0.63,3, white car,1041.18,515.07,1027.28,515.07,1055.08,515.07,27.8,12.13,1,-20.19,1.3,-40.33,52.67
0.67,3, white car,1038.85,515.13,1024.94,515.13,1052.77,515.13,27.83,12.13,1,-21.57,0.56,-46.0,-24.67
0.7,3, white car,1036.82,515.02,1022.59,515.02,1051.05,515.02,28.46,12.43,1,-18.8,-1.02,92.33,-52.67
0.73,3, white car,1034.73,515.05,1020.48,515.05,1048.98,515.05,28.51,12.45,1,-19.35,0.28,-18.33,43.33
0.77,3, white car,1032.88,515.03,1018.74,515.03,1047.03,515.03,28.29,12.35,1,-17.13,-0.19,74.0,-15.67
0.8,3, white car,1030.94,514.77,1016.81,514.77,1045.08,514.77,28.27,12.32,1,-17.96,-2.41,-27.67,-74.0
0.83,3, white car,1029.11,514.69,1014.93,514.69,1043.29,514.69,28.37,12.35,1,-16.94,-0.74,34.0,55.67
0.87,3, white car,1027.06,514.9,1012.86,514.9,1041.27,514.9,28.41,12.38,1,-18.98,1.94,-68.0,89.33
0.9,3, white car,1024.76,514.83,1010.79,514.83,1038.74,514.83,27.95,12.17,1,-21.3,-0.65,-77.33,-86.33
0.93,3, white car,1022.78,514.54,1008.87,514.54,1036.69,514.54,27.82,12.11,1,-18.33,-2.69,99.0,-68.0
0.97,3, white car,1020.79,514.47,1007.0,514.47,1034.58,514.47,27.58,12.0,1,-18.43,-0.65,-3.33,68.0
1.0,3, white car,1018.71,514.4,1004.89,514.4,1032.52,514.4,27.63,12.01,1,-19.26,-0.65,-27.67,0.0
1.03,3, white car,1016.57,514.16,1002.7,514.16,1030.45,514.16,27.75,12.04,1,-19.81,-2.22,-18.33,-52.33
1.07,3, white car,1014.7,514.01,1000.79,514.01,1028.62,514.01,27.83,12.05,1,-17.31,-1.39,83.33,27.67
1.1,3, white car,1012.65,513.92,998.67,513.92,1026.63,513.92,27.96,12.06,1,-18.98,-0.83,-55.67,18.67
1.13,3, white car,1010.58,514.03,996.68,514.03,1024.48,514.03,27.8,11.97,1,-19.17,1.02,-6.33,61.67
1.17,3, white car,1008.69,513.94,994.47,513.94,1022.91,513.94,28.45,12.26,1,-17.5,-0.83,55.67,-61.67
1.2,3, white car,1006.38,514.0,992.12,514.0,1020.65,514.0,28.53,12.3,1,-21.39,0.56,-129.67,46.33
1.23,3, white car,1004.2,514.0,989.9,514.0,1018.5,514.0,28.6,12.31,1,-20.19,0.0,40.0,-18.67
1.27,3, white car,1002.45,513.93,988.06,513.93,1016.85,513.93,28.79,12.39,1,-16.2,-0.65,133.0,-21.67
1.3,3, white car,1000.63,513.79,986.34,513.79,1014.92,513.79,28.58,12.3,1,-16.85,-1.3,-21.67,-21.67
1.33,3, white car,998.78,513.84,984.73,513.84,1012.83,513.84,28.11,12.1,1,-17.13,0.46,-9.33,58.67
1.37,3, white car,996.41,513.87,982.47,513.87,1010.35,513.87,27.88,11.98,1,-21.94,0.28,-160.33,-6.0
1.4,3, white car,994.43,513.86,980.24,513.86,1008.62,513.86,28.39,12.19,1,-18.33,-0.09,120.33,-12.33
1.43,3, white car,992.26,513.86,978.13,513.86,1006.39,513.86,28.26,12.13,1,-20.09,0.0,-58.67,3.0
1.47,3, white car,989.95,513.94,975.97,513.94,1003.92,513.94,27.95,11.98,1,-21.39,0.74,-43.33,24.67
1.5,3, white car,987.99,513.7,973.84,513.7,1002.13,513.7,28.3,12.11,1,-18.15,-2.22,108.0,-98.67
1.53,3, white car,986.31,513.49,971.96,513.49,1000.66,513.49,28.7,12.27,1,-15.56,-1.94,86.33,9.33
1.57,3, white car,984.84,513.49,970.54,513.49,999.14,513.49,28.61,12.22,1,-13.61,0.0,65.0,64.67
1.6,3, white car,982.62,513.52,968.38,513.52,996.85,513.52,28.47,12.15,1,-20.56,0.28,-231.67,9.33
1.63,3, white car,980.6,513.43,966.11,513.43,995.1,513.43,28.99,12.38,1,-18.7,-0.83,62.0,-37.0
1.67,3, white car,978.6,513.47,964.11,513.47,993.09,513.47,28.98,12.41,1,-18.52,0.37,6.0,40.0
1.7,3, white car,976.39,513.46,962.06,513.46,990.73,513.46,28.67,12.32,1,-20.46,-0.09,-64.67,-15.33
1.73,3, white car,974.22,513.39,959.86,513.39,988.57,513.39,28.7,12.35,1,-20.09,-0.65,12.33,-18.67
1.77,3, white car,972.28,513.31,957.97,513.31,986.6,513.31,28.63,12.34,1,-17.96,-0.74,71.0,-3.0
1.8,3, white car,970.42,513.32,956.29,513.32,984.56,513.32,28.27,12.2,1,-17.22,0.09,24.67,27.67
1.83,3, white car,968.14,513.3,954.04,513.3,982.23,513.3,28.19,12.17,1,-21.11,-0.19,-129.67,-9.33
1.87,3, white car,966.18,513.21,951.89,513.21,980.46,513.21,28.57,12.34,1,-18.15,-0.83,98.67,-21.33
1.9,3, white car,964.14,513.3,949.83,513.3,978.46,513.3,28.63,12.38,1,-18.89,0.83,-24.67,55.33
1.93,3, white car,962.19,513.31,948.02,513.31,976.35,513.31,28.33,12.25,1,-18.06,0.09,27.67,-24.67
1.97,3, white car,960.01,513.26,945.78,513.26,974.24,513.26,28.46,12.3,1,-20.19,-0.46,-71.0,-18.33
2.0,3, white car,958.07,513.23,943.77,513.23,972.38,513.23,28.61,12.36,1,-17.96,-0.28,74.33,6.0
2.03,3, white car,955.94,513.23,941.57,513.23,970.32,513.23,28.75,12.43,1,-19.72,0.0,-58.67,9.33
2.07,3, white car,953.45,513.17,939.13,513.17,967.77,513.17,28.64,12.4,1,-23.06,-0.56,-111.33,-18.67
2.1,3, white car,951.14,513.08,936.66,513.08,965.63,513.08,28.97,12.58,1,-21.39,-0.83,55.67,-9.0
2.13,3, white car,949.15,513.16,934.76,513.16,963.55,513.16,28.79,12.54,1,-18.43,0.74,98.67,52.33
0.0,4, white car,177.97,457.95,162.9,457.95,193.04,457.95,30.14,14.26,1,0.0,0.0,0.0,0.0
0.03,4, white car,176.61,457.87,161.59,457.87,191.62,457.87,30.03,14.21,1,-12.59,-0.74,0.0,0.0
0.07,4, white car,175.35,457.93,160.34,457.93,190.36,457.93,30.02,14.21,1,-11.67,0.56,30.67,43.33
0.1,4, white car,173.55,457.76,158.88,457.76,188.21,457.76,29.33,13.86,1,-16.67,-1.57,-166.67,-71.0
0.13,4, white car,171.47,457.29,157.07,457.29,185.88,457.29,28.81,13.56,1,-19.26,-4.35,-86.33,-92.67
0.17,4, white car,169.4,457.06,155.21,457.06,183.6,457.06,28.39,13.31,1,-19.17,-2.13,3.0,74.0
0.2,4, white car,167.46,456.95,153.11,456.95,181.8,456.95,28.69,13.41,1,-17.96,-1.02,40.33,37.0
0.23,4, white car,165.57,456.79,151.12,456.79,180.01,456.79,28.89,13.44,1,-17.5,-1.48,15.33,-15.33
0.27,4, white car,163.8,456.67,149.23,456.67,178.37,456.67,29.14,13.52,1,-16.39,-1.11,37.0,12.33
0.3,4, white car,162.21,456.53,147.63,456.53,176.79,456.53,29.17,13.51,1,-14.72,-1.3,55.67,-6.33
0.33,4, white car,160.36,456.43,145.63,456.43,175.1,456.43,29.47,13.59,1,-17.13,-0.93,-80.33,12.33
0.37,4, white car,158.45,456.34,143.52,456.34,173.38,456.34,29.86,13.74,1,-17.69,-0.83,-18.67,3.33
0.4,4, white car,156.18,456.15,140.86,456.15,171.5,456.15,30.64,14.13,1,-21.02,-1.76,-111.0,-31.0
0.43,4, white car,154.44,455.88,138.98,455.88,169.9,455.88,30.92,14.3,1,-16.11,-2.5,163.67,-24.67
0.47,4, white car,152.73,455.75,137.24,455.75,168.23,455.75,30.99,14.36,1,-15.83,-1.2,9.33,43.33
0.7,4, white car,139.14,454.6,123.93,454.6,154.34,454.6,30.41,14.05,1,-125.83,-10.65,-3666.67,-315.0
0.73,4, white car,137.4,454.54,122.21,454.54,152.59,454.54,30.38,13.99,1,-16.11,-0.56,3657.33,336.33
0.77,4, white car,135.92,454.37,120.98,454.37,150.86,454.37,29.88,13.71,1,-13.7,-1.57,80.33,-33.67
0.8,4, white car,134.15,454.22,119.39,454.22,148.91,454.22,29.53,13.5,1,-16.39,-1.39,-89.67,6.0
0.83,4, white car,132.48,454.13,117.61,454.13,147.35,454.13,29.74,13.52,1,-15.46,-0.83,31.0,18.67
0.87,4, white car,130.75,453.95,116.01,453.95,145.49,453.95,29.48,13.34,1,-16.02,-1.67,-18.67,-28.0
0.9,4, white car,128.99,453.7,114.18,453.7,143.8,453.7,29.62,13.33,1,-16.3,-2.31,-9.33,-21.33
0.93,4, white car,126.86,453.45,111.87,453.45,141.84,453.45,29.97,13.43,1,-19.72,-2.31,-114.0,0.0
0.97,4, white car,125.0,453.27,109.91,453.27,140.08,453.27,30.17,13.45,1,-17.22,-1.67,83.33,21.33
1.0,4, white car,123.05,453.1,108.02,453.1,138.08,453.1,30.07,13.36,1,-18.06,-1.57,-28.0,3.33
1.03,4, white car,121.32,452.92,105.92,452.92,136.73,452.92,30.81,13.7,1,-16.02,-1.67,68.0,-3.33
1.07,4, white car,119.53,452.75,103.87,452.75,135.19,452.75,31.32,13.92,1,-16.57,-1.57,-18.33,3.33
1.1,4, white car,117.94,452.65,102.32,452.65,133.56,452.65,31.24,13.85,1,-14.72,-0.93,61.67,21.33
1.13,4, white car,115.99,452.34,100.57,452.34,131.41,452.34,30.84,13.62,1,-18.06,-2.87,-111.33,-64.67
1.17,4, white car,114.06,452.0,98.52,452.0,129.6,452.0,31.08,13.67,1,-17.87,-3.15,6.33,-9.33
1.2,4, white car,112.15,451.7,96.57,451.7,127.72,451.7,31.14,13.63,1,-17.69,-2.78,6.0,12.33
1.23,4, white car,110.34,451.39,94.99,451.39,125.69,451.39,30.7,13.37,1,-16.76,-2.87,31.0,-3.0
1.27,4, white car,108.66,451.35,93.39,451.35,123.93,451.35,30.55,13.27,1,-15.56,-0.37,40.0,83.33
1.3,4, white car,106.95,451.25,91.6,451.25,122.31,451.25,30.71,13.33,1,-15.83,-0.93,-9.0,-18.67
1.33,4, white car,105.3,451.16,89.81,451.16,120.79,451.16,30.99,13.46,1,-15.28,-0.83,18.33,3.33
1.37,4, white car,103.71,451.14,88.11,451.14,119.31,451.14,31.21,13.54,1,-14.72,-0.19,18.67,21.33
1.4,4, white car,101.83,451.0,86.38,451.0,117.28,451.0,30.9,13.4,1,-17.41,-1.3,-89.67,-37.0
1.43,4, white car,100.03,450.78,84.55,450.78,115.51,450.78,30.96,13.41,1,-16.67,-2.04,24.67,-24.67
1.47,4, white car,98.14,450.55,82.84,450.55,113.45,450.55,30.61,13.21,1,-17.5,-2.13,-27.67,-3.0
1.5,4, white car,96.23,450.4,80.82,450.4,111.65,450.4,30.83,13.27,1,-17.69,-1.39,-6.33,24.67
1.53,4, white car,94.24,450.19,78.82,450.19,109.66,450.19,30.84,13.24,1,-18.43,-1.94,-24.67,-18.33
1.57,4, white car,92.4,449.77,77.1,449.77,107.7,449.77,30.6,13.12,1,-17.04,-3.89,46.33,-65.0
1.6,4, white car,90.92,449.53,75.56,449.53,106.27,449.53,30.71,13.15,1,-13.7,-2.22,111.33,55.67
1.63,4, white car,89.32,449.55,73.79,449.55,104.86,449.55,31.07,13.31,1,-14.81,0.19,-37.0,80.33
1.67,4, white car,87.64,449.35,71.97,449.35,103.3,449.35,31.33,13.43,1,-15.56,-1.85,-25.0,-68.0
1.7,4, white car,85.95,449.2,70.23,449.2,101.67,449.2,31.44,13.49,1,-15.65,-1.39,-3.0,15.33
1.73,4, white car,83.99,449.06,68.28,449.06,99.7,449.06,31.42,13.49,1,-18.15,-1.3,-83.33,3.0
1.77,4, white car,82.14,448.94,66.36,448.94,97.92,448.94,31.55,13.51,1,-17.13,-1.11,34.0,6.33
1.8,4, white car,80.68,448.7,64.84,448.7,96.52,448.7,31.68,13.53,1,-13.52,-2.22,120.33,-37.0
1.83,4, white car,79.07,448.56,63.36,448.56,94.78,448.56,31.43,13.41,1,-14.91,-1.3,-46.33,30.67
1.87,4, white car,77.15,448.36,61.61,448.36,92.69,448.36,31.08,13.28,1,-17.78,-1.85,-95.67,-18.33
1.9,4, white car,75.3,448.26,59.84,448.26,90.76,448.26,30.92,13.19,1,-17.13,-0.93,21.67,30.67
1.93,4, white car,73.56,447.9,58.13,447.9,88.98,447.9,30.85,13.11,1,-16.11,-3.33,34.0,-80.0
1.97,4, white car,71.51,447.67,56.05,447.67,86.96,447.67,30.9,13.14,1,-18.98,-2.13,-95.67,40.0
2.0,4, white car,69.63,447.57,53.99,447.57,85.27,447.57,31.28,13.33,1,-17.41,-0.93,52.33,40.0
2.03,4, white car,67.75,447.53,52.13,447.53,83.36,447.53,31.23,13.27,1,-17.41,-0.37,0.0,18.67
2.07,4, white car,66.01,447.48,50.38,447.48,81.63,447.48,31.26,13.29,1,-16.11,-0.46,43.33,-3.0
2.1,4, white car,64.47,447.34,48.68,447.34,80.25,447.34,31.58,13.48,1,-14.26,-1.3,61.67,-28.0
2.13,4, white car,62.77,447.24,47.06,447.24,78.48,447.24,31.42,13.46,1,-15.74,-0.93,-49.33,12.33
2.17,4, white car,60.99,447.05,45.21,447.05,76.76,447.05,31.55,13.53,1,-16.48,-1.76,-24.67,-27.67
2.2,4, white car,58.99,446.93,43.2,446.93,74.78,446.93,31.58,13.56,1,-18.52,-1.11,-68.0,21.67
2.23,4, white car,57.21,446.73,41.37,446.73,73.06,446.73,31.69,13.64,1,-16.48,-1.85,68.0,-24.67
2.27,4, white car,55.35,446.63,39.28,446.63,71.42,446.63,32.14,13.87,1,-17.22,-0.93,-24.67,30.67
2.3,4, white car,53.61,446.29,37.51,446.29,69.7,446.29,32.19,13.91,1,-16.11,-3.15,37.0,-74.0
2.33,4, white car,51.89,446.12,35.87,446.12,67.92,446.12,32.04,13.9,1,-15.93,-1.57,6.0,52.67
2.37,4, white car,49.92,446.02,33.8,446.02,66.04,446.02,32.24,14.07,1,-18.24,-0.93,-77.0,21.33
2.4,4, white car,48.05,445.83,31.8,445.83,64.31,445.83,32.52,14.25,1,-17.31,-1.76,31.0,-27.67
2.43,4, white car,46.48,445.54,30.39,445.54,62.56,445.54,32.17,14.14,1,-14.54,-2.69,92.33,-31.0
2.47,4, white car,44.62,445.34,28.7,445.34,60.54,445.34,31.84,14.03,1,-17.22,-1.85,-89.33,28.0
2.5,4, white car,42.91,445.28,27.01,445.28,58.81,445.28,31.8,14.06,1,-15.83,-0.56,46.33,43.0
2.53,4, white car,41.1,445.05,25.1,445.05,57.1,445.05,32.0,14.2,1,-16.76,-2.13,-31.0,-52.33
2.57,4, white car,39.59,444.6,23.78,444.6,55.4,444.6,31.63,14.12,1,-13.98,-4.17,92.67,-68.0
2.6,4, white car,37.92,444.32,22.28,444.32,53.56,444.32,31.28,14.01,1,-15.46,-2.59,-49.33,52.67
2.63,4, white car,35.87,444.17,20.44,444.17,51.29,444.17,30.85,13.87,1,-18.98,-1.39,-117.33,40.0
2.67,4, white car,33.86,444.12,18.34,444.12,49.38,444.12,31.04,13.97,1,-18.61,-0.46,12.33,31.0
2.7,4, white car,31.93,444.03,16.28,444.03,47.58,444.03,31.3,14.1,1,-17.87,-0.83,24.67,-12.33
2.73,4, white car,29.88,443.93,14.2,443.93,45.55,443.93,31.36,14.12,1,-18.98,-0.93,-37.0,-3.33
2.77,4, white car,28.19,443.8,12.53,443.8,43.85,443.8,31.32,14.11,1,-15.65,-1.2,111.0,-9.0
2.8,4, white car,26.56,443.74,10.76,443.74,42.35,443.74,31.59,14.27,1,-15.09,-0.56,18.67,21.33
2.83,4, white car,24.85,443.49,9.23,443.49,40.48,443.49,31.26,14.12,1,-15.83,-2.31,-24.67,-58.33
2.87,4, white car,22.98,443.24,7.37,443.24,38.6,443.24,31.22,14.1,1,-17.31,-2.31,-49.33,0.0
2.9,4, white car,21.12,443.05,5.34,443.05,36.9,443.05,31.56,14.29,1,-17.22,-1.76,3.0,18.33
2.93,4, white car,19.29,442.98,3.29,442.98,35.29,442.98,32.01,14.52,1,-16.94,-0.65,9.33,37.0
2.97,4, white car,17.37,442.78,1.22,442.78,33.52,442.78,32.3,14.71,1,-17.78,-1.85,-28.0,-40.0
3.0,4, white car,15.75,442.52,0.0,442.52,31.5,442.52,31.5,14.49,1,-15.0,-2.41,92.67,-18.67
3.03,4, white car,15.14,442.13,0.0,442.13,30.28,442.13,30.28,14.7,1,-5.65,-3.61,311.67,-40.0
3.07,4, white car,14.48,442.04,0.0,442.04,28.96,442.04,28.96,14.46,1,-6.11,-0.83,-15.33,92.67
3.1,4, white car,13.78,441.97,0.0,441.97,27.55,441.97,27.55,14.28,1,-6.48,-0.65,-12.33,6.0
3.13,4, white car,13.06,441.91,0.0,441.91,26.11,441.91,26.11,13.85,1,-6.67,-0.56,-6.33,3.0
3.17,4, white car,12.5,441.65,0.0,441.65,25.0,441.65,25.0,13.75,1,-5.19,-2.41,49.33,-61.67
3.2,4, white car,11.9,441.42,0.0,441.42,23.79,441.42,23.79,13.38,1,-5.56,-2.13,-12.33,9.33
3.23,4, white car,11.23,441.14,0.0,441.14,22.45,441.14,22.45,12.74,1,-6.2,-2.59,-21.33,-15.33
3.27,4, white car,10.32,441.04,0.0,441.04,20.64,441.04,20.64,12.16,1,-8.43,-0.93,-74.33,55.33
3.3,4, white car,9.47,440.78,0.0,440.78,18.94,440.78,18.94,11.74,1,-7.87,-2.41,18.67,-49.33
0.0,6, white car,722.92,519.46,707.34,519.46,738.5,519.46,31.17,14.18,2,0.0,0.0,0.0,0.0
0.03,6, white car,720.98,519.27,705.47,519.27,736.5,519.27,31.04,14.12,2,-17.96,-1.76,0.0,0.0
0.07,6, white car,719.13,519.35,703.81,519.35,734.44,519.35,30.63,13.92,2,-17.13,0.74,27.67,83.33
0.1,6, white car,716.84,519.22,701.67,519.22,732.0,519.22,30.34,13.76,2,-21.2,-1.2,-135.67,-64.67
0.13,6, white car,714.17,519.12,699.01,519.12,729.33,519.12,30.32,13.75,2,-24.72,-0.93,-117.33,9.0
0.17,6, white car,711.72,519.14,696.51,519.14,726.93,519.14,30.42,13.77,2,-22.69,0.19,67.67,37.33
0.2,6, white car,709.68,519.03,694.56,519.03,724.79,519.03,30.23,13.67,2,-18.89,-1.02,126.67,-40.33
