frame,leading,right_leading,left_leading,following,right_following,left_following
4.27,5.0,,,,,
4.3,5.0,,,,,
4.33,5.0,,,,,
4.37,5.0,,,,,
4.4,5.0,,,,,
4.43,5.0,,,,,
4.63,5.0,,,,,
4.67,5.0,,,,,
4.7,5.0,,,,,
4.73,5.0,,,,,
4.77,5.0,,,,,
4.8,5.0,,,,,
4.83,5.0,,,,,
4.87,5.0,,,,,
4.9,5.0,,,,,
4.93,5.0,,,,,
4.97,5.0,,,,,
5.0,5.0,,,,,
5.03,5.0,,,,,
5.07,5.0,,,,,
5.1,5.0,,,,,
5.13,5.0,,,,,
5.17,5.0,,,,,
5.2,5.0,,,,,
5.23,5.0,,,,,
5.27,5.0,,,,,
5.3,5.0,,,,,
5.33,5.0,,,,,
5.37,,5.0,,,,
5.4,,5.0,,,,
5.43,,5.0,,,,
5.47,,5.0,,,,
5.5,,5.0,,,,
5.53,,5.0,,,,
5.57,,5.0,,,,
5.6,,5.0,,,,
5.63,,5.0,,27.0,,
5.67,,5.0,,27.0,,
5.7,,5.0,,27.0,,
5.73,,5.0,,27.0,,
5.77,,5.0,,27.0,,
5.8,,5.0,,27.0,,
5.83,,5.0,,27.0,,
5.87,,5.0,,27.0,,
5.9,,5.0,,27.0,,
5.93,,5.0,,27.0,,
5.97,,5.0,,27.0,,
6.0,,5.0,,27.0,,
6.03,,5.0,,27.0,,
6.07,,5.0,,27.0,,
6.1,,5.0,,27.0,,
6.13,,5.0,,27.0,,
6.17,,5.0,,27.0,,
6.2,,5.0,,27.0,,
6.23,,5.0,,27.0,,
6.27,,5.0,,27.0,,
6.3,,5.0,,27.0,,
6.33,,5.0,,,,
6.37,,5.0,,,,
6.4,,5.0,,,,
6.43,,5.0,,,,
6.47,,5.0,,,,
6.5,,5.0,,,,
6.53,,5.0,,,,
6.57,,5.0,,,,
6.6,,5.0,,,,
6.63,,5.0,,,,
6.67,,5.0,,,,
6.7,,5.0,,,,
6.73,,5.0,,,,
6.77,,5.0,,,,
6.8,5.0,,,,,
6.83,,5.0,,,,
6.87,,5.0,,,,
6.9,5.0,,,,,
6.93,5.0,,,,,
6.97,5.0,,,,,
7.0,5.0,,,,,
7.03,5.0,,,,,
7.07,5.0,,,,,
7.1,5.0,,,,,
7.13,5.0,,,,,
7.17,5.0,,,,,
7.2,5.0,,,,,
7.23,5.0,,,,,
7.27,5.0,,,,,
7.3,5.0,,,,,
7.33,5.0,,,,,
7.37,5.0,,,,,
7.4,5.0,,,,,
7.43,5.0,,,,,
7.47,5.0,,,,,
7.5,5.0,,,,,
7.53,5.0,,,,,
7.57,5.0,,,,,
7.6,5.0,,,,,
7.63,5.0,,,,,
7.67,5.0,,,,,
7.7,5.0,,,,,
7.73,5.0,,,,,
7.77,5.0,,,,,
7.8,5.0,,,,,
7.83,5.0,,,,,
7.87,5.0,,,,,
7.9,5.0,,,,,
7.93,5.0,,,,,
7.97,5.0,,,,,
8.0,5.0,,,,,
8.03,5.0,,,,,
8.07,5.0,,,,,
8.1,5.0,,,,,
8.13,5.0,,,,,
8.17,5.0,,,,,
8.2,5.0,,,,,
8.23,5.0,,,,,
8.27,5.0,,,,,
8.3,5.0,,,,,
8.33,5.0,,,,,
8.37,5.0,,,,,
8.4,5.0,,,,,
8.43,5.0,,,,,
8.47,5.0,,,,,
8.5,5.0,,,,,
8.53,5.0,,,,,
8.57,5.0,,,,,
8.6,5.0,,,,,
8.63,5.0,,,,,
8.67,5.0,,,,,
8.7,5.0,,,,,
8.73,5.0,,,,,
8.77,5.0,,,,,
8.8,5.0,,,,,
8.83,5.0,,,,,
8.87,5.0,,,,,
8.9,5.0,,,,,
8.93,5.0,,,,,
8.97,5.0,,,,,
