frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,31.0,68.0,,51.0,38
0.03,,31.0,68.0,,51.0,38
0.07,,31.0,68.0,,51.0,38
0.1,,31.0,68.0,,51.0,38
0.13,,31.0,68.0,,51.0,38
0.17,,31.0,68.0,,51.0,38
0.2,,31.0,63.0,,51.0,38
0.23,,31.0,63.0,,51.0,38
0.27,,31.0,,,51.0,63
0.3,,31.0,,,51.0,63
0.33,,31.0,70.0,,51.0,63
0.37,,31.0,70.0,,51.0,63
0.4,,31.0,68.0,,51.0,63
0.43,,31.0,70.0,,51.0,63
0.47,,31.0,70.0,,51.0,63
0.5,,31.0,70.0,,51.0,63
0.53,,31.0,70.0,,51.0,63
0.57,,31.0,70.0,,51.0,63
0.6,,31.0,70.0,,51.0,63
0.63,,31.0,70.0,,51.0,63
0.67,,31.0,70.0,,51.0,63
0.7,,31.0,70.0,,51.0,63
0.73,,31.0,70.0,,51.0,63
0.77,,31.0,70.0,,51.0,63
0.8,,31.0,70.0,,51.0,63
0.83,,31.0,70.0,,51.0,63
0.87,,31.0,70.0,,51.0,63
1.1,,31.0,70.0,,51.0,63
1.13,,31.0,70.0,,51.0,63
1.17,,31.0,70.0,,51.0,63
1.2,,78.0,70.0,,51.0,63
1.23,,78.0,70.0,,51.0,68
1.27,,78.0,70.0,,51.0,68
1.3,,78.0,50.0,,51.0,68
1.33,,78.0,50.0,,51.0,68
1.37,,78.0,50.0,,51.0,68
1.4,,78.0,50.0,,51.0,63
1.43,,78.0,50.0,,51.0,63
1.47,,78.0,50.0,,51.0,63
1.5,,78.0,50.0,,51.0,63
1.53,,78.0,50.0,,51.0,63
1.7,,78.0,50.0,,51.0,63
1.73,,78.0,50.0,,51.0,63
1.77,,78.0,50.0,,51.0,63
1.8,,78.0,50.0,,51.0,63
1.83,,78.0,50.0,,51.0,63
1.87,,78.0,50.0,,51.0,63
1.9,,78.0,50.0,,51.0,63
1.93,,78.0,50.0,,51.0,63
1.97,,78.0,50.0,,51.0,63
2.0,,78.0,50.0,,51.0,63
2.03,,78.0,50.0,,51.0,63
2.07,,78.0,50.0,,51.0,63
2.1,,78.0,50.0,,51.0,63
2.13,,78.0,50.0,,51.0,63
