frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,2,105.44,457.51,0.0,0.0,0.0,0.0,2,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,85.58181407285078,,90.8909109867428,133.2527770817554,34.202996944712325,
0.03,2,105.44,457.51,0.0,0.0,0.0,0.0,2,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,85.56196175871611,,90.87095520572016,133.22294434518403,34.17579991748548,
0.07,2,105.45,457.49,0.09,-0.19,3.0,-6.33,2,-0.09,0.19,,,-0.09,0.19,-0.09,0.19,-0.09,0.19,,,85.55953775003695,,90.8722867545436,133.205166941827,34.14922693122058,
0.1,2,105.45,457.47,0.0,-0.19,-3.0,0.0,2,0.0,0.19,,,0.0,0.19,0.0,0.19,0.0,0.19,,,85.56704505824658,,90.88360028079875,133.2072809571609,34.14079231652367,
0.13,2,105.47,457.45,0.19,-0.19,6.33,0.0,2,-0.19,0.19,,,-0.19,0.19,-0.19,0.19,-0.19,0.19,,,85.56463054323322,,90.88494044669888,133.1895104728597,34.11422723732724,
0.17,2,105.48,457.38,0.09,-0.65,-3.33,-15.33,2,-0.09,0.65,,,-0.09,0.65,-0.09,0.65,-0.09,0.65,,,85.6257122598113,,90.95950417630914,133.24666037090762,150.44477159409695,
0.2,2,105.49,457.34,0.09,-0.37,0.0,9.33,2,-0.09,0.37,,,-0.09,0.37,-0.09,0.37,-0.09,0.37,,,85.67057662931889,,91.0121096338284,133.26086597347324,150.45404946361532,
0.23,2,105.51,457.33,0.19,-0.09,3.33,9.33,2,-0.19,0.09,,,-0.19,0.09,-0.19,0.09,-0.19,0.09,,,85.70910103367086,,91.05269902644292,133.27187625301897,150.46386941721258,
0.27,2,105.53,457.33,0.19,0.0,0.0,3.0,2,-0.19,0.0,,,-0.19,0.0,-0.19,0.0,-0.19,0.0,,,85.69917210801981,,91.04272238899715,133.2122194094821,150.40387893934118,
0.3,2,105.54,457.4,0.09,0.65,-3.33,21.67,2,-0.09,-0.65,,,-0.09,-0.65,-0.09,-0.65,-0.09,-0.65,,,85.63803652583354,,90.96812683572199,133.1252136148521,150.3251559121094,
0.33,2,105.55,457.41,0.09,0.09,0.0,-18.67,2,-0.09,-0.09,,,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,,,85.56974290016304,,90.89761107971981,133.04460379887644,150.24535267355196,
0.37,2,105.56,457.42,0.09,0.09,0.0,0.0,2,-0.09,-0.09,,,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,,,85.54116260608106,,90.86700446256607,132.98388060212412,150.1855469078167,
0.4,2,105.62,457.42,0.56,0.0,15.67,-3.0,2,-0.56,0.0,,,-0.56,0.0,-0.56,0.0,-0.56,0.0,,,85.60072721653712,,90.9268678664343,132.9341641565478,150.1355554157642,
0.43,2,105.61,457.45,-0.09,0.28,-21.67,9.33,2,0.09,-0.28,,,0.09,-0.28,0.09,-0.28,0.09,-0.28,,,85.61426575051614,,90.93482776142484,132.94091996071037,150.14611017272475,
0.47,2,105.62,457.48,0.09,0.28,6.0,0.0,2,-0.09,-0.28,,,-0.09,-0.28,-0.09,-0.28,-0.09,-0.28,,,85.63774051199621,,90.9527756585801,132.94768294332923,150.15667084748515,
0.5,2,105.63,457.49,0.09,0.09,0.0,-6.33,2,-0.09,-0.09,,,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,,,85.678656035211,,90.99201997977626,132.97645581079382,150.1868542849207,
0.53,2,105.62,457.47,-0.09,-0.19,-6.0,-9.33,2,0.09,0.19,,,0.09,0.19,0.09,0.19,0.09,0.19,,,85.70602079200737,,91.02328713027234,133.0084046216629,150.2164721327192,
0.57,2,105.65,457.47,0.28,0.0,12.33,6.33,2,-0.28,0.0,,,-0.28,0.0,-0.28,0.0,-0.28,0.0,,,85.75565579015765,,91.07317552386102,133.0084046216629,150.2164721327192,
0.6,2,105.67,457.49,0.19,0.19,-3.0,6.33,2,-0.19,-0.19,,,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,,,85.75806959114692,,91.07184252006763,132.96651194943786,150.17685607309804,
0.63,2,105.7,457.47,0.28,-0.19,3.0,-12.67,2,-0.28,0.19,,,-0.28,0.19,-0.28,0.19,-0.28,0.19,,,85.82514549943974,,91.14301948037492,132.96862975905256,150.17647918365913,
0.67,2,105.71,457.48,0.09,0.09,-6.33,9.33,2,-0.09,-0.09,,,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,,,85.86605906876127,,91.18226417456412,132.99740185432196,150.20666196943463,
0.7,2,105.72,457.52,0.09,0.37,0.0,9.33,2,-0.09,-0.37,,,-0.09,-0.37,-0.09,-0.37,-0.09,-0.37,,,85.89074280735962,,91.19956633668825,132.99317313305974,150.20742092187058,
0.73,2,105.74,457.56,0.19,0.37,3.33,0.0,2,-0.19,-0.37,,,-0.19,-0.37,-0.19,-0.37,-0.19,-0.37,,,85.93529484443513,,91.23684398311902,132.9889563084093,150.2081905223547,
