frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,,,,,9.0
0.03,,,,,,9.0
0.07,,,,,,9.0
0.1,,,,,,9.0
0.13,,,,,,9.0
0.17,,,,,,9.0
0.2,,,,,,9.0
0.23,,,,,,9.0
0.27,,,,,,9.0
0.3,,,,,,9.0
0.33,,,,,,9.0
0.37,,,,,,9.0
0.4,,,,,,9.0
0.43,,,,,,9.0
0.47,,,,,,9.0
0.5,,,,,,9.0
0.53,,,,,,9.0
0.57,,,,,,9.0
0.6,,,,,,9.0
0.63,,,,,,9.0
0.67,,,,,,9.0
0.7,,,,,,9.0
0.73,,,,,,9.0
0.77,,,,,,9.0
0.8,,,,,,9.0
0.83,,,,,,9.0
0.87,,,,,,9.0
0.9,,,,,,9.0
0.93,,,,,,9.0
0.97,,,,,,9.0
1.0,,,,,,9.0
1.03,,,,,,9.0
1.07,,,,,,9.0
1.1,,,,,,9.0
1.13,,,,,,9.0
1.17,,,,,,9.0
1.2,,,,,,9.0
1.23,,,,,,9.0
1.27,,,,,,9.0
1.3,,,,,,9.0
1.33,,,,,,9.0
1.37,,,,,,9.0
1.4,42.0,,,,,9.0
1.43,42.0,,,,,9.0
1.47,42.0,,,,,9.0
1.5,42.0,,,,,9.0
1.53,42.0,,,,,9.0
1.57,42.0,,,,,9.0
1.6,42.0,,,,,9.0
1.63,42.0,,,,,9.0
1.67,42.0,,,,,9.0
1.7,42.0,,,,,9.0
1.73,42.0,,,,,9.0
1.77,42.0,,,,,9.0
1.8,42.0,,,,,9.0
1.83,42.0,,,,,9.0
1.87,42.0,,,,,9.0
1.9,42.0,,,,,9.0
1.93,42.0,,,,,9.0
1.97,42.0,,,,,9.0
2.0,42.0,,,,,9.0
2.03,42.0,,,,,9.0
2.07,42.0,,,,,9.0
2.1,42.0,,,,,9.0
2.13,42.0,,,,,9.0
2.17,42.0,,,,,9.0
2.2,42.0,,,,,9.0
2.23,42.0,,,,,9.0
2.27,42.0,,,,,9.0
2.3,42.0,,,,,9.0
