frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,2,954.22,521.71,0.0,0.0,0.0,0.0,1,,,,,,,,,,,0.0,0.0,,,,,,133.41820265615937
0.03,2,951.14,522.01,-28.52,2.78,0.0,0.0,1,,,,,,,,,,,28.52,-2.78,,,,,,136.29794569251587
0.07,2,948.29,521.9,-26.39,-1.02,71.0,-126.67,1,,,,,,,,,,,26.39,1.02,,,,,,139.41522334379414
0.1,2,944.72,522.0,-33.06,0.93,-222.33,65.0,1,,,,,,,,,,,33.06,-0.93,,,,,,143.13206803508433
0.13,2,941.06,522.22,-33.89,2.04,-27.67,37.0,1,,,,,,,,,,,33.89,-2.04,,,,,,146.78041592801142
0.17,2,937.31,522.28,-34.72,0.56,-27.67,-49.33,1,,,,,,,,,,,34.72,-0.56,,,,,,150.27390525304128
0.2,2,933.57,522.28,-34.63,0.0,3.0,-18.67,1,,,,,,,,,,,34.63,0.0,,,,,,154.0819087368793
0.23,2,929.81,522.39,-34.81,1.02,-6.0,34.0,1,,,,,,,,,,,34.81,-1.02,,,,,,157.981848640912
0.27,2,926.7,522.39,-28.8,0.0,200.33,-34.0,1,,,,,,,,,,,28.8,0.0,,,,,,161.12301511578048
0.3,2,923.05,522.5,-33.8,1.02,-166.67,34.0,1,,,,,,,,,,,33.8,-1.02,,,,,,164.6256022008728
0.33,2,919.48,522.53,-33.06,0.28,24.67,-24.67,1,,,,,,,,,,,33.06,-0.28,,,,,,168.24431312826005
0.37,2,916.06,522.74,-31.67,1.94,46.33,55.33,1,,,,,,,,,,,31.67,-1.94,,,,,,171.47213913636236
0.4,2,912.6,522.95,-32.04,1.94,-12.33,0.0,1,,,,,,,,,,,32.04,-1.94,,,,,,174.98044605040874
0.43,2,909.03,523.12,-33.06,1.57,-34.0,-12.33,1,,,,,,,,,,,33.06,-1.57,,,,,,178.36261996281632
0.47,2,905.41,523.21,-33.52,0.83,-15.33,-24.67,1,,,,,,,,,,,33.52,-0.83,,,,,,182.01000879072564
0.5,2,902.05,523.26,-31.11,0.46,80.33,-12.33,1,,,,,,,,,,,31.11,-0.46,,,,,,185.1612103006459
0.53,2,898.96,523.45,-28.61,1.76,83.33,43.33,1,,,,,,,,,,,28.61,-1.76,,,,,,188.53419530684616
0.57,2,895.79,523.68,-29.35,2.13,-24.67,12.33,1,,,,,,,,,,,29.35,-2.13,,,,,,191.51634629973498
