frame,leading,right_leading,left_leading,following,right_following,left_following
0.97,,,,,,
1.0,,,,,,
1.03,,,,,,
1.07,,,,,,
1.1,,,,,,
1.13,,,,,,
1.17,,,,,,
1.2,,,,,,
1.23,,,,,,
1.27,,,,,,
1.3,,,,,,
1.33,,,,,,
1.37,,,,,,
1.4,,,,,,
1.43,,,,,,
1.47,,,,,,
1.5,,,,,,
1.53,,,,,,
1.57,,,,,,
1.6,,,,,,
1.63,,,,,,
1.67,,,,,,
1.7,,,,,,
1.73,,,,,,
1.77,,,,,,
1.8,,,,,,
1.83,,,,,,
1.87,,,,,,
1.9,,,,,,
1.93,,,,,,
1.97,,,,,,
2.0,,,,,,
2.03,,,,,,
2.07,,,,,,
2.1,,,,,,
2.13,,,,,,
2.17,,,,,,
2.2,,,,,,
2.23,,,,,,
2.27,,,,12.0,,
2.3,,,,12.0,,
2.33,,,,12.0,,
2.37,,,,12.0,,
2.4,,,,12.0,,
2.43,,,,12.0,,
2.47,,,,12.0,,
2.5,,,,12.0,,
2.53,,,,12.0,,
2.57,,,,12.0,,
2.6,,,,12.0,,
2.63,,,,12.0,,
2.67,,,,12.0,,
2.7,,,,12.0,,
2.73,,,,12.0,,
2.77,,,,12.0,,
2.8,,,,12.0,,
2.83,,,,12.0,,
2.87,,,,12.0,,
2.9,,,,,,12.0
2.93,,,,,,12.0
2.97,,,,,,12.0
3.0,,,,,,12.0
3.03,,,,,,12.0
3.07,,,,,,12.0
3.1,,,,,,12.0
3.13,,,,,,12.0
3.47,,,,,,12.0
3.5,,,,,,12.0
3.53,,,,,,12.0
3.57,,,,,,12.0
3.6,,,,,,12.0
3.63,,,,,,12.0
3.67,,,,,,12.0
3.7,,,,,,12.0
3.73,,,,,,12.0
3.77,,,,,,12.0
3.8,,,,,,12.0
3.83,,,,,,12.0
3.87,,,,,,12.0
3.9,,,,,,12.0
3.93,,,,,,12.0
3.97,,,,,,12.0
4.0,,,,,,12.0
4.03,,,,,,12.0
4.07,,,,,,12.0
4.1,,,,,,12.0
4.13,,,,,,12.0
4.17,,,,,,12.0
4.2,,,,,,12.0
4.23,,,,,,12.0
4.27,,,,,,12.0
4.3,,,,,,12.0
4.33,,,,,,12.0
4.37,,,,,,12.0
4.4,,,,,,12.0
4.43,,,,,,12.0
4.47,,,,,,12.0
4.5,,,,,,12.0
4.53,,,,,,12.0
4.57,,,,,,12.0
4.6,,,,,,12.0
4.63,,,,,,12.0
4.67,,,,,,12.0
4.7,,,,,,12.0
4.73,,,,,,12.0
4.77,,,,,,12.0
4.8,,,,,,12.0
4.83,,,,,,12.0
4.87,,,,,,12.0
4.9,,,,,,12.0
4.93,,,,,,12.0
4.97,,,,,,12.0
5.0,,,,,,12.0
5.03,,,,,,12.0
5.07,,,,,,12.0
5.1,,,,,,
5.13,,,,,,
5.17,,,,,,
5.2,,,,,,
5.23,,,,,,
5.27,,,,,,
5.3,,,,,,
5.33,,,,,,
5.37,,,,,,
5.4,,,,,,
5.43,,,,12.0,,
5.47,,,,12.0,,
5.5,,,,12.0,,
5.53,,,,12.0,,
5.57,,,,12.0,,
5.6,,,,12.0,,
5.63,,,,12.0,,
5.67,,,,12.0,,
5.7,,,,12.0,,
5.73,,,,12.0,,
