frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,6,1134.67,549.52,0.0,0.0,0.0,0.0,2,,,0.0,0.0,,,,,,,,,,55.07963144393763,,,,
0.03,6,1132.53,549.22,-19.81,-2.78,0.0,0.0,2,,,19.81,2.78,,,,,,,,,,53.407933867544415,,,,
0.07,6,1130.21,549.09,-21.48,-1.2,-55.67,52.67,2,,,21.48,1.2,,,,,,,,,,51.48000000000001,,,,
0.1,6,1128.04,549.22,-20.09,1.2,46.33,80.0,2,,,20.09,-1.2,,,,,,,,,,49.307351378876504,,,,
0.13,6,1125.35,549.17,-24.91,-0.46,-160.67,-55.33,2,,,24.91,0.46,,,,,,,,,,46.64819825030763,,,,
0.17,6,1122.96,548.97,-22.13,-1.85,92.67,-46.33,2,,,22.13,1.85,,,,,,,,,,44.381874678746954,,,,
0.2,6,1120.65,548.95,-21.39,-0.19,24.67,55.33,2,,,21.39,0.19,,,,,,,,,,42.22596949745494,,,,
0.23,6,1118.13,548.81,-23.33,-1.3,-64.67,-37.0,2,,,23.33,1.3,,,,,,,,,,40.30258056253965,,,,
0.27,6,1115.78,548.64,-21.76,-1.57,52.33,-9.0,2,,,21.76,1.57,,,,,,,,,,38.3669050093959,,,,
0.3,6,1113.48,548.69,-21.3,0.46,15.33,67.67,2,,,21.3,-0.46,,,,,,,,,,36.383628186314816,,,,
0.33,6,1111.08,548.39,-22.22,-2.78,-30.67,-108.0,2,,,22.22,2.78,,,,,,,,,,34.23358146615696,,,,
0.37,6,1108.88,548.29,-20.37,-0.93,61.67,61.67,2,,,20.37,0.93,,,,,,,,,,32.372273630376995,,,,
0.4,6,1106.34,548.22,-23.52,-0.65,-105.0,9.33,2,,,23.52,0.65,,,,,,,,,,30.254006346267563,,,,
0.43,6,1104.01,548.05,-21.57,-1.57,65.0,-30.67,2,,,21.57,1.57,,,,,,,,,,28.3985915143691,,,,
0.47,6,1101.74,547.89,-21.02,-1.48,18.33,3.0,2,,,21.02,1.48,,,,,,,,,,26.76793791086644,,,,
