frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,7, white car,501.45,511.28,528.43,524.03,514.94,517.66,501.45,517.66,528.43,517.66,26.98,12.75,3
0.03,7, white car,499.34,510.99,526.44,523.79,512.89,517.39,499.34,517.39,526.44,517.39,27.1,12.8,3
0.07,7, white car,497.67,510.68,525.12,523.64,511.39,517.16,497.67,517.16,525.12,517.16,27.45,12.96,3
0.1,7, white car,495.87,510.27,523.5,523.31,509.68,516.79,495.87,516.79,523.5,516.79,27.63,13.04,3
0.13,7, white car,494.32,510.21,521.76,523.14,508.04,516.68,494.32,516.68,521.76,516.68,27.44,12.93,3
0.17,7, white car,492.93,510.1,520.32,522.99,506.63,516.54,492.93,516.54,520.32,516.54,27.39,12.88,3
0.2,7, white car,491.35,509.76,518.9,522.71,505.13,516.24,491.35,516.24,518.9,516.24,27.55,12.94,3
0.23,7, white car,489.67,509.59,517.06,522.44,503.37,516.01,489.67,516.01,517.06,516.01,27.38,12.85,3
0.27,7, white car,488.03,509.55,515.56,522.45,501.8,516.0,488.03,516.0,515.56,516.0,27.52,12.9,3
0.3,7, white car,486.54,509.32,514.34,522.34,500.44,515.83,486.54,515.83,514.34,515.83,27.8,13.02,3
0.33,7, white car,484.83,509.24,512.52,522.18,498.67,515.71,484.83,515.71,512.52,515.71,27.69,12.94,3
0.37,7, white car,482.99,509.1,510.85,522.1,496.92,515.6,482.99,515.6,510.85,515.6,27.86,13.0,3
0.4,7, white car,481.09,508.93,509.1,521.97,495.09,515.45,481.09,515.45,509.1,515.45,28.01,13.05,3
0.43,7, white car,479.33,508.82,507.25,521.81,493.29,515.31,479.33,515.31,507.25,515.31,27.92,12.99,3
0.47,7, white car,477.25,508.28,505.98,521.69,491.62,514.99,477.25,514.99,505.98,514.99,28.74,13.42,3
0.5,7, white car,475.59,508.24,504.41,521.72,490.0,514.98,475.59,514.98,504.41,514.98,28.83,13.49,3
0.53,7, white car,473.91,508.05,502.89,521.63,488.4,514.84,473.91,514.84,502.89,514.84,28.98,13.58,3
0.57,7, white car,472.25,507.93,501.34,521.6,486.8,514.77,472.25,514.77,501.34,514.77,29.09,13.67,3
0.6,7, white car,470.45,507.7,499.31,521.28,484.88,514.49,470.45,514.49,499.31,514.49,28.86,13.58,3
0.63,7, white car,469.06,507.56,497.76,521.09,483.41,514.33,469.06,514.33,497.76,514.33,28.7,13.53,3
0.67,7, white car,467.67,507.41,495.97,520.74,481.82,514.08,467.67,514.08,495.97,514.08,28.3,13.33,3
0.7,7, white car,466.15,507.27,494.01,520.34,480.08,513.8,466.15,513.8,494.01,513.8,27.86,13.07,3
0.73,7, white car,464.57,507.14,492.59,520.28,478.58,513.71,464.57,513.71,492.59,513.71,28.02,13.14,3
0.77,7, white car,463.05,507.03,490.97,520.13,477.01,513.58,463.05,513.58,490.97,513.58,27.92,13.1,3
0.8,7, white car,461.62,506.88,489.54,519.95,475.58,513.41,461.62,513.41,489.54,513.41,27.92,13.07,3
0.83,7, white car,459.81,506.77,487.71,519.81,473.76,513.29,459.81,513.29,487.71,513.29,27.89,13.04,3
0.87,7, white car,458.15,506.71,485.93,519.71,472.04,513.21,458.15,513.21,485.93,513.21,27.77,13.0,3
0.9,7, white car,456.52,506.55,484.56,519.72,470.54,513.13,456.52,513.13,484.56,513.13,28.04,13.17,3
0.93,7, white car,454.96,506.41,483.19,519.69,469.08,513.05,454.96,513.05,483.19,513.05,28.23,13.29,3
0.97,7, white car,453.38,506.21,481.72,519.59,467.55,512.9,453.38,512.9,481.72,512.9,28.34,13.38,3
1.27,7, white car,438.34,504.11,466.63,517.48,452.48,510.79,438.34,510.79,466.63,510.79,28.29,13.37,3
1.3,7, white car,436.96,504.01,464.97,517.29,450.96,510.65,436.96,510.65,464.97,510.65,28.01,13.28,3
1.33,7, white car,435.93,503.95,463.46,517.03,449.7,510.49,435.93,510.49,463.46,510.49,27.52,13.08,3
1.37,7, white car,434.81,503.87,462.2,516.89,448.51,510.38,434.81,510.38,462.2,510.38,27.39,13.02,3
1.4,7, white car,433.38,503.91,460.42,516.72,446.9,510.31,433.38,510.31,460.42,510.31,27.04,12.81,3
1.43,7, white car,431.83,503.96,458.83,516.72,445.33,510.34,431.83,510.34,458.83,510.34,27.0,12.75,3
1.47,7, white car,430.24,503.86,457.44,516.67,443.84,510.26,430.24,510.26,457.44,510.26,27.2,12.81,3
1.5,7, white car,428.32,503.56,455.8,516.44,442.06,510.0,428.32,510.0,455.8,510.0,27.48,12.88,3
1.53,7, white car,426.76,503.4,454.09,516.18,440.42,509.79,426.76,509.79,454.09,509.79,27.33,12.78,3
1.57,7, white car,424.88,503.05,452.4,515.92,438.64,509.49,424.88,509.49,452.4,509.49,27.52,12.87,3
1.6,7, white car,423.41,502.8,451.19,515.8,437.3,509.3,423.41,509.3,451.19,509.3,27.78,13.0,3
1.63,7, white car,421.77,502.61,449.74,515.7,435.75,509.15,421.77,509.15,449.74,509.15,27.97,13.08,3
1.67,7, white car,420.35,502.62,448.0,515.55,434.18,509.09,420.35,509.09,448.0,509.09,27.64,12.93,3
1.7,7, white car,418.77,502.42,446.36,515.33,432.56,508.87,418.77,508.87,446.36,508.87,27.59,12.9,3
1.73,7, white car,417.25,502.38,444.83,515.27,431.04,508.83,417.25,508.83,444.83,508.83,27.58,12.89,3
1.77,7, white car,415.66,502.21,442.95,514.98,429.3,508.59,415.66,508.59,442.95,508.59,27.29,12.76,3
1.8,7, white car,414.24,502.1,441.41,514.78,427.82,508.44,414.24,508.44,441.41,508.44,27.16,12.68,3
1.83,7, white car,412.44,501.74,440.11,514.66,426.27,508.2,412.44,508.2,440.11,508.2,27.66,12.92,3
1.87,7, white car,410.55,501.53,438.34,514.51,424.44,508.02,410.55,508.02,438.34,508.02,27.79,12.98,3
1.9,7, white car,408.81,501.29,436.66,514.32,422.74,507.8,408.81,507.8,436.66,507.8,27.85,13.03,3
1.93,7, white car,407.1,501.18,435.0,514.26,421.05,507.72,407.1,507.72,435.0,507.72,27.9,13.08,3
1.97,7, white car,405.67,500.97,433.67,514.12,419.67,507.55,405.67,507.55,433.67,507.55,28.01,13.15,3
2.0,7, white car,404.17,500.7,432.38,513.96,418.28,507.33,404.17,507.33,432.38,507.33,28.21,13.27,3
2.03,7, white car,402.77,500.42,430.96,513.7,416.87,507.06,402.77,507.06,430.96,507.06,28.19,13.28,3
2.07,7, white car,401.29,500.35,429.15,513.5,415.22,506.92,401.29,506.92,429.15,506.92,27.86,13.15,3
2.1,7, white car,399.75,500.16,427.44,513.23,413.6,506.69,399.75,506.69,427.44,506.69,27.69,13.07,3
2.13,7, white car,398.07,499.89,425.95,513.03,412.01,506.46,398.07,506.46,425.95,506.46,27.88,13.14,3
2.17,7, white car,396.44,499.73,424.25,512.82,410.35,506.27,396.44,506.27,424.25,506.27,27.82,13.09,3
2.2,7, white car,394.98,499.68,422.56,512.64,408.77,506.16,394.98,506.16,422.56,506.16,27.58,12.96,3
2.23,7, white car,393.36,499.66,420.87,512.58,407.12,506.12,393.36,506.12,420.87,506.12,27.52,12.92,3
2.27,7, white car,391.68,499.63,419.42,512.65,405.55,506.14,391.68,506.14,419.42,506.14,27.74,13.02,3
2.3,7, white car,389.93,499.28,417.95,512.46,403.94,505.87,389.93,505.87,417.95,505.87,28.02,13.18,3
2.33,7, white car,388.37,499.05,416.49,512.29,402.43,505.67,388.37,505.67,416.49,505.67,28.12,13.24,3
2.37,7, white car,386.97,498.89,414.91,512.09,400.94,505.49,386.97,505.49,414.91,505.49,27.94,13.2,3
2.4,7, white car,385.53,498.75,413.33,511.88,399.43,505.31,385.53,505.31,413.33,505.31,27.8,13.13,3
2.43,7, white car,384.05,498.62,411.6,511.6,397.83,505.11,384.05,505.11,411.6,505.11,27.55,12.98,3
2.47,7, white car,382.48,498.53,409.8,511.34,396.14,504.93,382.48,504.93,409.8,504.93,27.32,12.81,3
2.5,7, white car,380.91,498.46,408.23,511.22,394.57,504.84,380.91,504.84,408.23,504.84,27.32,12.76,3
2.53,7, white car,379.53,498.35,406.81,511.05,393.17,504.7,379.53,504.7,406.81,504.7,27.28,12.7,3
2.57,7, white car,378.09,498.27,405.55,511.04,391.82,504.66,378.09,504.66,405.55,504.66,27.46,12.77,3
2.6,7, white car,376.33,498.16,404.15,511.1,390.24,504.63,376.33,504.63,404.15,504.63,27.82,12.94,3
2.63,7, white car,374.97,498.12,402.74,511.04,388.86,504.58,374.97,504.58,402.74,504.58,27.77,12.93,3
2.67,7, white car,373.79,498.09,401.38,510.95,387.58,504.52,373.79,504.52,401.38,504.52,27.6,12.86,3
2.7,7, white car,372.17,497.88,399.87,510.81,386.02,504.35,372.17,504.35,399.87,504.35,27.7,12.93,3
2.73,7, white car,370.18,497.53,398.33,510.66,384.26,504.1,370.18,504.1,398.33,504.1,28.15,13.13,3
2.77,7, white car,368.64,497.31,396.75,510.43,382.7,503.87,368.64,503.87,396.75,503.87,28.11,13.12,3
2.8,7, white car,367.1,497.15,395.2,510.25,381.15,503.7,367.1,503.7,395.2,503.7,28.11,13.1,3
2.83,7, white car,365.87,496.96,393.89,510.0,379.88,503.48,365.87,503.48,393.89,503.48,28.02,13.04,3
2.87,7, white car,365.09,496.94,392.17,509.54,378.63,503.24,365.09,503.24,392.17,503.24,27.09,12.6,3
2.9,7, white car,363.91,496.57,391.14,509.3,377.52,502.94,363.91,502.94,391.14,502.94,27.23,12.72,3
2.93,7, white car,362.19,496.52,389.33,509.23,375.76,502.88,362.19,502.88,389.33,502.88,27.15,12.71,3
2.97,7, white car,360.73,496.49,387.73,509.13,374.23,502.81,360.73,502.81,387.73,502.81,27.0,12.64,3
3.0,7, white car,358.68,496.29,385.84,508.98,372.26,502.64,358.68,502.64,385.84,502.64,27.16,12.69,3
3.03,7, white car,356.47,495.96,383.94,508.73,370.21,502.35,356.47,502.35,383.94,502.35,27.48,12.77,3
3.07,7, white car,353.87,495.53,382.1,508.53,367.98,502.03,353.87,502.03,382.1,502.03,28.23,12.99,3
3.1,7, white car,351.27,495.19,380.57,508.57,365.92,501.88,351.27,501.88,380.57,501.88,29.31,13.38,3
3.13,7, white car,349.76,495.06,379.35,508.48,364.55,501.77,349.76,501.77,379.35,501.77,29.59,13.42,3
3.17,7, white car,348.53,494.81,378.38,508.34,363.46,501.57,348.53,501.57,378.38,501.57,29.85,13.54,3
3.2,7, white car,347.67,494.67,377.15,508.04,362.41,501.36,347.67,501.36,377.15,501.36,29.48,13.37,3
3.23,7, white car,346.45,494.45,375.91,507.87,361.18,501.16,346.45,501.16,375.91,501.16,29.46,13.42,3
3.27,7, white car,345.72,494.51,374.6,507.72,360.16,501.11,345.72,501.11,374.6,501.11,28.89,13.2,3
3.3,7, white car,344.94,494.52,373.28,507.53,359.11,501.02,344.94,501.02,373.28,501.02,28.35,13.01,3
3.33,7, white car,343.72,494.54,371.68,507.39,357.7,500.96,343.72,500.96,371.68,500.96,27.96,12.85,3
3.37,7, white car,341.79,494.09,370.12,507.16,355.95,500.63,341.79,500.63,370.12,500.63,28.33,13.07,3
3.4,7, white car,339.74,493.75,368.47,507.07,354.11,500.41,339.74,500.41,368.47,500.41,28.73,13.31,3
3.43,7, white car,338.35,493.66,366.77,506.85,352.56,500.25,338.35,500.25,366.77,500.25,28.41,13.18,3
3.47,7, white car,336.66,493.5,364.89,506.57,350.78,500.04,336.66,500.04,364.89,500.04,28.23,13.07,3
3.5,7, white car,335.09,493.29,363.87,506.55,349.48,499.92,335.09,499.92,363.87,499.92,28.78,13.26,3
3.53,7, white car,334.0,493.32,362.8,506.49,348.4,499.9,334.0,499.9,362.8,499.9,28.8,13.17,3
3.57,7, white car,333.13,493.26,361.85,506.28,347.49,499.77,333.13,499.77,361.85,499.77,28.72,13.02,3
3.6,7, white car,332.14,493.28,360.45,506.03,346.3,499.66,332.14,499.66,360.45,499.66,28.32,12.75,3
3.63,7, white car,330.54,493.12,358.33,505.64,344.44,499.38,330.54,499.38,358.33,499.38,27.79,12.52,3
3.67,7, white car,327.64,492.84,355.35,505.42,341.5,499.13,327.64,499.13,355.35,499.13,27.71,12.58,3
3.7,7, white car,325.2,492.54,353.26,505.3,339.23,498.92,325.2,498.92,353.26,498.92,28.07,12.76,3
