frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,17,32.0,,37,,
0.03,17,32.0,,37,,
0.07,17,32.0,,37,,
0.1,17,32.0,,37,,
0.13,17,32.0,,37,,
0.17,17,32.0,,37,,
0.2,17,32.0,,37,,
0.23,17,32.0,,37,,
0.27,17,32.0,,37,,
0.3,17,32.0,,37,54.0,
0.33,17,32.0,,37,54.0,
0.37,17,,,37,54.0,
0.4,17,,,37,54.0,
0.43,17,,,37,54.0,
0.47,17,,,37,54.0,
0.5,17,,,37,54.0,
0.53,17,,,37,54.0,
0.57,17,,,37,54.0,
0.6,17,,,37,54.0,
0.63,17,,,37,54.0,
0.67,17,32.0,,37,54.0,
0.7,17,32.0,,37,54.0,
0.73,17,32.0,,37,54.0,
0.77,17,32.0,,37,54.0,
0.8,17,32.0,,37,54.0,
0.83,17,32.0,,37,54.0,
0.87,17,32.0,,37,54.0,
0.9,17,32.0,,37,54.0,
0.93,17,32.0,,37,54.0,
0.97,17,32.0,,37,54.0,
1.0,17,32.0,,37,54.0,
1.03,17,32.0,,37,54.0,
1.07,17,32.0,,37,54.0,
1.1,17,32.0,,37,54.0,
1.13,17,32.0,,37,54.0,
1.17,17,32.0,,37,54.0,
1.2,17,32.0,,37,54.0,
1.23,17,32.0,,37,54.0,
1.27,17,32.0,,37,54.0,
1.3,17,32.0,,37,54.0,
1.33,17,32.0,,37,54.0,
1.37,17,32.0,,37,54.0,
1.4,17,32.0,,37,54.0,
1.43,17,32.0,,37,54.0,
1.47,17,32.0,,37,54.0,
1.5,17,32.0,,37,54.0,
1.53,17,32.0,,37,54.0,
1.57,17,32.0,,37,54.0,
1.6,17,32.0,,37,54.0,
1.63,17,32.0,,37,54.0,
1.67,17,32.0,,37,54.0,
1.7,17,32.0,,37,54.0,
1.73,17,32.0,,37,54.0,
1.77,17,32.0,,37,54.0,
1.8,17,32.0,,37,54.0,
1.83,17,32.0,,37,54.0,
1.87,17,32.0,,37,54.0,
1.9,67,32.0,,37,54.0,
1.93,67,,,68,54.0,
1.97,67,,,68,54.0,
2.0,67,,,68,54.0,
2.03,67,,,68,54.0,
2.07,67,,,68,54.0,
