frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.67,54,1423.63,538.12,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,,,,,,,,,17.501142819827535,,,
0.7,54,1420.02,538.12,-33.43,0.0,0.0,0.0,2,,,,,33.43,0.0,,,,,33.43,0.0,,,76.46292958028742,,,17.745816408382016
0.73,54,1416.65,537.91,-31.2,-1.94,74.33,-64.67,2,,,,,31.2,1.94,,,,,31.2,1.94,,,73.0885415095964,,,17.691020321055593
0.77,54,1413.14,537.83,-32.5,-0.74,-43.33,40.0,2,,,,,32.5,0.74,,,,,32.5,0.74,,,69.68720542538634,,,18.14907711152277
0.8,54,1409.57,537.56,-33.06,-2.5,-18.67,-58.67,2,,,,,33.06,2.5,,,,,33.06,2.5,,,66.05343897179014,,,19.3649993545056
0.83,54,1406.0,537.68,-33.06,1.11,0.0,120.33,2,,,,,33.06,-1.11,,,,,33.06,-1.11,,,62.319439182329084,,,20.694175509065477
0.87,54,1402.51,537.46,-32.31,-2.04,25.0,-105.0,2,,,,,32.31,2.04,,,,,32.31,2.04,,,24.94061947907468,,,22.618127685553443
0.9,54,1398.83,537.42,-34.07,-0.37,-58.67,55.67,2,,,,,34.07,0.37,,,,,34.07,0.37,,,22.831557108528678,,,25.394198156271894
0.93,54,1395.14,537.25,-34.17,-1.57,-3.33,-40.0,2,,,,,34.17,1.57,,,,,34.17,1.57,,,20.86287851663813,,,28.29653865758141
0.97,54,1391.59,537.42,-32.87,1.57,43.33,104.67,2,,,,,32.87,-1.57,,,,,32.87,-1.57,,,49.11589559399282,,,31.105787242891036
1.0,54,1388.1,537.22,-32.31,-1.85,18.67,-114.0,2,,,,,32.31,1.85,,,,,32.31,1.85,,,46.00177387884072,,,34.19897659287494
1.03,54,1384.59,537.06,-32.5,-1.48,-6.33,12.33,2,,,,,32.5,1.48,,,,,32.5,1.48,,,42.77838823518249,,,37.24273888961444
1.07,54,1381.14,536.95,-31.94,-1.02,18.67,15.33,2,,,,,31.94,1.02,,,,,31.94,1.02,,,39.806799670408076,,,18.008678463452018
1.1,54,1377.5,536.8,-33.7,-1.39,-58.67,-12.33,2,,,,,33.7,1.39,,,,,33.7,1.39,,,36.65537886859164,,,18.692236356305884
1.13,54,1374.21,536.72,-30.46,-0.74,108.0,21.67,2,,,,,30.46,0.74,,,,,30.46,0.74,,,147.96692197920459,,,46.733466595149984
1.17,54,1370.67,536.61,-32.78,-1.02,-77.33,-9.33,2,,,,,32.78,1.02,,,,,32.78,1.02,,,144.32859245485628,,,49.904334481084994
1.2,54,1367.0,536.51,-33.98,-0.93,-40.0,3.0,2,,,,,33.98,0.93,,,,,33.98,0.93,,,140.71077464075037,,,53.361568567649826
1.23,54,1363.36,536.43,-33.7,-0.74,9.33,6.33,2,,,,,33.7,0.74,,,,,33.7,0.74,,,137.21169702324937,,,56.92494093101914
1.27,54,1359.52,536.47,-35.56,0.37,-62.0,37.0,2,,,,,35.56,-0.37,,,,,35.56,-0.37,,,133.31297086180334,,,60.45642563036633
1.3,54,1355.72,536.38,-35.19,-0.83,12.33,-40.0,2,,,,,35.19,0.83,,,,,35.19,0.83,,,129.46090838550452,,,64.02306849878404
1.33,54,1352.04,536.5,-34.07,1.11,37.33,64.67,2,,,,,34.07,-1.11,,,,,34.07,-1.11,,,125.80355360640644,,,67.51790577320952
1.4,54,1345.01,536.47,-65.09,-0.28,-1034.0,-46.33,2,,,,,65.09,0.28,,,,,65.09,0.28,,,118.78431293735716,,,41.067789080981775
1.43,54,1341.5,536.31,-32.5,-1.48,1086.33,-40.0,2,,,,,32.5,1.48,,,,,32.5,1.48,,,115.56458151181097,,,44.49769656959797
