frame,leading,right_leading,left_leading,following,right_following,left_following
0.67,,,44.0,,,
0.7,,,24.0,,,44.0
0.73,,,24.0,,,44.0
0.77,,,24.0,,,44.0
0.8,,,24.0,,,44.0
0.83,,,24.0,,,44.0
0.87,,,77.0,,,44.0
0.9,,,77.0,,,44.0
0.93,,,77.0,,,44.0
0.97,,,24.0,,,44.0
1.0,,,24.0,,,44.0
1.03,,,24.0,,,44.0
1.07,,,24.0,,,77.0
1.1,,,24.0,,,77.0
1.13,,,37.0,,,44.0
1.17,,,37.0,,,44.0
1.2,,,37.0,,,44.0
1.23,,,37.0,,,44.0
1.27,,,37.0,,,44.0
1.3,,,37.0,,,44.0
1.33,,,37.0,,,44.0
1.4,,,37.0,,,77.0
1.43,,,37.0,,,77.0
1.47,,,37.0,,,77.0
1.5,,,37.0,,,77.0
1.53,,,37.0,,,77.0
1.57,,,37.0,,,77.0
1.6,,,37.0,,,77.0
1.63,,,37.0,,,77.0
1.67,,,37.0,,,77.0
1.7,,,37.0,,,77.0
1.73,,,37.0,,,77.0
1.77,,,37.0,,,77.0
1.8,,,37.0,,,77.0
1.83,,,41.0,,,77.0
1.87,,,41.0,,,77.0
1.9,,,41.0,,,77.0
1.93,,,41.0,,,77.0
1.97,,,41.0,,,77.0
2.0,,,41.0,,,77.0
2.03,,,41.0,,,77.0
2.07,,,41.0,,,77.0
2.1,,,41.0,,,77.0
2.13,,,41.0,,,24.0
2.17,,,41.0,,,77.0
2.2,,,41.0,,,77.0
2.23,,,41.0,,,77.0
2.27,,,41.0,,,77.0
2.3,,,41.0,,,77.0
2.33,,,41.0,,,77.0
2.37,,,41.0,,,77.0
2.4,,,41.0,,,77.0
2.43,,,41.0,,,24.0
2.47,,,41.0,,,24.0
2.5,,,41.0,,,37.0
2.53,,,41.0,,,37.0
2.57,,,78.0,,,37.0
2.6,,,78.0,,,37.0
2.63,,,78.0,,,37.0
2.67,,,78.0,,,37.0
2.7,,,78.0,,,37.0
2.73,,,78.0,,,37.0
2.77,,,78.0,,,37.0
2.8,,,78.0,,,37.0
2.83,,,78.0,,,37.0
2.87,,,78.0,,,37.0
2.9,,,78.0,,,37.0
2.93,,,78.0,,,37.0
2.97,,,78.0,,,37.0
3.0,,,78.0,,,37.0
3.03,,,78.0,,,37.0
3.07,,,69.0,,,37.0
3.1,,,69.0,,,37.0
3.13,,,78.0,,,37.0
3.17,,,78.0,,,41.0
3.2,,,69.0,,,41.0
3.23,,,69.0,,,41.0
3.27,,,69.0,,,41.0
3.3,,,69.0,,,41.0
3.33,,,69.0,,,41.0
3.37,,,69.0,,,41.0
3.4,,,69.0,,,41.0
3.43,,,69.0,,,41.0
3.47,,,33.0,,,41.0
