frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,410.87,496.63,440.85,509.96,425.86,503.29,410.87,503.29,440.85,503.29,29.98,13.33,2
0.03,1, white car,408.51,496.48,439.09,510.08,423.8,503.28,408.51,503.28,439.09,503.28,30.57,13.6,2
0.07,1, white car,406.91,496.4,437.67,510.1,422.29,503.25,406.91,503.25,437.67,503.25,30.76,13.7,2
0.1,1, white car,404.86,496.4,435.75,510.18,420.3,503.29,404.86,503.29,435.75,503.29,30.89,13.78,2
0.13,1, white car,403.04,496.13,434.18,510.02,418.61,503.07,403.04,503.07,434.18,503.07,31.14,13.89,2
0.17,1, white car,401.05,496.11,432.12,509.97,416.58,503.04,401.05,503.04,432.12,503.04,31.07,13.87,2
0.2,1, white car,398.87,496.04,430.0,509.93,414.44,502.98,398.87,502.98,430.0,502.98,31.13,13.89,2
0.23,1, white car,397.1,495.95,427.42,509.47,412.26,502.71,397.1,502.71,427.42,502.71,30.32,13.51,2
0.27,1, white car,395.09,495.84,425.0,509.17,410.04,502.51,395.09,502.51,425.0,502.51,29.91,13.33,2
0.3,1, white car,393.15,495.44,423.27,508.86,408.21,502.15,393.15,502.15,423.27,502.15,30.11,13.42,2
0.33,1, white car,390.98,494.79,421.45,508.42,406.21,501.61,390.98,501.61,421.45,501.61,30.47,13.63,2
0.37,1, white car,389.12,494.51,419.74,508.25,404.43,501.38,389.12,501.38,419.74,501.38,30.62,13.73,2
0.4,1, white car,387.72,494.6,418.06,508.22,402.89,501.41,387.72,501.41,418.06,501.41,30.34,13.62,2
0.43,1, white car,385.58,494.64,416.08,508.33,400.83,501.48,385.58,501.48,416.08,501.48,30.5,13.7,2
0.47,1, white car,383.61,494.63,413.34,507.97,398.48,501.3,383.61,501.3,413.34,501.3,29.73,13.35,2
0.5,1, white car,381.58,494.34,411.06,507.57,396.32,500.95,381.58,500.95,411.06,500.95,29.48,13.23,2
0.53,1, white car,379.62,493.87,409.1,507.1,394.36,500.49,379.62,500.49,409.1,500.49,29.48,13.24,2
0.57,1, white car,377.69,493.73,406.99,506.94,392.34,500.34,377.69,500.34,406.99,500.34,29.3,13.21,2
0.6,1, white car,375.93,493.82,404.37,506.66,390.15,500.24,375.93,500.24,404.37,500.24,28.44,12.85,2
0.63,1, white car,374.35,493.87,402.77,506.73,388.56,500.3,374.35,500.3,402.77,500.3,28.42,12.87,2
0.67,1, white car,371.97,493.69,400.77,506.74,386.37,500.21,371.97,500.21,400.77,500.21,28.8,13.05,2
0.7,1, white car,370.03,493.42,398.67,506.41,384.35,499.91,370.03,499.91,398.67,499.91,28.64,12.98,2
0.73,1, white car,367.96,493.37,396.01,506.09,381.99,499.73,367.96,499.73,396.01,499.73,28.04,12.73,2
0.77,1, white car,366.1,493.37,393.48,505.78,379.79,499.57,366.1,499.57,393.48,499.57,27.38,12.4,2
0.8,1, white car,363.53,493.2,391.29,505.76,377.41,499.48,363.53,499.48,391.29,499.48,27.76,12.56,2
0.83,1, white car,361.59,492.85,389.89,505.63,375.74,499.24,361.59,499.24,389.89,499.24,28.3,12.78,2
0.87,1, white car,359.44,492.51,388.43,505.59,373.94,499.05,359.44,499.05,388.43,499.05,28.98,13.08,2
0.9,1, white car,357.77,492.31,387.16,505.58,372.46,498.94,357.77,498.94,387.16,498.94,29.39,13.26,2
0.93,1, white car,355.89,492.06,385.78,505.6,370.83,498.83,355.89,498.83,385.78,498.83,29.89,13.54,2
