frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,24.0,,1.0,37.0,
0.03,,24.0,,1.0,37.0,
0.07,,24.0,,1.0,37.0,
0.1,,24.0,,1.0,37.0,
0.13,,24.0,,1.0,37.0,
0.17,,50.0,,1.0,37.0,
0.2,,50.0,,1.0,37.0,
0.23,,50.0,,1.0,37.0,
0.27,,50.0,,1.0,37.0,
0.3,,50.0,,1.0,37.0,
0.33,,50.0,,1.0,37.0,
0.37,,24.0,,1.0,37.0,
0.4,,24.0,,1.0,37.0,
0.43,,24.0,,1.0,37.0,
0.47,,24.0,,1.0,37.0,
0.5,,24.0,,1.0,37.0,
0.53,,24.0,,1.0,37.0,
0.57,,24.0,,,37.0,
0.6,,24.0,,,37.0,
0.63,,24.0,,,37.0,
0.67,,24.0,,1.0,,
0.7,,24.0,,1.0,,
0.73,,24.0,,1.0,,
0.77,,24.0,,1.0,,
0.8,,24.0,,1.0,,
0.83,,24.0,,1.0,,
0.87,,24.0,,1.0,,
0.9,,24.0,,1.0,,
0.93,,24.0,,1.0,,
0.97,,24.0,,1.0,,
1.0,,24.0,,1.0,,
1.03,,24.0,,1.0,,
1.07,,24.0,,1.0,37.0,
1.1,,24.0,,1.0,37.0,
1.13,,24.0,,1.0,37.0,
1.17,,24.0,,1.0,37.0,
1.2,,24.0,,1.0,37.0,
1.23,,24.0,,1.0,37.0,
1.27,,24.0,,1.0,37.0,
1.3,,24.0,,1.0,37.0,
1.33,,24.0,,1.0,37.0,
1.37,,24.0,,1.0,37.0,
1.4,,24.0,,1.0,28.0,
1.43,,24.0,,1.0,28.0,
1.47,,24.0,,1.0,37.0,
1.5,,24.0,,1.0,28.0,
1.53,,24.0,,1.0,28.0,
1.57,,24.0,,1.0,28.0,
1.6,,24.0,,1.0,28.0,
1.63,,24.0,,1.0,28.0,
1.67,,24.0,,1.0,28.0,
1.7,,24.0,,1.0,28.0,
1.73,,24.0,,1.0,37.0,
1.77,,24.0,,1.0,37.0,
1.8,,24.0,,1.0,37.0,
1.83,,24.0,,1.0,28.0,
1.87,,24.0,,1.0,28.0,
1.9,,24.0,,1.0,28.0,
1.93,,24.0,,1.0,28.0,
1.97,,24.0,,1.0,28.0,
2.0,,24.0,,1.0,28.0,
2.03,,24.0,,1.0,28.0,
2.07,,24.0,,1.0,28.0,
2.1,,24.0,,1.0,28.0,
2.13,,24.0,,1.0,37.0,
2.17,,24.0,,1.0,37.0,
2.2,,24.0,,1.0,37.0,
2.23,,24.0,,1.0,37.0,
2.27,,24.0,,1.0,37.0,
2.3,,24.0,,1.0,37.0,
2.33,,24.0,,1.0,37.0,
2.37,,24.0,,1.0,37.0,
2.4,,,,1.0,37.0,
2.43,,,,1.0,37.0,
2.47,,,,1.0,37.0,
2.5,,,,1.0,37.0,
2.53,,,,1.0,37.0,
2.57,,37.0,,1.0,28.0,
2.6,,37.0,,1.0,28.0,
2.63,,,,1.0,28.0,
2.67,,,,1.0,28.0,
2.7,,,,1.0,28.0,
2.73,,,,1.0,28.0,
2.77,,,,1.0,28.0,
2.8,,,,1.0,28.0,
2.83,,,,1.0,28.0,
2.87,,,,1.0,28.0,
2.9,,,,1.0,28.0,
2.93,,,,1.0,28.0,
2.97,,,,1.0,28.0,
3.0,,,,1.0,28.0,
3.03,,,,1.0,28.0,
3.07,,,,1.0,28.0,
3.1,,,,1.0,28.0,
3.13,,37.0,,1.0,28.0,
3.17,,37.0,,1.0,28.0,
3.2,,37.0,,1.0,28.0,
3.23,,37.0,,1.0,28.0,
3.27,,37.0,,1.0,28.0,
3.3,,,,1.0,28.0,
3.33,,,,1.0,28.0,
3.37,,,,1.0,28.0,
3.4,,37.0,,1.0,28.0,
3.43,,,,1.0,28.0,
3.47,,,,1.0,28.0,
3.5,,,,1.0,28.0,
3.53,,,,1.0,28.0,
3.57,,,,1.0,28.0,
3.6,,37.0,,1.0,28.0,
3.63,,37.0,,1.0,28.0,
3.67,,37.0,,1.0,28.0,
3.7,,37.0,,1.0,28.0,
3.73,,,,1.0,28.0,
3.77,,,,1.0,28.0,
3.8,,,,1.0,28.0,
3.83,,,,1.0,28.0,
3.87,,,,1.0,28.0,
3.9,,,,1.0,28.0,
3.93,,,,1.0,28.0,
3.97,,,,1.0,28.0,
4.0,,,,1.0,28.0,
4.03,,,,1.0,28.0,
4.07,,,,1.0,28.0,
4.1,,,,1.0,28.0,
4.13,,,,1.0,28.0,
4.17,,,,1.0,28.0,
4.2,,,,1.0,28.0,
4.23,,,,1.0,28.0,
4.27,,,,1.0,28.0,
4.3,,,,1.0,28.0,
4.33,,,,1.0,28.0,
4.37,,,,1.0,28.0,
4.4,,28.0,,1.0,,
4.43,,28.0,,1.0,,
4.47,,28.0,,1.0,,
4.5,,28.0,,1.0,,
4.53,,28.0,,1.0,,
4.57,,28.0,,1.0,,
4.6,,28.0,,1.0,,
4.63,,28.0,,1.0,,
4.67,,28.0,,1.0,,
4.7,,28.0,,1.0,,
4.73,,28.0,,1.0,,
4.77,,28.0,,1.0,,
4.8,,28.0,,1.0,,
4.83,,28.0,,1.0,,
4.87,,28.0,,1.0,,
4.9,,28.0,,1.0,,
4.93,,28.0,,1.0,,
4.97,,28.0,,1.0,,
5.0,,28.0,,1.0,,
5.03,,28.0,,1.0,,
5.07,,28.0,,1.0,,
5.1,,28.0,,1.0,,
5.13,,28.0,,1.0,,
5.17,,28.0,,1.0,,
5.2,,28.0,,1.0,,
5.23,,28.0,,1.0,,
5.27,,28.0,,1.0,,
5.3,,28.0,,1.0,,
5.33,,28.0,,8.0,,
5.37,,28.0,,8.0,,
5.4,,28.0,,8.0,,
5.43,,28.0,,8.0,,
5.47,,28.0,,8.0,,
5.5,,28.0,,8.0,,
5.53,,28.0,,8.0,,
5.57,,28.0,,1.0,,
5.6,,,,1.0,,
5.63,,,,1.0,,
5.67,,,,8.0,,
5.7,,,,1.0,,
5.73,,,,1.0,,
5.77,,,,1.0,,
5.8,,,,1.0,,
5.83,,,,1.0,,
5.87,,,,8.0,,
5.9,,,,8.0,,
5.93,,,,8.0,,
5.97,,,,8.0,,
6.0,,,,8.0,,
6.03,,,,8.0,,
6.07,,,,8.0,,
6.1,,,,8.0,,
6.13,,,,8.0,,
6.17,,,,8.0,,
6.2,,,,8.0,,
6.23,,,,8.0,,
6.27,,,,8.0,,
6.3,,,,8.0,,
6.33,,,,8.0,,
6.37,,,,8.0,,
6.4,,,,8.0,,
6.43,,,,8.0,,
6.47,,,,8.0,,
6.5,,,,8.0,,
6.53,,,,8.0,,
6.57,,,,8.0,,
6.6,,,,8.0,,
6.63,,,,8.0,,
6.67,,,,8.0,,
6.7,,,,8.0,,
6.73,,,,8.0,,
6.77,,,,8.0,27.0,
6.8,,,,8.0,27.0,
6.83,,,,8.0,27.0,
6.87,,,,8.0,27.0,
6.9,,,,8.0,27.0,
6.93,,,,8.0,27.0,
6.97,,,,8.0,27.0,
7.0,,,,8.0,27.0,
7.03,,,,8.0,27.0,
7.07,,,,8.0,27.0,
7.1,,,,8.0,27.0,
7.13,,,,8.0,27.0,
7.17,,,,8.0,27.0,
7.2,,,,8.0,27.0,
7.23,,,,8.0,27.0,
7.27,,,,8.0,27.0,
7.3,,,,8.0,27.0,
7.33,,,,8.0,27.0,
7.37,,,,8.0,27.0,
7.4,,,,8.0,27.0,
7.43,,,,8.0,27.0,
