frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,,19.0,28,,29
0.03,,,19.0,28,,29
0.07,,,19.0,28,,29
0.1,,,19.0,28,,29
0.13,,,19.0,50,,29
0.17,,,19.0,50,,29
0.2,,,19.0,50,,29
0.23,,,19.0,50,,29
0.27,,,19.0,50,,29
0.3,,,19.0,50,,29
0.33,,,19.0,50,,29
0.37,,,19.0,50,,29
0.4,,,19.0,50,,29
0.43,,,19.0,50,,29
0.47,52.0,,19.0,50,,29
0.5,52.0,,19.0,50,,29
0.53,52.0,,19.0,50,,29
0.57,,,19.0,50,,29
0.6,,,53.0,50,,29
0.63,,,53.0,50,,29
0.67,,,53.0,50,,29
0.7,,,53.0,50,,29
0.73,,,53.0,50,,29
0.77,52.0,,53.0,50,,29
0.8,52.0,,53.0,50,,29
0.83,,,53.0,50,,29
0.87,,,53.0,50,,29
0.9,,,53.0,50,,29
0.93,,,53.0,50,,29
0.97,,,53.0,50,,29
1.0,,,53.0,50,,29
1.03,,,53.0,50,,29
1.07,,,53.0,50,,29
1.1,52.0,,53.0,50,,29
1.13,52.0,,53.0,50,,29
1.17,52.0,,53.0,50,,29
1.2,,,53.0,50,,29
1.23,,,53.0,50,,29
1.27,,,53.0,50,,29
1.3,,,53.0,50,,29
1.33,,,53.0,50,,29
1.37,,,53.0,50,,29
1.4,,,53.0,50,,29
1.43,,,53.0,50,,29
1.47,,,53.0,50,,29
1.5,,,53.0,50,,29
1.53,,,53.0,50,,29
1.57,,,53.0,50,,29
1.6,,,53.0,50,,29
1.63,,,53.0,50,,29
1.67,,,53.0,50,,29
1.7,,,53.0,50,,29
1.73,,,53.0,50,,29
1.77,,,53.0,50,,29
1.8,,,53.0,50,,29
1.83,,,53.0,50,,29
1.87,,,53.0,50,,29
1.9,,,53.0,50,,29
1.93,,,53.0,50,,29
1.97,,,53.0,50,,29
2.0,,,53.0,50,,29
2.03,,,53.0,50,,29
2.07,,,53.0,50,,29
2.1,,,53.0,50,,29
