frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,26,384.6,468.55,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,73.26118549409368,50.47328996608011,,22.392465250615004
0.03,26,384.3,468.51,-2.78,-0.37,0.0,0.0,1,,,,,2.78,0.37,2.78,0.37,,,2.78,0.37,,,72.84224186555491,50.63733207822071,,22.511368239180857
0.07,26,384.04,468.5,-2.41,-0.09,12.33,9.33,1,,,,,2.41,0.09,2.41,0.09,,,2.41,0.09,,,72.69552943613523,51.0149556502797,,22.724757424447937
0.1,26,383.67,468.39,-3.43,-1.02,-34.0,-31.0,1,,,,,3.43,1.02,3.43,1.02,,,3.43,1.02,,,72.36665668662607,51.416562506647644,,23.031152815263106
0.13,26,383.22,468.22,-4.17,-1.57,-24.67,-18.33,1,,,,,4.17,1.57,4.17,1.57,,,4.17,1.57,,,71.98837683959825,141.23834642192608,,23.44657331040083
0.17,26,382.88,468.18,-3.15,-0.37,34.0,40.0,1,,,,,3.15,0.37,3.15,0.37,,,3.15,0.37,,,71.64919050484801,141.5806572240714,,23.673381676473696
0.2,26,382.45,468.21,-3.98,0.28,-27.67,21.67,1,,,,,3.98,-0.28,3.98,-0.28,,,3.98,-0.28,,,71.13109165477503,141.90583673690097,,23.840285233193022
0.23,26,381.97,468.24,-4.44,0.28,-15.33,0.0,1,,,,,4.44,-0.28,4.44,-0.28,,,4.44,-0.28,,,70.60316423503978,142.34047210825173,,24.076139640731444
0.27,26,381.6,468.2,-3.43,-0.37,33.67,-21.67,1,,,,,3.43,0.37,3.43,0.37,,,3.43,0.37,,,70.24451935916424,142.7026741165,,24.324680881771116
0.3,26,381.21,468.12,-3.61,-0.74,-6.0,-12.33,1,,,,,3.61,0.74,3.61,0.74,,,3.61,0.74,,,69.86299521205774,143.08885351417138,,24.61989642545233
0.33,26,380.9,468.13,-2.87,0.09,24.67,27.67,1,,,,,2.87,-0.09,2.87,-0.09,,,2.87,-0.09,,,69.545727402911,143.37631952313464,,24.79121820322675
0.37,26,380.5,468.08,-3.7,-0.46,-27.67,-18.33,1,,,,,3.7,0.46,3.7,0.46,,,3.7,0.46,,,69.1004232982693,143.72959333414948,,25.04912174109106
0.4,26,380.12,468.11,-3.52,0.28,6.0,24.67,1,,,,,3.52,-0.28,3.52,-0.28,,,3.52,-0.28,,,68.6616064478541,144.034929791353,,25.22218269698322
0.43,26,379.82,468.12,-2.78,0.09,24.67,-6.33,1,,,,,2.78,-0.09,2.78,-0.09,,,2.78,-0.09,,,68.37404478309006,144.34231673352065,,25.413171781578153
