frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,18.66,495.69,49.6,509.36,34.13,502.53,18.66,502.53,49.6,502.53,30.94,13.67,1
0.03,1, white car,17.34,495.55,47.77,508.99,32.56,502.27,17.34,502.27,47.77,502.27,30.44,13.45,1
0.07,1, white car,15.45,495.2,45.96,508.67,30.7,501.94,15.45,501.94,45.96,501.94,30.5,13.47,1
0.1,1, white car,13.25,495.19,43.89,508.72,28.57,501.95,13.25,501.95,43.89,501.95,30.64,13.53,1
0.13,1, white car,11.22,495.13,41.38,508.43,26.3,501.78,11.22,501.78,41.38,501.78,30.16,13.3,1
0.17,1, white car,9.19,494.78,38.92,507.87,24.05,501.32,9.19,501.32,38.92,501.32,29.73,13.09,1
0.2,1, white car,6.65,494.42,36.85,507.73,21.75,501.08,6.65,501.08,36.85,501.08,30.2,13.31,1
0.23,1, white car,3.86,494.33,34.59,507.86,19.22,501.1,3.86,501.1,34.59,501.1,30.73,13.53,1
0.27,1, white car,1.54,494.29,32.35,507.86,16.95,501.08,1.54,501.08,32.35,501.08,30.81,13.57,1
0.3,1, white car,0.0,494.17,30.82,507.97,15.41,501.07,0.0,501.07,30.82,501.07,30.82,13.8,1
0.33,1, white car,0.0,493.75,29.38,507.57,14.69,500.66,0.0,500.66,29.38,500.66,29.38,13.82,1
0.37,1, white car,0.0,493.89,27.53,506.99,13.76,500.44,0.0,500.44,27.53,500.44,27.53,13.1,1
0.4,1, white car,0.0,493.87,25.94,506.73,12.97,500.3,0.0,500.3,25.94,500.3,25.94,12.85,1
0.43,1, white car,0.0,493.89,24.54,506.52,12.27,500.21,0.0,500.21,24.54,500.21,24.54,12.63,1
0.47,1, white car,0.0,494.13,23.29,506.81,11.64,500.47,0.0,500.47,23.29,500.47,23.29,12.67,1
0.5,1, white car,0.0,494.03,21.7,506.67,10.85,500.35,0.0,500.35,21.7,500.35,21.7,12.64,1
0.53,1, white car,0.0,493.9,20.07,506.64,10.04,500.27,0.0,500.27,20.07,500.27,20.07,12.74,1
0.57,1, white car,0.0,493.78,18.17,506.61,9.09,500.2,0.0,500.2,18.17,500.2,18.17,12.83,1
0.6,1, white car,0.0,493.93,16.04,506.52,8.02,500.23,0.0,500.23,16.04,500.23,16.04,12.58,1
0.0,2, white car,883.38,553.38,906.5,564.23,894.94,558.8,883.38,558.8,906.5,558.8,23.11,10.85,3
0.03,2, white car,882.71,553.46,905.97,564.38,894.34,558.92,882.71,558.92,905.97,558.92,23.26,10.92,3
0.07,2, white car,881.93,553.44,905.27,564.4,893.6,558.92,881.93,558.92,905.27,558.92,23.33,10.96,3
0.1,2, white car,881.27,553.35,905.02,564.52,893.14,558.93,881.27,558.93,905.02,558.93,23.75,11.17,3
0.13,2, white car,880.56,553.36,904.42,564.59,892.49,558.97,880.56,558.97,904.42,558.97,23.86,11.24,3
0.17,2, white car,879.84,553.21,903.81,564.53,891.82,558.87,879.84,558.87,903.81,558.87,23.96,11.32,3
0.2,2, white car,878.62,553.06,902.84,564.53,890.73,558.8,878.62,558.8,902.84,558.8,24.22,11.47,3
0.23,2, white car,877.8,552.98,902.06,564.5,889.93,558.74,877.8,558.74,902.06,558.74,24.26,11.52,3
0.27,2, white car,877.24,552.83,901.54,564.4,889.39,558.61,877.24,558.61,901.54,558.61,24.3,11.57,3
0.3,2, white car,876.63,552.8,900.85,564.36,888.74,558.58,876.63,558.58,900.85,558.58,24.22,11.56,3
0.33,2, white car,876.07,552.85,900.21,564.39,888.14,558.62,876.07,558.62,900.21,558.62,24.14,11.54,3
0.37,2, white car,874.9,552.92,898.85,564.39,886.88,558.66,874.9,558.66,898.85,558.66,23.95,11.47,3
0.4,2, white car,874.09,553.04,898.0,564.5,886.05,558.77,874.09,558.77,898.0,558.77,23.91,11.46,3
0.43,2, white car,873.72,553.22,897.32,564.52,885.52,558.87,873.72,558.87,897.32,558.87,23.6,11.3,3
0.47,2, white car,872.82,553.22,896.54,564.61,884.68,558.92,872.82,558.92,896.54,558.92,23.72,11.39,3
0.5,2, white car,871.72,553.22,895.74,564.79,883.73,559.0,871.72,559.0,895.74,559.0,24.03,11.56,3
0.53,2, white car,870.93,553.09,894.99,564.68,882.96,558.89,870.93,558.89,894.99,558.89,24.06,11.59,3
0.57,2, white car,870.23,553.21,894.08,564.71,882.15,558.96,870.23,558.96,894.08,558.96,23.85,11.5,3
0.6,2, white car,869.56,553.38,893.07,564.71,881.31,559.05,869.56,559.05,893.07,559.05,23.51,11.32,3
0.63,2, white car,869.03,553.59,892.41,564.84,880.72,559.22,869.03,559.22,892.41,559.22,23.38,11.25,3
0.67,2, white car,868.09,553.86,891.34,565.04,879.72,559.45,868.09,559.45,891.34,559.45,23.26,11.18,3
0.7,2, white car,867.49,553.97,890.74,565.13,879.12,559.55,867.49,559.55,890.74,559.55,23.25,11.16,3
0.73,2, white car,866.81,554.07,889.79,565.1,878.3,559.58,866.81,559.58,889.79,559.58,22.98,11.03,3
0.77,2, white car,866.16,554.04,889.09,565.03,877.62,559.54,866.16,559.54,889.09,559.54,22.93,10.99,3
0.8,2, white car,865.14,553.99,888.13,564.99,876.64,559.49,865.14,559.49,888.13,559.49,22.99,11.0,3
0.83,2, white car,864.16,553.9,887.38,565.01,875.77,559.45,864.16,559.45,887.38,559.45,23.22,11.11,3
0.87,2, white car,863.22,553.87,886.5,565.0,874.86,559.43,863.22,559.43,886.5,559.43,23.28,11.13,3
0.9,2, white car,862.45,553.83,885.7,564.93,874.07,559.38,862.45,559.38,885.7,559.38,23.25,11.1,3
0.93,2, white car,861.05,553.95,884.21,565.02,872.63,559.49,861.05,559.49,884.21,559.49,23.16,11.08,3
0.97,2, white car,860.24,553.98,883.51,565.09,871.87,559.53,860.24,559.53,883.51,559.53,23.26,11.11,3
1.0,2, white car,859.37,553.92,882.65,565.06,871.01,559.49,859.37,559.49,882.65,559.49,23.28,11.14,3
1.03,2, white car,858.42,553.9,881.9,565.13,870.16,559.52,858.42,559.52,881.9,559.52,23.48,11.23,3
1.07,2, white car,857.38,553.81,881.11,565.18,869.24,559.5,857.38,559.5,881.11,559.5,23.73,11.37,3
1.1,2, white car,856.56,553.36,880.6,564.89,868.58,559.12,856.56,559.12,880.6,559.12,24.04,11.53,3
1.13,2, white car,855.64,553.21,879.99,564.92,867.82,559.07,855.64,559.07,879.99,559.07,24.36,11.7,3
1.17,2, white car,854.59,553.38,879.01,565.16,866.8,559.27,854.59,559.27,879.01,559.27,24.43,11.78,3
1.2,2, white car,853.55,553.59,877.81,565.33,865.68,559.46,853.55,559.46,877.81,559.46,24.26,11.74,3
1.23,2, white car,852.7,553.62,877.12,565.47,864.91,559.54,852.7,559.54,877.12,559.54,24.42,11.85,3
1.27,2, white car,851.93,553.68,876.07,565.45,864.0,559.56,851.93,559.56,876.07,559.56,24.13,11.77,3
1.3,2, white car,851.18,553.63,875.33,565.42,863.26,559.53,851.18,559.53,875.33,559.53,24.15,11.79,3
1.33,2, white car,849.99,553.55,874.33,565.45,862.16,559.5,849.99,559.5,874.33,559.5,24.34,11.91,3
