frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,2, white car,835.87,525.82,825.13,525.82,846.61,525.82,21.48,9.86,1,0.0,0.0,0.0,0.0
0.03,2, white car,833.37,525.76,822.67,525.76,844.08,525.76,21.41,9.82,1,-23.15,-0.56,0.0,0.0
0.07,2, white car,831.11,525.97,820.37,525.97,841.85,525.97,21.48,9.85,1,-20.93,1.94,74.0,83.33
0.1,2, white car,828.48,526.07,817.5,526.07,839.45,526.07,21.94,10.05,1,-24.35,0.93,-114.0,-33.67
0.13,2, white car,825.61,525.93,814.73,525.93,836.48,525.93,21.76,9.94,1,-26.57,-1.3,-74.0,-74.33
0.17,2, white car,822.94,525.99,811.88,525.99,834.0,525.99,22.12,10.1,1,-24.72,0.56,61.67,62.0
0.27,2, white car,814.92,525.76,804.05,525.76,825.79,525.76,21.74,9.91,1,-74.26,-2.13,-1651.33,-89.67
0.3,2, white car,812.56,525.86,801.72,525.86,823.41,525.86,21.69,9.88,1,-21.85,0.93,1747.0,102.0
0.33,2, white car,809.55,525.92,798.74,525.92,820.37,525.92,21.62,9.85,1,-27.87,0.56,-200.67,-12.33
0.37,2, white car,806.69,525.89,795.97,525.89,817.41,525.89,21.43,9.75,1,-26.48,-0.28,46.33,-28.0
0.4,2, white car,804.18,526.04,793.7,526.04,814.67,526.04,20.97,9.52,1,-23.24,1.39,108.0,55.67
0.43,2, white car,801.56,526.18,791.19,526.18,811.92,526.18,20.73,9.39,1,-24.26,1.3,-34.0,-3.0
0.47,2, white car,798.99,526.24,788.68,526.24,809.31,526.24,20.63,9.33,1,-23.8,0.56,15.33,-24.67
0.5,2, white car,795.77,526.44,785.41,526.44,806.13,526.44,20.73,9.34,1,-29.81,1.85,-200.33,43.0
0.63,2, white car,785.28,526.43,774.58,526.43,795.98,526.43,21.39,9.63,1,-97.13,-0.09,-2244.0,-64.67
0.67,2, white car,782.49,526.62,771.71,526.62,793.28,526.62,21.57,9.72,1,-25.83,1.76,2376.67,61.67
0.7,2, white car,779.67,526.49,768.71,526.49,790.64,526.49,21.93,9.88,1,-26.11,-1.2,-9.33,-98.67
