frame,leading,right_leading,left_leading,following,right_following,left_following
3.33,,,20.0,,,
3.8,,,20.0,,,43.0
3.83,,,20.0,,,43.0
3.87,,,20.0,,,43.0
3.9,,,20.0,,,43.0
3.93,,,20.0,,,43.0
3.97,,,20.0,,,43.0
4.87,,,20.0,,,43.0
4.9,,,20.0,,,43.0
4.93,,,20.0,,,43.0
4.97,,,20.0,,,43.0
5.0,,,20.0,,,43.0
5.03,,,20.0,,,43.0
5.07,,,20.0,,,43.0
5.1,,,20.0,,,43.0
5.13,,,20.0,,,43.0
5.17,,,20.0,,,43.0
5.2,,,20.0,,,43.0
5.23,,,20.0,,,43.0
5.27,,,20.0,,,43.0
5.3,,,20.0,,,43.0
5.33,,,20.0,,,43.0
5.37,,,20.0,,,43.0
5.4,,,20.0,,,43.0
5.43,,,20.0,,,43.0
5.47,,,20.0,,,43.0
5.5,,,20.0,,,43.0
5.53,,,20.0,,,
5.57,,,20.0,,,43.0
5.6,,,20.0,,,43.0
5.67,,,20.0,,,43.0
5.7,,,20.0,,,43.0
5.73,,,20.0,,,43.0
5.77,,,20.0,,,43.0
5.8,,,20.0,,,43.0
5.83,,,20.0,,,43.0
5.9,,,20.0,,,43.0
5.93,,,20.0,,,43.0
5.97,,,20.0,,,43.0
6.0,,,20.0,,,43.0
6.1,20.0,,,,,43.0
6.33,,,,,,43.0
6.37,,,,,,43.0
6.4,,,,,,43.0
6.43,,,,,,43.0
6.5,,,,,,43.0
6.53,,,,,,43.0
6.57,,,,,,43.0
6.63,,,,,,43.0
6.67,,,,,,43.0
6.7,,,,,,43.0
6.8,,,,,,43.0
6.83,,,,,,43.0
6.87,,,,,,43.0
6.9,,,,,,43.0
6.93,20.0,,,,,43.0
6.97,20.0,,,,,43.0
7.0,20.0,,,,,43.0
7.03,20.0,,,,,43.0
7.07,20.0,,,,,43.0
7.1,20.0,,,,,43.0
7.13,20.0,,,,,43.0
7.17,20.0,,,,,43.0
7.2,20.0,,,,,43.0
7.3,20.0,,,,,43.0
7.37,20.0,,,,,43.0
7.4,20.0,,,,,43.0
7.43,20.0,,,,,43.0
7.47,20.0,,,,,43.0
7.5,20.0,,,,,43.0
7.53,20.0,,,,9.0,43.0
7.57,20.0,,,,9.0,43.0
7.6,20.0,,,,9.0,43.0
8.03,20.0,,,,9.0,43.0
8.07,20.0,,,,9.0,43.0
8.1,20.0,,,,9.0,43.0
8.13,20.0,,,,9.0,43.0
8.17,20.0,,,,9.0,43.0
8.4,20.0,,,,9.0,43.0
8.5,20.0,,,,9.0,43.0
8.57,20.0,,,,,43.0
8.6,20.0,,,,9.0,43.0
8.63,20.0,,,,9.0,43.0
8.67,20.0,,,,9.0,43.0
8.73,20.0,,,,9.0,43.0
8.77,20.0,,,,9.0,43.0
8.83,20.0,,,,9.0,43.0
8.93,20.0,,,,9.0,43.0
9.1,20.0,,,,9.0,43.0
9.13,20.0,,,,9.0,43.0
9.2,20.0,,,,9.0,
9.27,20.0,,,,9.0,43.0
9.3,20.0,,,,9.0,43.0
9.33,20.0,,,,9.0,43.0
9.37,20.0,,,,9.0,43.0
9.4,20.0,,,,9.0,43.0
9.43,20.0,,,,9.0,43.0
9.47,20.0,,,,9.0,43.0
9.5,20.0,,,,9.0,43.0
9.53,20.0,,,,9.0,43.0
9.57,20.0,,,,9.0,43.0
9.6,20.0,,,,9.0,43.0
9.63,20.0,,,,9.0,43.0
9.67,20.0,,,,9.0,43.0
9.7,20.0,,,,9.0,43.0
9.83,20.0,,,,9.0,43.0
9.87,20.0,,,,9.0,43.0
9.9,20.0,,,,9.0,43.0
