frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,130.98,501.18,161.67,514.18,146.32,507.68,130.98,507.68,161.67,507.68,30.7,13.0,1
0.03,1, white car,129.21,501.13,159.36,513.9,144.28,507.51,129.21,507.51,159.36,507.51,30.15,12.77,1
0.07,1, white car,126.75,501.02,157.24,513.94,141.99,507.48,126.75,507.48,157.24,507.48,30.5,12.92,1
0.1,1, white car,124.71,501.1,154.89,513.88,139.8,507.49,124.71,507.49,154.89,507.49,30.18,12.78,1
0.13,1, white car,122.23,500.91,152.66,513.8,137.44,507.36,122.23,507.36,152.66,507.36,30.43,12.88,1
0.17,1, white car,119.31,500.5,149.99,513.51,134.65,507.01,119.31,507.01,149.99,507.01,30.68,13.0,1
0.2,1, white car,117.22,500.53,147.5,513.36,132.36,506.95,117.22,506.95,147.5,506.95,30.28,12.84,1
0.23,1, white car,114.74,500.43,144.87,513.23,129.8,506.83,114.74,506.83,144.87,506.83,30.13,12.8,1
0.27,1, white car,112.36,500.33,142.53,513.16,127.45,506.74,112.36,506.74,142.53,506.74,30.18,12.83,1
0.3,1, white car,110.49,500.4,140.31,513.07,125.4,506.74,110.49,506.74,140.31,506.74,29.82,12.68,1
0.33,1, white car,107.35,499.97,138.07,513.01,122.71,506.49,107.35,506.49,138.07,506.49,30.71,13.04,1
0.37,1, white car,104.24,499.67,135.64,513.01,119.94,506.34,104.24,506.34,135.64,506.34,31.4,13.34,1
0.4,1, white car,102.17,499.67,133.24,512.86,117.7,506.26,102.17,506.26,133.24,506.26,31.07,13.19,1
0.43,1, white car,99.96,499.64,130.37,512.51,115.16,506.07,99.96,506.07,130.37,506.07,30.4,12.87,1
0.47,1, white car,97.92,499.57,128.09,512.33,113.01,505.95,97.92,505.95,128.09,505.95,30.17,12.76,1
0.5,1, white car,95.86,499.59,125.95,512.28,110.9,505.93,95.86,505.93,125.95,505.93,30.08,12.7,1
0.53,1, white car,93.14,499.45,123.45,512.22,108.29,505.83,93.14,505.83,123.45,505.83,30.31,12.77,1
0.57,1, white car,90.23,499.31,121.11,512.36,105.67,505.84,90.23,505.84,121.11,505.84,30.88,13.05,1
0.6,1, white car,88.07,499.3,118.96,512.37,103.51,505.84,88.07,505.84,118.96,505.84,30.89,13.07,1
0.63,1, white car,85.72,499.16,116.48,512.13,101.1,505.65,85.72,505.65,116.48,505.65,30.76,12.97,1
0.67,1, white car,83.35,498.93,114.43,512.03,98.89,505.48,83.35,505.48,114.43,505.48,31.08,13.1,1
0.7,1, white car,81.2,498.94,112.29,512.08,96.74,505.51,81.2,505.51,112.29,505.51,31.09,13.13,1
0.73,1, white car,78.47,498.76,109.31,511.8,93.89,505.28,78.47,505.28,109.31,505.28,30.85,13.05,1
0.77,1, white car,76.01,498.65,106.81,511.71,91.41,505.18,76.01,505.18,106.81,505.18,30.8,13.06,1
0.8,1, white car,73.48,498.79,104.6,512.02,89.04,505.41,73.48,505.41,104.6,505.41,31.12,13.23,1
0.83,1, white car,71.03,498.79,102.24,512.1,86.63,505.44,71.03,505.44,102.24,505.44,31.21,13.3,1
0.87,1, white car,69.06,498.79,100.26,512.1,84.66,505.45,69.06,505.45,100.26,505.45,31.2,13.31,1
0.9,1, white car,67.16,498.75,97.78,511.81,82.47,505.28,67.16,505.28,97.78,505.28,30.62,13.05,1
0.93,1, white car,64.78,498.58,95.21,511.53,80.0,505.06,64.78,505.06,95.21,505.06,30.43,12.95,1
0.97,1, white car,62.45,498.38,92.8,511.29,77.63,504.84,62.45,504.84,92.8,504.84,30.34,12.91,1
1.0,1, white car,60.25,498.41,90.36,511.18,75.31,504.8,60.25,504.8,90.36,504.8,30.11,12.77,1
1.03,1, white car,57.94,498.42,88.09,511.18,73.02,504.8,57.94,504.8,88.09,504.8,30.15,12.77,1
1.07,1, white car,55.62,498.29,85.67,511.01,70.65,504.65,55.62,504.65,85.67,504.65,30.05,12.71,1
1.1,1, white car,53.51,498.23,83.19,510.75,68.35,504.49,53.51,504.49,83.19,504.49,29.68,12.52,1
1.13,1, white car,50.93,498.1,80.54,510.54,65.73,504.32,50.93,504.32,80.54,504.32,29.62,12.44,1
1.17,1, white car,48.54,497.95,78.45,510.51,63.5,504.23,48.54,504.23,78.45,504.23,29.91,12.55,1
1.2,1, white car,46.31,497.86,76.27,510.38,61.29,504.12,46.31,504.12,76.27,504.12,29.96,12.52,1
1.23,1, white car,43.87,497.8,73.49,510.15,58.68,503.98,43.87,503.98,73.49,503.98,29.62,12.35,1
1.27,1, white car,41.39,497.58,71.21,509.99,56.3,503.79,41.39,503.79,71.21,503.79,29.82,12.41,1
1.3,1, white car,39.51,497.64,68.91,509.82,54.21,503.73,39.51,503.73,68.91,503.73,29.4,12.18,1
1.33,1, white car,37.15,497.49,66.62,509.62,51.88,503.55,37.15,503.55,66.62,503.55,29.47,12.14,1
1.37,1, white car,34.55,497.38,64.43,509.67,49.49,503.52,34.55,503.52,64.43,503.52,29.88,12.29,1
1.4,1, white car,31.88,497.27,62.2,509.72,47.04,503.49,31.88,503.49,62.2,503.49,30.32,12.45,1
1.43,1, white car,29.49,497.24,60.06,509.77,44.78,503.51,29.49,503.51,60.06,503.51,30.57,12.54,1
1.47,1, white car,26.79,497.05,57.91,509.83,42.35,503.44,26.79,503.44,57.91,503.44,31.12,12.77,1
1.5,1, white car,24.22,496.69,55.84,509.69,40.03,503.19,24.22,503.19,55.84,503.19,31.62,13.0,1
1.53,1, white car,21.67,496.52,53.37,509.56,37.52,503.04,21.67,503.04,53.37,503.04,31.7,13.04,1
1.57,1, white car,18.76,496.37,50.7,509.54,34.73,502.95,18.76,502.95,50.7,502.95,31.94,13.17,1
1.6,1, white car,16.81,496.32,48.56,509.4,32.68,502.86,16.81,502.86,48.56,502.86,31.75,13.08,1
