frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,4, white car,643.07,494.93,671.5,507.68,657.28,501.31,643.07,501.31,671.5,501.31,28.44,12.75,1
0.03,4, white car,641.51,494.65,669.58,507.24,655.55,500.94,641.51,500.94,669.58,500.94,28.07,12.59,1
0.07,4, white car,639.53,494.7,667.18,507.09,653.36,500.9,639.53,500.9,667.18,500.9,27.64,12.39,1
0.1,4, white car,637.49,494.7,664.33,506.72,650.91,500.71,637.49,500.71,664.33,500.71,26.84,12.02,1
0.13,4, white car,635.09,494.24,662.74,506.61,648.92,500.42,635.09,500.42,662.74,500.42,27.66,12.38,1
0.17,4, white car,632.96,493.89,661.09,506.46,647.03,500.17,632.96,500.17,661.09,500.17,28.13,12.57,1
0.2,4, white car,630.68,493.63,658.5,506.04,644.59,499.84,630.68,499.84,658.5,499.84,27.82,12.41,1
0.23,4, white car,628.28,493.32,656.41,505.86,642.34,499.59,628.28,499.59,656.41,499.59,28.13,12.53,1
0.27,4, white car,626.13,493.09,654.43,505.67,640.28,499.38,626.13,499.38,654.43,499.38,28.3,12.59,1
0.3,4, white car,624.46,492.92,652.44,505.34,638.45,499.13,624.46,499.13,652.44,499.13,27.98,12.42,1
0.33,4, white car,622.64,492.79,650.1,504.98,636.37,498.88,622.64,498.88,650.1,498.88,27.47,12.19,1
0.37,4, white car,620.62,492.78,647.97,504.89,634.29,498.83,620.62,498.83,647.97,498.83,27.35,12.11,1
0.4,4, white car,618.7,492.45,645.99,504.53,632.34,498.49,618.7,498.49,645.99,498.49,27.29,12.08,1
0.43,4, white car,616.36,492.33,643.53,504.34,629.95,498.33,616.36,498.33,643.53,498.33,27.17,12.01,1
0.47,4, white car,613.94,492.11,641.41,504.23,627.67,498.17,613.94,498.17,641.41,498.17,27.47,12.12,1
0.5,4, white car,611.52,491.85,639.5,504.17,625.51,498.01,611.52,498.01,639.5,498.01,27.98,12.32,1
0.53,4, white car,609.09,491.64,636.93,503.87,623.01,497.76,609.09,497.76,636.93,497.76,27.84,12.23,1
0.57,4, white car,607.28,491.34,635.56,503.75,621.42,497.55,607.28,497.55,635.56,497.55,28.27,12.41,1
0.6,4, white car,605.67,491.38,633.3,503.48,619.49,497.43,605.67,497.43,633.3,497.43,27.63,12.1,1
0.63,4, white car,603.33,491.16,631.05,503.31,617.19,497.23,603.33,497.23,631.05,497.23,27.72,12.15,1
0.67,4, white car,601.17,490.89,629.14,503.15,615.15,497.02,601.17,497.02,629.14,497.02,27.97,12.26,1
0.7,4, white car,599.05,490.57,627.09,502.82,613.07,496.69,599.05,496.69,627.09,496.69,28.04,12.26,1
0.73,4, white car,597.13,490.44,625.07,502.63,611.1,496.54,597.13,496.54,625.07,496.54,27.94,12.19,1
0.77,4, white car,595.17,490.32,622.85,502.37,609.01,496.34,595.17,496.34,622.85,496.34,27.68,12.05,1
0.8,4, white car,592.92,489.93,620.84,502.03,606.88,495.98,592.92,495.98,620.84,495.98,27.92,12.1,1
0.83,4, white car,590.59,489.66,618.38,501.64,604.49,495.65,590.59,495.65,618.38,495.65,27.79,11.98,1
0.87,4, white car,588.46,489.76,615.84,501.54,602.15,495.65,588.46,495.65,615.84,495.65,27.38,11.79,1
0.9,4, white car,586.41,489.56,613.56,501.2,599.99,495.38,586.41,495.38,613.56,495.38,27.14,11.65,1
0.93,4, white car,584.32,489.23,612.46,501.33,598.39,495.28,584.32,495.28,612.46,495.28,28.14,12.11,1
0.97,4, white car,582.21,489.11,610.5,501.33,596.35,495.22,582.21,495.22,610.5,495.22,28.29,12.22,1
1.0,4, white car,579.88,488.72,608.69,501.19,594.28,494.96,579.88,494.96,608.69,494.96,28.81,12.47,1
1.03,4, white car,577.66,488.33,606.54,500.83,592.1,494.58,577.66,494.58,606.54,494.58,28.88,12.51,1
1.07,4, white car,575.61,488.3,604.09,500.62,589.85,494.46,575.61,494.46,604.09,494.46,28.48,12.32,1
1.1,4, white car,573.78,488.15,602.02,500.4,587.9,494.27,573.78,494.27,602.02,494.27,28.25,12.24,1
1.13,4, white car,571.58,487.86,600.04,500.22,585.81,494.04,571.58,494.04,600.04,494.04,28.46,12.36,1
