frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,22,849.93,524.91,0.0,0.0,0.0,0.0,2,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,137.90202319037962,147.28855216886342,,80.38389142110499,
0.03,22,847.5,524.83,-22.5,-0.74,0.0,0.0,2,,,22.5,0.74,22.5,0.74,,,22.5,0.74,,,,135.22170831637942,144.57071626024404,,82.50708575631548,
0.07,22,845.0,524.66,-23.15,-1.57,-21.67,-27.67,2,,,23.15,1.57,23.15,1.57,,,23.15,1.57,,,,133.18017344935396,142.5248139798821,,85.43023001256641,
0.1,22,842.03,524.5,-27.5,-1.48,-145.0,3.0,2,,,27.5,1.48,27.5,1.48,,,27.5,1.48,,,,130.3097271887252,139.62923834211793,,88.46593581712676,
0.13,22,838.75,524.23,-30.37,-2.5,-95.67,-34.0,2,,,30.37,2.5,30.37,2.5,,,30.37,2.5,,,,127.22207709356111,136.5369418875346,,91.88398119367707,
0.17,22,835.49,524.0,-30.19,-2.13,6.0,12.33,2,,,30.19,2.13,30.19,2.13,,,30.19,2.13,,,,123.52897190537935,132.8146592059777,,94.64956946547615,
0.2,22,832.57,523.73,-27.04,-2.5,105.0,-12.33,2,,,27.04,2.5,27.04,2.5,,,27.04,2.5,,,,120.45416265119272,129.73417167423543,,97.37452028123165,
0.23,22,829.41,523.32,-29.26,-3.8,-74.0,-43.33,2,,,29.26,3.8,29.26,3.8,,,29.26,3.8,,,,117.02791547318958,126.32981674964941,,100.24273589642289,
0.27,22,826.57,522.79,-26.3,-4.91,98.67,-37.0,2,,,26.3,4.91,26.3,4.91,,,26.3,4.91,,,,113.92671372421829,123.29224022622017,,102.81828290727283,
0.3,22,823.76,522.48,-26.02,-2.87,9.33,68.0,2,,,26.02,2.87,26.02,2.87,,,26.02,2.87,,,,111.13840245387729,120.51791941450031,,105.64854234678297,
0.33,22,820.68,522.12,-28.52,-3.33,-83.33,-15.33,2,,,28.52,3.33,28.52,3.33,,,28.52,3.33,,,,107.95998934790603,117.35801847338757,,108.60834452287725,
0.37,22,817.78,521.85,-26.85,-2.5,55.67,27.67,2,,,26.85,2.5,26.85,2.5,,,26.85,2.5,,,,105.01782896251474,114.41533638459485,,111.42416838370383,
0.4,22,814.94,521.65,-26.3,-1.85,18.33,21.67,2,,,26.3,1.85,26.3,1.85,,,26.3,1.85,,,,102.42431351978884,111.80981710028863,,114.48381719701696,
0.43,22,811.94,521.27,-27.78,-3.52,-49.33,-55.67,2,,,27.78,3.52,27.78,3.52,,,27.78,3.52,,,,99.32334267431797,108.73685299841996,,117.3581871877714,
0.47,22,808.86,521.19,-28.52,-0.74,-24.67,92.67,2,,,28.52,0.74,28.52,0.74,,,28.52,0.74,,,,96.42359928980038,105.7773572178847,,120.55374942323446,
0.5,22,806.04,520.92,-26.11,-2.5,80.33,-58.67,2,,,26.11,2.5,26.11,2.5,,,26.11,2.5,,,,94.01257894558577,103.37985587144139,,123.75383832431211,
0.53,22,803.03,520.68,-27.87,-2.22,-58.67,9.33,2,,,27.87,2.22,27.87,2.22,,,27.87,2.22,,,,91.13670446093604,100.49325599262869,,126.85584022818968,
0.57,22,799.95,520.4,-28.52,-2.59,-21.67,-12.33,2,,,28.52,2.59,28.52,2.59,,,28.52,2.59,,,,88.22430560792186,97.58175085537249,,130.05766913181242,
0.6,22,797.38,520.06,-23.8,-3.15,157.33,-18.67,2,,,23.8,3.15,23.8,3.15,,,23.8,3.15,,,,85.53008651930608,94.91692420216735,,132.49937735702753,
0.63,22,794.42,519.72,-27.41,-3.15,-120.33,0.0,2,,,27.41,3.15,27.41,3.15,,,27.41,3.15,,,,82.7606144249787,92.17570449961305,,135.62213130606662,
0.67,22,791.79,519.46,-24.35,-2.41,102.0,24.67,2,,,24.35,2.41,24.35,2.41,,,24.35,2.41,,,,80.16916926100701,89.58996874650636,,138.27734340809414,
0.7,22,789.0,519.21,-25.83,-2.31,-49.33,3.33,2,,,25.83,2.31,25.83,2.31,,,25.83,2.31,,,,77.42982629452294,86.84685601678389,,141.07333979175507,
0.73,22,785.86,518.76,-29.07,-4.17,-108.0,-62.0,2,,,29.07,4.17,29.07,4.17,,,,,,,,74.28233302744333,83.76034503271818,,,
0.77,22,782.74,518.58,-28.89,-1.67,6.0,83.33,2,,,28.89,1.67,28.89,1.67,,,28.89,1.67,,,,71.19883777141303,80.63003720698623,,147.2558270493905,
0.8,22,779.86,518.12,-26.67,-4.26,74.0,-86.33,2,,,26.67,4.26,26.67,4.26,,,26.67,4.26,,,,68.39972075966388,77.91490358076554,,150.2224047870356,
0.83,22,777.17,517.78,-24.91,-3.15,58.67,37.0,2,,,24.91,3.15,24.91,3.15,,,,,,,,65.65930931711051,75.2117843160232,,,
0.87,22,774.35,517.56,-26.11,-2.04,-40.0,37.0,2,,,26.11,2.04,26.11,2.04,,,,,,,,63.20803904567832,72.75564170564367,,,
0.9,22,771.38,517.24,-27.5,-2.96,-46.33,-30.67,2,,,27.5,2.96,27.5,2.96,,,,,,,,60.29509515706891,69.86421473114824,,,
0.93,22,768.47,517.16,-26.94,-0.74,18.67,74.0,2,,,26.94,0.74,26.94,0.74,,,,,,,,57.35005231035096,66.81425072542525,,,
0.97,22,765.5,516.76,-27.5,-3.7,-18.67,-98.67,2,,,27.5,3.7,27.5,3.7,,,27.5,3.7,,,,54.55940065653214,64.0897760957237,,164.7607893280437,
1.0,22,762.47,516.51,-28.06,-2.31,-18.67,46.33,2,,,28.06,2.31,28.06,2.31,,,28.06,2.31,,,,51.77562747084772,61.29068118401035,,167.9317197553815,
1.03,22,759.75,516.22,-25.19,-2.69,95.67,-12.67,2,,,25.19,2.69,25.19,2.69,,,25.19,2.69,,,,48.96232531242767,58.48000085499307,,170.45323405556135,
1.07,22,757.01,516.08,-25.37,-1.3,-6.0,46.33,2,,,25.37,1.3,25.37,1.3,,,25.37,1.3,,,,46.24295946411733,55.66982396235858,,173.0440917801009,
1.1,22,754.08,516.0,-27.13,-0.74,-58.67,18.67,2,,,27.13,0.74,27.13,0.74,,,27.13,0.74,,,,43.518787896723346,52.7978001435665,,175.92458412626698,
1.13,22,751.06,515.63,-27.96,-3.43,-27.67,-89.67,2,,,27.96,3.43,27.96,3.43,,,27.96,3.43,,,,40.75908855703223,50.07391836075936,,179.07750975485442,
1.17,22,748.24,515.26,-26.11,-3.43,61.67,0.0,2,,,26.11,3.43,26.11,3.43,,,26.11,3.43,,,,38.02235789637456,47.3726176181979,,181.83110982447414,
1.2,22,745.37,514.88,-26.57,-3.52,-15.33,-3.0,2,,,26.57,3.52,26.57,3.52,,,26.57,3.52,,,,35.31765139416829,44.710456271436044,,184.69546421068378,
1.23,22,742.49,514.49,-26.67,-3.61,-3.33,-3.0,2,,,26.67,3.61,26.67,3.61,,,26.67,3.61,,,,32.667655257149946,42.11205171919308,,187.6105980481912,
1.27,22,739.51,514.17,-27.59,-2.96,-30.67,21.67,2,,,27.59,2.96,27.59,2.96,,,27.59,2.96,,,,29.866616815434508,39.265277281588055,,190.46522937271249,
1.3,22,736.55,513.85,-27.41,-2.96,6.0,0.0,2,,,27.41,2.96,27.41,2.96,,,27.41,2.96,,,,27.300412084801945,36.65260836557198,,193.44023495643296,
1.33,22,733.8,513.31,-25.46,-5.0,65.0,-68.0,2,,,25.46,5.0,25.46,5.0,,,25.46,5.0,,,,24.867378229318728,34.41386493842264,,196.2699531257904,
1.37,22,731.36,512.86,-22.59,-4.17,95.67,27.67,2,,,22.59,4.17,22.59,4.17,,,22.59,4.17,,,,22.718276783242175,32.3958346087888,,198.69894463735832,
1.4,22,728.39,512.5,-27.5,-3.33,-163.67,28.0,2,,,27.5,3.33,27.5,3.33,,,27.5,3.33,,,,20.285526860301154,29.854530644443198,,201.5464537023661,
