frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,1, white car,155.25,461.91,140.27,461.91,170.23,461.91,29.96,14.11,1,0.0,0.0,0.0,0.0
0.03,1, white car,154.79,461.87,139.88,461.87,169.7,461.87,29.82,14.04,1,-4.26,-0.37,0.0,0.0
0.07,1, white car,154.11,461.84,139.25,461.84,168.98,461.84,29.72,14.0,1,-6.3,-0.28,-68.0,3.0
0.1,1, white car,153.6,461.63,138.8,461.63,168.41,461.63,29.61,13.95,1,-4.72,-1.94,52.67,-55.33
0.13,1, white car,153.18,461.54,138.4,461.54,167.97,461.54,29.57,13.93,1,-3.89,-0.83,27.67,37.0
0.17,1, white car,152.63,461.49,137.81,461.49,167.44,461.49,29.63,13.96,1,-5.09,-0.46,-40.0,12.33
0.2,1, white car,152.0,461.38,137.17,461.38,166.83,461.38,29.65,13.97,1,-5.83,-1.02,-24.67,-18.67
0.23,1, white car,151.51,461.27,136.53,461.27,166.5,461.27,29.98,14.11,1,-4.54,-1.02,43.0,0.0
0.27,1, white car,151.03,461.16,135.81,461.16,166.26,461.16,30.45,14.33,1,-4.44,-1.02,3.33,0.0
0.3,1, white car,150.53,461.2,135.28,461.2,165.78,461.2,30.5,14.36,1,-4.63,0.37,-6.33,46.33
0.33,1, white car,150.17,461.16,134.98,461.16,165.37,461.16,30.38,14.31,1,-3.33,-0.37,43.33,-24.67
0.37,1, white car,149.45,461.19,134.39,461.19,164.51,461.19,30.13,14.2,1,-6.67,0.28,-111.33,21.67
0.4,1, white car,148.74,461.11,133.79,461.11,163.69,461.11,29.9,14.09,1,-6.57,-0.74,3.33,-34.0
0.43,1, white car,148.22,460.92,133.3,460.92,163.14,460.92,29.84,14.05,1,-4.81,-1.76,58.67,-34.0
0.47,1, white car,147.63,460.84,132.77,460.84,162.48,460.84,29.71,13.98,1,-5.46,-0.74,-21.67,34.0
0.5,1, white car,146.97,460.72,132.09,460.72,161.85,460.72,29.76,14.0,1,-6.11,-1.11,-21.67,-12.33
0.53,1, white car,146.32,460.65,131.54,460.65,161.1,460.65,29.56,13.88,1,-6.02,-0.65,3.0,15.33
0.57,1, white car,145.55,460.58,130.94,460.58,160.17,460.58,29.23,13.72,1,-7.13,-0.65,-37.0,0.0
0.6,1, white car,144.94,460.48,130.54,460.48,159.34,460.48,28.8,13.51,1,-5.65,-0.93,49.33,-9.33
0.63,1, white car,144.43,460.34,130.02,460.34,158.84,460.34,28.82,13.52,1,-4.72,-1.3,31.0,-12.33
0.67,1, white car,143.95,460.32,129.54,460.32,158.37,460.32,28.83,13.52,1,-4.44,-0.19,9.33,37.0
0.7,1, white car,143.26,460.34,128.78,460.34,157.74,460.34,28.95,13.58,1,-6.39,0.19,-65.0,12.67
0.73,1, white car,142.7,460.37,128.07,460.37,157.34,460.37,29.27,13.73,1,-5.19,0.28,40.0,3.0
0.77,1, white car,142.03,460.39,127.29,460.39,156.76,460.39,29.47,13.84,1,-6.2,0.19,-33.67,-3.0
0.8,1, white car,141.45,460.48,126.61,460.48,156.3,460.48,29.69,13.95,1,-5.37,0.83,27.67,21.33
0.83,1, white car,140.95,460.37,126.07,460.37,155.84,460.37,29.77,13.99,1,-4.63,-1.02,24.67,-61.67
0.87,1, white car,140.22,460.28,125.39,460.28,155.04,460.28,29.64,13.93,1,-6.76,-0.83,-71.0,6.33
0.9,1, white car,139.46,460.03,124.43,460.03,154.48,460.03,30.05,14.16,1,-7.04,-2.31,-9.33,-49.33
0.93,1, white car,138.83,459.83,123.78,459.83,153.88,459.83,30.1,14.21,1,-5.83,-1.85,40.33,15.33
0.97,1, white car,138.02,459.8,123.11,459.8,152.93,459.8,29.82,14.1,1,-7.5,-0.28,-55.67,52.33
