frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
2.47,2,1447.73,530.8,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,,,,,,,,,18.802236569089395,,,
2.5,2,1444.77,530.84,-27.41,0.37,0.0,0.0,1,,,,,27.41,-0.37,,,,,,,,,19.01115462038009,,,
2.53,2,1441.85,530.74,-27.04,-0.93,12.33,-43.33,1,,,,,27.04,0.93,,,,,,,,,19.80356533556521,,,
2.57,2,1439.11,530.76,-25.37,0.19,55.67,37.33,1,,,,,25.37,-0.19,,,,,,,,,20.76015414200968,,,
2.6,2,1435.89,530.78,-29.81,0.19,-148.0,0.0,1,,,,,29.81,-0.19,,,,,,,,,22.298744359268365,,,
2.63,2,1432.86,530.81,-28.06,0.28,58.33,3.0,1,,,,,28.06,-0.28,,,,,,,,,24.155672211718823,,,
2.67,2,1430.03,530.54,-26.2,-2.5,62.0,-92.67,1,,,,,26.2,2.5,,,,,,,,,26.31241532052878,,,
2.7,2,1427.08,530.48,-27.31,-0.56,-37.0,64.67,1,,,,,27.31,0.56,,,,,,,,,28.452052650028563,,,
2.73,2,1423.93,530.34,-29.17,-1.3,-62.0,-24.67,1,,,,,29.17,1.3,,,,,,,,,30.850568876440434,,,
2.77,2,1421.18,530.13,-25.46,-1.94,123.67,-21.33,1,,,,,25.46,1.94,,,,,,,,,32.78696844784517,,,
2.8,2,1418.25,530.17,-27.13,0.37,-55.67,77.0,1,,,,,27.13,-0.37,,,,,,,,,35.13200535124634,,,
2.83,2,1415.57,530.0,-24.81,-1.57,77.33,-64.67,1,,,,,24.81,1.57,,,,,,,,,37.252951560916685,,,
2.87,2,1412.37,529.67,-29.63,-3.06,-160.67,-49.67,1,,,,,29.63,3.06,,,,,,,,,40.03352719908657,,,
2.9,2,1409.27,529.6,-28.7,-0.65,31.0,80.33,1,,,,,28.7,0.65,,,,,,,,,42.96837092560059,,,
2.93,2,1406.44,529.5,-26.2,-0.93,83.33,-9.33,1,,,,,,,,,,,,,,,,,,
2.97,2,1403.42,529.53,-27.96,0.28,-58.67,40.33,1,,,,,,,,,,,,,,,,,,
3.0,2,1400.33,529.43,-28.61,-0.93,-21.67,-40.33,1,,,,,,,,,,,,,,,,,,
3.03,2,1397.5,529.39,-26.2,-0.37,80.33,18.67,1,,,,,,,,,,,,,,,,,,
3.07,2,1394.54,529.46,-27.41,0.65,-40.33,34.0,1,,,,,,,,,,,,,,,,,,
3.1,2,1391.56,529.56,-27.59,0.93,-6.0,9.33,1,,,,,,,,,,,,,,,,,,
3.13,2,1388.47,529.32,-28.61,-2.22,-34.0,-105.0,1,,,,,,,,,,,,,,,,,,
3.17,2,1385.48,529.29,-27.69,-0.28,30.67,64.67,1,,,,,,,,,,,,,,,,,,
3.2,2,1382.64,529.04,-26.3,-2.31,46.33,-67.67,1,,,,,,,,,,,26.3,2.31,,,,,,66.47445900494418
