frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,,,,,
0.03,,,,,,
0.07,,,,,,
0.1,,,,,,
0.13,,,,,,
0.17,,,,,,
0.2,,,,,,
0.23,,,,,,
0.27,,,,,,
0.3,,,,,,
0.33,,,,,,
0.37,,,,,,
0.4,,,,,,
0.43,,,,,,
0.47,,,,,,
0.5,,,,,,
0.53,,,,,,
0.57,,,,,,
0.6,,,,28.0,,
0.63,,,,28.0,,
0.67,,,,28.0,,
0.7,,,,28.0,,
0.73,,,,28.0,,
0.77,,,,28.0,,
0.8,,,,28.0,,
0.83,,,,28.0,,
0.87,,,,28.0,,
0.9,,,,28.0,,
0.93,,,,28.0,,
0.97,,,,28.0,,
1.0,,,,28.0,,
1.03,,,,28.0,,
1.07,,,,28.0,,
1.1,,,,28.0,,
1.13,,,,28.0,,
1.17,,,,28.0,,
1.2,,,,28.0,,
1.23,,,,28.0,,
1.27,,,,28.0,,
1.3,,,,28.0,,
1.33,,,,28.0,,
1.37,,,,28.0,,
1.4,,,,28.0,,
1.43,,,,28.0,,
1.47,,,,28.0,,
1.5,,,,28.0,13.0,
1.53,,,,28.0,13.0,
1.57,,,,28.0,13.0,
1.6,,,,28.0,13.0,
1.63,,,,28.0,13.0,
1.67,,,,28.0,13.0,
1.7,,,,28.0,13.0,
1.73,,,,28.0,13.0,
1.77,,,,28.0,13.0,
1.8,,,,28.0,13.0,
1.83,,,,28.0,13.0,
1.87,,,,28.0,13.0,
1.9,,,,28.0,13.0,
1.93,,,,28.0,13.0,
1.97,,,,28.0,13.0,
2.0,,,,28.0,13.0,
2.03,,,,28.0,13.0,
2.07,,,,28.0,13.0,
2.1,,,,28.0,13.0,
2.13,,,,28.0,13.0,
2.17,,,,28.0,13.0,
2.2,,,,28.0,13.0,
2.23,,,,28.0,13.0,
2.27,,,,28.0,13.0,
3.13,,,,,13.0,
3.17,,,,,13.0,
3.2,,,,,13.0,
3.23,,,,,13.0,
3.27,,,,,13.0,
3.3,,,,,13.0,
3.33,,,,,13.0,
3.37,,,,,13.0,
3.4,,,,,13.0,
3.43,,,,,13.0,
3.47,,,,,13.0,
3.5,,,,,13.0,
3.53,,,,,13.0,
3.57,,,,,13.0,
3.6,,,,,13.0,
3.63,,,,,13.0,
3.67,,,,,13.0,
3.7,,,,,13.0,
3.73,,,,,13.0,
3.77,,,,,13.0,
3.8,,,,,13.0,
3.83,,,,,13.0,
3.87,,,,,13.0,
3.9,,,,,13.0,
3.93,,,,,13.0,
3.97,,,,,13.0,
4.0,,,,,13.0,
4.03,,,,,13.0,
4.07,,,,,13.0,
4.1,,,,,13.0,
4.13,,,,48.0,13.0,
4.17,,,,48.0,13.0,
4.2,,,,48.0,13.0,
4.23,,,,48.0,13.0,
4.27,,,,48.0,13.0,
4.3,,,,48.0,,
4.33,,,,48.0,,
4.37,,,,48.0,,
4.4,,,,48.0,13.0,
4.43,,,,48.0,13.0,
4.47,,,,48.0,13.0,
4.5,,,,48.0,13.0,
4.53,,,,48.0,13.0,
4.57,,,,48.0,13.0,
4.6,,,,48.0,13.0,
