frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,9,744.8,527.96,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,
0.03,9,743.25,527.95,-14.35,-0.09,0.0,0.0,2,,,,,,,,,,,,,,,,,,
0.07,9,741.12,527.92,-19.72,-0.28,-179.0,-6.33,2,,,,,,,,,,,,,,,,,,
0.1,9,738.87,527.9,-20.83,-0.19,-37.0,3.0,2,,,,,,,,,,,,,,,,,,
0.13,9,736.67,527.77,-20.37,-1.2,15.33,-33.67,2,,,,,,,,,,,,,,,,,,
0.17,9,734.52,527.46,-19.91,-2.87,15.33,-55.67,2,,,,,,,,,,,,,,,,,,
0.2,9,732.61,527.32,-17.69,-1.3,74.0,52.33,2,,,,,,,,,,,,,,,,,,
0.23,9,730.59,527.17,-18.7,-1.39,-33.67,-3.0,2,,,,,,,,,,,,,,,,,,
0.27,9,728.24,527.03,-21.76,-1.3,-102.0,3.0,2,,,,,,,,,,,,,,,,,,
0.3,9,726.02,526.87,-20.56,-1.48,40.0,-6.0,2,,,,,,,,,,,,,,,,,,
0.33,9,723.98,526.71,-18.89,-1.48,55.67,0.0,2,,,,,,,,,,,,,,,,,,
0.37,9,721.98,526.48,-18.52,-2.13,12.33,-21.67,2,,,,,,,,,,,,,,,,,,
0.4,9,719.84,526.3,-19.81,-1.67,-43.0,15.33,2,,,,,,,,,,,,,,,,,,
0.43,9,718.11,525.98,-16.02,-2.96,126.33,-43.0,2,,,,,,,,,,,,,,,,,,
0.47,9,715.98,525.85,-19.72,-1.2,-123.33,58.67,2,,,,,,,,,,,,,,,,,,
0.5,9,713.72,525.9,-20.93,0.46,-40.33,55.33,2,,,,,,,,,,,,,,,,,,
0.53,9,711.54,525.72,-20.19,-1.67,24.67,-71.0,2,,,,,,,,,,,,,,,,,,
0.57,9,709.37,525.57,-20.09,-1.39,3.33,9.33,2,,,,,,,,,,,,,,,,,,
0.6,9,707.3,525.29,-19.17,-2.59,30.67,-40.0,2,,,,,,,,,,,,,,,,,,
0.63,9,705.38,524.99,-17.78,-2.78,46.33,-6.33,2,,,,,,,,,,,,,,,,,,
0.67,9,703.62,524.84,-16.3,-1.39,49.33,46.33,2,,,,,,,,,,,,,,,,,,
0.7,9,701.63,524.65,-18.43,-1.76,-71.0,-12.33,2,,,,,,,,,,,,,,,,,,
0.73,9,699.63,524.44,-18.52,-1.94,-3.0,-6.0,2,,,,,,,,,,,,,,,,,,
0.77,9,697.54,524.23,-19.35,-1.94,-27.67,0.0,2,,,,,,,,,,,,,,,,,,
0.8,9,695.51,524.1,-18.8,-1.2,18.33,24.67,2,,,,,,,,,,,,,,,,,,
0.83,9,693.59,523.97,-17.78,-1.2,34.0,0.0,2,,,,,,,,,,,,,,,,,,
0.87,9,691.58,523.92,-18.61,-0.46,-27.67,24.67,2,,,,,,,,,,,,,,,,,,
0.9,9,689.53,523.77,-18.98,-1.39,-12.33,-31.0,2,,,,,,,,,,,,,,,,,,
0.93,9,687.56,523.73,-18.24,-0.37,24.67,34.0,2,,,,,,,,,,,,,,,,,,
0.97,9,685.68,523.52,-17.41,-1.94,27.67,-52.33,2,,,,,,,,,,,,,,,,,,
1.0,9,683.58,523.34,-19.44,-1.67,-67.67,9.0,2,,,,,,,,,,,,,,,,,,
1.03,9,681.65,523.12,-17.87,-2.04,52.33,-12.33,2,,,,,,,,,,,,,,,,,,
1.07,9,679.69,522.89,-18.15,-2.13,-9.33,-3.0,2,,,,,,,,,,,,,,,,,,
1.1,9,677.63,522.67,-19.07,-2.04,-30.67,3.0,2,,,,,,,,,,,,,,,,,,
1.13,9,675.49,522.48,-19.81,-1.76,-24.67,9.33,2,,,,,,,,,,,,,,,,,,
1.17,9,673.37,522.33,-19.63,-1.39,6.0,12.33,2,,,,,,,,,,,,,,,,,,
1.2,9,671.27,522.02,-19.44,-2.87,6.33,-49.33,2,,,,,,,,,,,,,,,,,,
1.23,9,669.33,521.79,-17.96,-2.13,49.33,24.67,2,,,,,,,,,,,,,,,,,,
1.27,9,667.54,521.6,-16.57,-1.76,46.33,12.33,2,,,,,,,,,,,,,,,,,,
1.3,9,665.51,521.44,-18.8,-1.48,-74.33,9.33,2,,,,,,,,,,,,,,,,,,
1.33,9,663.35,521.17,-20.0,-2.5,-40.0,-34.0,2,,,,,,,,,,,,,,,,,,
1.37,9,661.31,521.1,-18.89,-0.65,37.0,61.67,2,,,,,,,,,,,,,,,,,,
1.4,9,659.36,520.89,-18.06,-1.94,27.67,-43.0,2,,,,,,,,,,,,,,,,,,
1.43,9,657.37,520.7,-18.43,-1.76,-12.33,6.0,2,,,,,,,,,,,,,,,,,,
1.47,9,655.55,520.36,-16.85,-3.15,52.67,-46.33,2,,,,,,,,,,,,,,,,,,
1.5,9,653.62,520.19,-17.87,-1.57,-34.0,52.67,2,,,,,,,,,,,,,,,,,,
1.53,9,651.55,520.12,-19.17,-0.65,-43.33,30.67,2,,,,,,,,,,,,,,,,,,
1.57,9,649.54,519.89,-18.61,-2.13,18.67,-49.33,2,,,,,,,,,,,,,,,,,,
1.6,9,647.64,519.67,-17.59,-2.04,34.0,3.0,2,,,,,,,,,,,,,,,,,,
1.63,9,645.57,519.61,-19.17,-0.56,-52.67,49.33,2,,,,,,,,,,,,,,,,,,
1.67,9,643.55,519.34,-18.7,-2.5,15.67,-64.67,2,,,,,,,,,,,,,,,,,,
1.7,9,641.54,519.19,-18.61,-1.39,3.0,37.0,2,,,,,,,,,,,,,,,,,,
