frame,leading,right_leading,left_leading,following,right_following,left_following
0.83,6.0,,3.0,,,
0.87,6.0,,3.0,,,
0.9,6.0,,3.0,,,
0.93,6.0,,3.0,,,
0.97,6.0,,3.0,,,
1.0,6.0,,3.0,,,
1.03,6.0,,3.0,,,
1.07,6.0,,3.0,,,
1.1,6.0,,3.0,,,
1.13,6.0,,3.0,,,
1.17,6.0,,3.0,,,
1.2,6.0,,3.0,,,
1.23,6.0,,3.0,,,
1.27,6.0,,3.0,,,
1.3,6.0,,3.0,,,
1.33,6.0,,3.0,,,
1.37,6.0,,3.0,,,
1.4,6.0,,3.0,,,
1.43,6.0,,3.0,,,
1.47,6.0,,3.0,,,
1.5,6.0,,3.0,,,
1.53,6.0,,3.0,,,
1.57,6.0,,3.0,,,
1.6,6.0,,3.0,,,
1.63,6.0,,3.0,,,
1.67,6.0,,3.0,,,
1.7,6.0,,3.0,,,
1.73,6.0,,3.0,,,
1.77,6.0,,3.0,,,
1.8,6.0,,3.0,,,
1.83,6.0,,3.0,,,
1.87,6.0,,3.0,,,
1.9,6.0,,3.0,,,
1.93,6.0,,3.0,,,
1.97,6.0,,3.0,,,
2.0,6.0,,3.0,,,
2.03,6.0,,3.0,,,
2.07,6.0,,3.0,,,
2.1,6.0,,3.0,,,
2.13,6.0,,3.0,,,
2.17,6.0,,3.0,,,
2.2,6.0,,3.0,,,
2.23,6.0,,3.0,13.0,,
2.27,6.0,,3.0,13.0,,
2.3,6.0,,3.0,13.0,,
2.33,6.0,,3.0,13.0,,
2.37,6.0,,3.0,13.0,,
2.4,6.0,,3.0,13.0,,
2.43,6.0,,3.0,13.0,,36.0
2.47,6.0,,3.0,13.0,,36.0
2.5,6.0,,3.0,13.0,,36.0
2.53,6.0,,3.0,13.0,,36.0
2.57,6.0,,3.0,13.0,,36.0
2.6,6.0,,3.0,13.0,,36.0
2.63,6.0,,3.0,13.0,,
2.67,6.0,,3.0,13.0,,
2.7,6.0,,3.0,13.0,,
2.73,6.0,,3.0,13.0,,
2.77,6.0,,3.0,13.0,,36.0
2.8,6.0,,3.0,13.0,,36.0
2.83,6.0,,3.0,13.0,,
2.87,6.0,,3.0,13.0,,
2.9,6.0,,3.0,13.0,,
2.93,6.0,,3.0,13.0,,36.0
2.97,6.0,,3.0,13.0,,36.0
3.0,6.0,,3.0,13.0,,36.0
3.03,6.0,,3.0,13.0,,36.0
3.07,6.0,,3.0,13.0,,36.0
3.1,6.0,,3.0,13.0,,36.0
3.13,6.0,,3.0,13.0,,
3.17,6.0,,3.0,13.0,,
3.2,6.0,,3.0,13.0,,
3.23,6.0,,3.0,13.0,,
3.27,6.0,,3.0,13.0,,
3.3,6.0,,3.0,13.0,,
3.33,6.0,,3.0,13.0,,
3.37,6.0,,3.0,13.0,,
3.4,6.0,,3.0,13.0,,
3.43,6.0,,3.0,13.0,,36.0
3.47,6.0,,3.0,13.0,,36.0
3.5,6.0,,3.0,13.0,,36.0
3.53,6.0,,3.0,13.0,,36.0
3.57,6.0,,3.0,13.0,,
3.6,6.0,,3.0,13.0,,36.0
3.63,6.0,,3.0,13.0,,36.0
3.67,6.0,,3.0,13.0,,36.0
3.7,6.0,,3.0,13.0,,
3.73,6.0,,3.0,13.0,,
3.77,6.0,,3.0,13.0,,
3.8,6.0,,3.0,13.0,,36.0
3.83,6.0,,3.0,13.0,,
3.87,6.0,,3.0,13.0,,
3.9,6.0,,3.0,13.0,,
3.93,6.0,,3.0,13.0,,
3.97,,,3.0,13.0,,36.0
4.0,6.0,,3.0,13.0,,36.0
4.03,6.0,,3.0,13.0,,36.0
4.07,6.0,,,13.0,,36.0
4.1,6.0,,,13.0,,
4.13,6.0,,,13.0,,
4.17,6.0,,,13.0,,
4.2,6.0,,,13.0,,
4.23,6.0,,,13.0,,
4.27,6.0,,,13.0,,
4.3,6.0,,,13.0,,
4.33,6.0,,,13.0,,36.0
4.37,6.0,,,13.0,,
4.4,6.0,,,13.0,,
4.43,6.0,,,13.0,,
4.47,6.0,,,13.0,,
4.5,6.0,,,13.0,,
4.53,6.0,,,13.0,,
4.57,6.0,,,13.0,,
4.6,6.0,,,13.0,,
4.63,6.0,,,13.0,,
4.67,6.0,,,13.0,,
4.7,6.0,,,13.0,,
4.73,6.0,,3.0,13.0,,
4.77,6.0,,3.0,13.0,,
4.8,6.0,,3.0,13.0,,
