frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,4, white car,787.08,500.3,815.84,512.56,801.46,506.43,787.08,506.43,815.84,506.43,28.77,12.26,1
0.03,4, white car,784.58,499.61,814.36,512.31,799.47,505.96,784.58,505.96,814.36,505.96,29.78,12.69,1
0.07,4, white car,782.37,499.65,812.29,512.4,797.33,506.03,782.37,506.03,812.29,506.03,29.92,12.75,1
0.1,4, white car,779.99,499.54,809.16,511.96,794.57,505.75,779.99,505.75,809.16,505.75,29.17,12.41,1
0.13,4, white car,776.78,499.01,806.7,511.73,791.74,505.37,776.78,505.37,806.7,505.37,29.91,12.72,1
0.17,4, white car,774.56,499.15,803.78,511.54,789.17,505.35,774.56,505.35,803.78,505.35,29.22,12.39,1
0.2,4, white car,772.12,498.9,801.44,511.33,786.78,505.12,772.12,505.12,801.44,505.12,29.32,12.43,1
0.23,4, white car,769.31,498.68,799.01,511.28,784.16,504.98,769.31,504.98,799.01,504.98,29.7,12.59,1
0.27,4, white car,766.74,498.7,796.58,511.33,781.66,505.02,766.74,505.02,796.58,505.02,29.84,12.63,1
0.3,4, white car,764.44,498.76,793.96,511.22,779.2,504.99,764.44,504.99,793.96,504.99,29.52,12.47,1
0.33,4, white car,761.69,498.66,791.37,511.19,776.53,504.92,761.69,504.92,791.37,504.92,29.69,12.53,1
0.37,4, white car,759.73,498.66,789.2,511.07,774.46,504.87,759.73,504.87,789.2,504.87,29.47,12.41,1
0.4,4, white car,757.49,498.29,786.85,510.63,772.17,504.46,757.49,504.46,786.85,504.46,29.37,12.33,1
0.43,4, white car,754.9,497.99,784.73,510.51,769.81,504.25,754.9,504.25,784.73,504.25,29.82,12.53,1
0.47,4, white car,752.54,497.79,782.76,510.47,767.65,504.13,752.54,504.13,782.76,504.13,30.23,12.68,1
0.5,4, white car,750.58,497.69,780.23,510.1,765.4,503.89,750.58,503.89,780.23,503.89,29.65,12.42,1
0.53,4, white car,748.21,497.64,777.78,510.01,762.99,503.82,748.21,503.82,777.78,503.82,29.57,12.37,1
0.57,4, white car,746.23,497.65,775.69,509.94,760.96,503.8,746.23,503.8,775.69,503.8,29.46,12.29,1
