frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
2.83,35,1448.2,526.97,0.0,0.0,0.0,0.0,1,0.0,0.0,,,0.0,0.0,,,,,,,1.6834488409215933,,19.26769835761389,,,
2.87,35,1446.05,527.11,-19.91,1.3,0.0,0.0,1,19.91,-1.3,,,19.91,-1.3,,,,,,,3.5561355429735544,,19.403126036801314,,,
2.9,35,1443.52,526.96,-23.43,-1.39,-117.33,-89.67,1,23.43,1.39,,,23.43,1.39,,,,,,,5.86387244063172,,20.140724912475132,,,
2.93,35,1441.32,526.82,-20.37,-1.3,102.0,3.0,1,20.37,1.3,,,20.37,1.3,,,,,,,8.103190729582986,,21.068120466714518,,,
2.97,35,1438.75,526.83,-23.8,0.09,-114.33,46.33,1,23.8,-0.09,,,23.8,-0.09,,,,,,,10.509614645647144,,22.12589885179802,,,
3.0,35,1436.6,526.57,-19.91,-2.41,129.67,-83.33,1,,,,,19.91,2.41,,,,,,,,,23.62204478871374,,,
3.03,35,1433.41,526.44,-29.54,-1.2,-321.0,40.33,1,29.54,1.2,,,29.54,1.2,,,,,,,16.0423751358706,,25.599953124956976,,,
3.07,35,1430.81,526.5,-24.07,0.56,182.33,58.67,1,24.07,-0.56,,,24.07,-0.56,,,,,,,18.412932954855492,,27.12694785632915,,,
3.1,35,1429.0,526.69,-16.76,1.76,243.67,40.0,1,16.76,-1.76,,,16.76,-1.76,,,,,,,20.269111968707463,,28.300715538657236,,,
3.13,35,1426.37,526.87,-24.35,1.67,-253.0,-3.0,1,24.35,-1.67,,,24.35,-1.67,,,,,,,23.004434355141207,,30.223146758734405,,,
3.17,35,1424.01,526.95,-21.85,0.74,83.33,-31.0,1,21.85,-0.74,,,21.85,-0.74,,,,,,,25.265731732922376,,31.94609522304715,,,
3.2,35,1421.18,526.67,-26.2,-2.59,-145.0,-111.0,1,26.2,2.59,,,26.2,2.59,,,,,,,28.502977037495583,,34.753096264937305,,,
3.23,35,1418.8,526.66,-22.04,-0.09,138.67,83.33,1,22.04,0.09,,,22.04,0.09,,,,,,,30.94167739473741,,36.803130301646924,,,
