0.00, 8, white car, 675.87, 514.46, 706.29, 527.08, 691.08, 520.77, 675.87, 520.77, 706.29, 520.77, 30.42, 12.61
0.00, 12, white car, 1173.99, 541.55, 1205.40, 554.88, 1189.69, 548.22, 1173.99, 548.22, 1205.40, 548.22, 31.41, 13.33
0.00, 13, white car, 1383.92, 548.99, 1410.76, 560.13, 1397.34, 554.56, 1383.92, 554.56, 1410.76, 554.56, 26.84, 11.14
0.00, 20, white car, 1035.88, 535.56, 1064.98, 548.05, 1050.43, 541.80, 1035.88, 541.80, 1064.98, 541.80, 29.10, 12.49
0.00, 21, white car, 422.74, 488.49, 446.94, 499.65, 434.84, 494.07, 422.74, 494.07, 446.94, 494.07, 24.20, 11.16
0.00, 26, black car, 599.87, 508.14, 628.41, 520.58, 614.14, 514.36, 599.87, 514.36, 628.41, 514.36, 28.55, 12.44
0.00, 28, black car, 804.50, 524.77, 833.92, 536.30, 819.21, 530.53, 804.50, 530.53, 833.92, 530.53, 29.42, 11.54
0.00, 33, black car, 1.67, 438.92, 33.11, 453.32, 17.39, 446.12, 1.67, 446.12, 33.11, 446.12, 31.44, 14.40
0.00, 39, black car, 351.82, 479.22, 380.70, 492.11, 366.26, 485.67, 351.82, 485.67, 380.70, 485.67, 28.88, 12.89
0.00, 41, black car, 757.63, 521.96, 786.27, 533.92, 771.95, 527.94, 757.63, 527.94, 786.27, 527.94, 28.65, 11.96
0.00, 44, white car, 109.82, 451.62, 133.04, 463.54, 121.43, 457.58, 109.82, 457.58, 133.04, 457.58, 23.22, 11.92
0.03, 8, white car, 674.94, 514.43, 705.46, 527.09, 690.20, 520.76, 674.94, 520.76, 705.46, 520.76, 30.52, 12.66
0.03, 12, white car, 1172.43, 541.56, 1203.61, 554.79, 1188.02, 548.18, 1172.43, 548.18, 1203.61, 548.18, 31.17, 13.22
0.03, 13, white car, 1381.60, 548.99, 1408.12, 560.00, 1394.86, 554.49, 1381.60, 554.49, 1408.12, 554.49, 26.51, 11.00
0.03, 20, white car, 1034.72, 535.62, 1063.98, 548.18, 1049.35, 541.90, 1034.72, 541.90, 1063.98, 541.90, 29.26, 12.56
0.03, 21, white car, 421.00, 488.25, 445.37, 499.49, 433.19, 493.87, 421.00, 493.87, 445.37, 493.87, 24.37, 11.23
0.03, 26, black car, 598.62, 508.22, 627.25, 520.70, 612.94, 514.46, 598.62, 514.46, 627.25, 514.46, 28.62, 12.48
0.03, 28, black car, 803.80, 524.72, 833.62, 536.41, 818.71, 530.57, 803.80, 530.57, 833.62, 530.57, 29.82, 11.70
0.03, 33, black car, 0.65, 438.83, 32.00, 453.20, 16.33, 446.01, 0.65, 446.01, 32.00, 446.01, 31.35, 14.37
0.03, 39, black car, 350.93, 479.19, 379.53, 491.96, 365.23, 485.58, 350.93, 485.58, 379.53, 485.58, 28.60, 12.77
