frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,24.0,,,,
0.03,,24.0,,,,
0.07,,24.0,,,,
0.1,,24.0,,,,
0.13,,24.0,,,,
0.17,,24.0,,,,
0.23,,24.0,,,,
0.27,,24.0,,,,
0.3,,24.0,,,,
0.33,,24.0,,,,
0.37,,24.0,,,,
0.4,,24.0,,,,
0.43,,24.0,,,,
0.47,,24.0,,,,
0.5,,24.0,,,,
0.53,,24.0,,,,
0.57,,24.0,,,,
0.6,,24.0,,,,
0.67,,24.0,,,,
0.7,,24.0,,,,
0.73,,24.0,,,,
0.77,,24.0,,,,
0.8,,24.0,,,,
0.83,,24.0,,,,
0.87,,24.0,,,,
0.9,,24.0,,,,
0.93,,24.0,,,,
0.97,,24.0,,,,
1.0,,24.0,,,,
1.03,,24.0,,,,
1.07,,24.0,,,,40.0
1.1,,24.0,,,,40.0
1.13,,24.0,,,,40.0
1.17,,24.0,,,,40.0
1.2,,24.0,,,,40.0
1.23,,24.0,,,,40.0
1.27,,24.0,,,,40.0
1.3,,24.0,,,,40.0
1.33,,24.0,,,,40.0
1.37,,24.0,,,,40.0
1.4,,24.0,,,,40.0
1.43,,24.0,,,,40.0
1.47,,24.0,,,,40.0
1.5,,24.0,,,,40.0
1.53,,24.0,,,,
1.57,,24.0,,,,
1.6,,24.0,,,,
1.63,,24.0,,,,
1.67,,24.0,,,,
1.7,,24.0,,,,
1.73,,24.0,,,,
1.77,,24.0,,,,40.0
1.8,,24.0,,,,40.0
1.83,,24.0,,,,40.0
1.87,,24.0,,,,40.0
1.9,,24.0,,,,40.0
1.93,,24.0,,,,40.0
1.97,,24.0,,,,40.0
2.0,,24.0,,,,40.0
2.03,,24.0,,,,
2.07,,24.0,,,,
2.1,,24.0,,,,40.0
2.13,,24.0,,,,40.0
2.17,,24.0,,,,40.0
2.2,,24.0,,,,40.0
2.23,,24.0,,,,40.0
2.27,,24.0,,,,40.0
2.3,,24.0,,,,40.0
2.33,,24.0,,,,40.0
2.37,,24.0,,,,40.0
2.4,,24.0,,,,40.0
2.43,,24.0,,,,40.0
2.47,,24.0,,,,40.0
2.5,,24.0,,,,40.0
2.53,,24.0,,,,40.0
2.57,,24.0,,,,40.0
2.6,,24.0,,,,40.0
2.63,,24.0,,,,40.0
2.67,,24.0,,,,40.0
2.7,,24.0,,,,40.0
2.73,,24.0,,,,40.0
2.77,,24.0,,,,40.0
2.8,,24.0,,,,40.0
2.83,,24.0,,,,40.0
2.87,,24.0,,,,40.0
2.9,,24.0,,,,40.0
2.93,,24.0,,,,
2.97,,24.0,,,,40.0
3.0,,24.0,,,,40.0
3.03,,24.0,,,,
3.07,,24.0,,,,40.0
3.1,,24.0,,,,
3.13,,24.0,,,,40.0
3.17,,24.0,,,,40.0
3.2,,24.0,,,,40.0
3.23,12.0,24.0,,,,40.0
3.27,12.0,24.0,,,,40.0
3.3,12.0,24.0,,,,40.0
3.33,12.0,24.0,,,,40.0
3.37,12.0,24.0,,,,40.0
3.4,12.0,24.0,,,,
3.43,12.0,24.0,,,,40.0
3.47,12.0,24.0,,,,40.0
3.5,12.0,24.0,,,,40.0
3.53,12.0,24.0,,,,40.0
3.57,12.0,24.0,,,,40.0
3.6,12.0,24.0,,,,40.0
3.63,12.0,24.0,,,,40.0
3.67,12.0,24.0,,,,40.0
3.7,12.0,24.0,,,,40.0
3.73,12.0,24.0,,,,
3.77,12.0,24.0,,,,40.0
3.8,12.0,24.0,,,,40.0
3.83,12.0,24.0,,,,40.0
3.87,12.0,24.0,,,,40.0
3.9,12.0,24.0,,,,
3.93,60.0,24.0,,,,
3.97,12.0,24.0,,,,
4.0,12.0,24.0,,,,
4.03,12.0,24.0,,,,
4.07,12.0,24.0,,,,
4.1,12.0,24.0,,,,
4.13,12.0,24.0,,,,
4.17,12.0,24.0,,,,40.0
4.2,12.0,24.0,,,,
4.23,12.0,24.0,,,,
4.27,12.0,24.0,,,,
4.3,12.0,24.0,,,,
4.33,12.0,24.0,,,,
4.37,12.0,24.0,,,,
4.4,12.0,24.0,,,,
4.43,12.0,24.0,,,,
4.47,12.0,24.0,,,,
4.5,12.0,24.0,,,,
4.53,12.0,24.0,,,,
4.57,12.0,24.0,,,,
4.83,12.0,24.0,,,,
4.87,12.0,24.0,,,,
4.9,12.0,24.0,,,,
4.93,12.0,24.0,,,,
4.97,12.0,24.0,40.0,,,
5.0,12.0,24.0,40.0,,,
5.03,12.0,24.0,,,,
5.07,12.0,24.0,,,,
5.1,12.0,24.0,,,,
5.13,12.0,24.0,,,,
5.17,12.0,24.0,,,,
5.2,12.0,24.0,,,,
5.23,12.0,24.0,,,,
5.27,12.0,24.0,,,,
5.3,12.0,24.0,,,,
5.33,12.0,24.0,,,,
5.37,12.0,24.0,,,,
5.4,12.0,24.0,,,,
5.43,12.0,24.0,,,,
5.47,12.0,24.0,,,,
5.5,12.0,24.0,,,,
5.53,12.0,24.0,,,,
5.57,24.0,,12.0,,,
5.6,24.0,,12.0,,,
5.63,24.0,,40.0,,,
5.67,24.0,,12.0,,,
5.7,24.0,,12.0,,,
5.73,24.0,,12.0,,,
5.77,24.0,,,,,
5.8,24.0,,12.0,,,
5.83,24.0,,,,,
5.87,24.0,,,,,
5.9,24.0,,,,,
5.93,24.0,,40.0,,,
5.97,24.0,,,,,
6.0,24.0,,40.0,42.0,,
6.03,24.0,,40.0,42.0,,
6.07,24.0,,,42.0,,
6.1,24.0,,40.0,42.0,,
6.13,24.0,,,42.0,,
6.17,24.0,,,42.0,,
6.2,24.0,,,42.0,,
6.23,24.0,,40.0,42.0,,
6.27,24.0,,,42.0,,
6.3,24.0,,,42.0,,
6.33,24.0,,,42.0,,
6.37,24.0,,,42.0,,
6.4,24.0,,,42.0,,
6.43,24.0,,,42.0,,
6.47,24.0,,,42.0,,
6.5,24.0,,,42.0,,
6.53,24.0,,,42.0,,
6.57,24.0,,,42.0,,
6.6,24.0,,,42.0,,
6.63,24.0,,,42.0,,
6.67,24.0,,,42.0,,
6.7,24.0,,,42.0,,
6.73,24.0,,40.0,42.0,,
6.77,24.0,,40.0,42.0,,
6.8,24.0,,12.0,42.0,,
6.83,24.0,,12.0,42.0,,
6.87,24.0,,40.0,42.0,,
