0.00, 10, white car, 195.67, 460.86, 220.53, 472.58, 208.10, 466.72, 195.67, 466.72, 220.53, 466.72, 24.86, 11.71
0.00, 12, black car, 119.92, 453.70, 149.91, 466.95, 134.91, 460.33, 119.92, 460.33, 149.91, 460.33, 29.99, 13.26
0.00, 14, white car, 732.35, 517.26, 756.39, 527.90, 744.37, 522.58, 732.35, 522.58, 756.39, 522.58, 24.04, 10.64
0.00, 16, white car, 798.03, 521.73, 825.03, 533.51, 811.53, 527.62, 798.03, 527.62, 825.03, 527.62, 27.00, 11.78
0.00, 18, black car, 17.72, 440.85, 48.97, 454.62, 33.34, 447.74, 17.72, 447.74, 48.97, 447.74, 31.25, 13.77
0.03, 10, white car, 194.55, 460.62, 219.92, 472.58, 207.23, 466.60, 194.55, 466.60, 219.92, 466.60, 25.37, 11.96
0.03, 12, black car, 118.94, 453.72, 148.94, 466.99, 133.94, 460.36, 118.94, 460.36, 148.94, 460.36, 30.00, 13.26
0.03, 14, white car, 730.54, 517.25, 754.41, 527.83, 742.47, 522.54, 730.54, 522.54, 754.41, 522.54, 23.87, 10.58
0.03, 16, white car, 795.75, 521.75, 822.78, 533.55, 809.26, 527.65, 795.75, 527.65, 822.78, 527.65, 27.03, 11.80
0.03, 18, black car, 16.96, 440.71, 48.50, 454.61, 32.73, 447.66, 16.96, 447.66, 48.50, 447.66, 31.54, 13.90
0.07, 10, white car, 193.90, 460.58, 219.11, 472.47, 206.51, 466.53, 193.90, 466.53, 219.11, 466.53, 25.22, 11.90
0.07, 12, black car, 117.64, 453.40, 147.87, 466.77, 132.76, 460.09, 117.64, 460.09, 147.87, 460.09, 30.23, 13.37
0.07, 14, white car, 728.43, 517.04, 752.54, 527.72, 740.49, 522.38, 728.43, 522.38, 752.54, 522.38, 24.10, 10.68
0.07, 16, white car, 793.44, 521.52, 820.87, 533.50, 807.15, 527.51, 793.44, 527.51, 820.87, 527.51, 27.43, 11.98
0.07, 18, black car, 16.01, 440.74, 47.37, 454.57, 31.69, 447.66, 16.01, 447.66, 47.37, 447.66, 31.36, 13.84
0.10, 10, white car, 192.75, 460.26, 218.05, 472.20, 205.40, 466.23, 192.75, 466.23, 218.05, 466.23, 25.30, 11.94
0.10, 12, black car, 116.21, 452.99, 146.68, 466.48, 131.44, 459.73, 116.21, 459.73, 146.68, 459.73, 30.47, 13.49
0.10, 14, white car, 725.81, 516.87, 750.17, 527.67, 737.99, 522.27, 725.81, 522.27, 750.17, 522.27, 24.36, 10.79
0.10, 16, white car, 791.41, 521.26, 819.09, 533.35, 805.25, 527.31, 791.41, 527.31, 819.09, 527.31, 27.68, 12.09
0.10, 18, black car, 15.48, 440.69, 46.27, 454.31, 30.88, 447.50, 15.48, 447.50, 46.27, 447.50, 30.80, 13.61
0.13, 10, white car, 191.88, 460.01, 217.07, 471.92, 204.47, 465.96, 191.88, 465.96, 217.07, 465.96, 25.19, 11.90
0.13, 12, black car, 114.70, 452.74, 145.27, 466.29, 129.98, 459.52, 114.70, 459.52, 145.27, 459.52, 30.57, 13.55
0.13, 14, white car, 723.66, 516.68, 747.74, 527.34, 735.70, 522.01, 723.66, 522.01, 747.74, 522.01, 24.08, 10.66
0.13, 16, white car, 789.28, 521.31, 816.70, 533.27, 802.99, 527.29, 789.28, 527.29, 816.70, 527.29, 27.41, 11.96
0.13, 18, black car, 13.03, 440.35, 44.02, 454.03, 28.53, 447.19, 13.03, 447.19, 44.02, 447.19, 31.00, 13.68
0.17, 10, white car, 191.06, 459.90, 216.21, 471.80, 203.63, 465.85, 191.06, 465.85, 216.21, 465.85, 25.16, 11.91
0.17, 12, black car, 113.80, 452.81, 144.14, 466.28, 128.97, 459.54, 113.80, 459.54, 144.14, 459.54, 30.34, 13.46
0.17, 14, white car, 721.16, 516.35, 745.61, 527.18, 733.38, 521.76, 721.16, 521.76, 745.61, 521.76, 24.45, 10.82
0.17, 16, white car, 787.09, 521.25, 814.27, 533.09, 800.68, 527.17, 787.09, 527.17, 814.27, 527.17, 27.18, 11.85
0.17, 18, black car, 9.49, 439.84, 41.46, 453.90, 25.48, 446.87, 9.49, 446.87, 41.46, 446.87, 31.96, 14.06
0.20, 10, white car, 189.78, 459.57, 215.54, 471.77, 202.66, 465.67, 189.78, 465.67, 215.54, 465.67, 25.76, 12.20
0.20, 12, black car, 112.90, 452.77, 143.31, 466.27, 128.10, 459.52, 112.90, 459.52, 143.31, 459.52, 30.41, 13.50
0.20, 14, white car, 719.08, 516.01, 743.72, 526.93, 731.40, 521.47, 719.08, 521.47, 743.72, 521.47, 24.65, 10.92
0.20, 16, white car, 784.66, 520.75, 812.16, 532.75, 798.41, 526.75, 784.66, 526.75, 812.16, 526.75, 27.50, 12.00
0.20, 18, black car, 7.18, 439.71, 39.59, 453.94, 23.39, 446.82, 7.18, 446.82, 39.59, 446.82, 32.41, 14.23
0.23, 10, white car, 188.46, 459.32, 214.63, 471.74, 201.55, 465.53, 188.46, 465.53, 214.63, 465.53, 26.17, 12.41
0.23, 12, black car, 112.06, 452.79, 141.96, 466.09, 127.01, 459.44, 112.06, 459.44, 141.96, 459.44, 29.90, 13.29
0.23, 14, white car, 717.05, 515.74, 741.54, 526.62, 729.29, 521.18, 717.05, 521.18, 741.54, 521.18, 24.49, 10.88
0.23, 16, white car, 782.46, 520.55, 809.94, 532.54, 796.20, 526.55, 782.46, 526.55, 809.94, 526.55, 27.48, 11.99
0.23, 18, black car, 4.61, 439.79, 37.55, 454.28, 21.08, 447.03, 4.61, 447.03, 37.55, 447.03, 32.93, 14.49
