frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,434.31,484.43,459.02,495.8,446.66,490.11,434.31,490.11,459.02,490.11,24.71,11.37,1
0.03,1, white car,432.12,484.38,456.92,495.79,444.52,490.08,432.12,490.08,456.92,490.08,24.8,11.41,1
0.07,1, white car,430.26,484.37,454.91,495.72,442.59,490.04,430.26,490.04,454.91,490.04,24.65,11.34,1
0.1,1, white car,428.37,484.3,451.91,495.13,440.14,489.71,428.37,489.71,451.91,489.71,23.54,10.83,1
0.13,1, white car,426.05,484.18,449.23,494.82,437.64,489.5,426.05,489.5,449.23,489.5,23.18,10.64,1
0.17,1, white car,423.78,484.02,447.08,494.68,435.43,489.35,423.78,489.35,447.08,489.35,23.31,10.67,1
0.2,1, white car,421.64,483.83,444.87,494.44,433.25,489.13,421.64,489.13,444.87,489.13,23.23,10.61,1
0.23,1, white car,419.3,483.76,442.42,494.3,430.86,489.03,419.3,489.03,442.42,489.03,23.12,10.54,1
0.27,1, white car,417.44,483.63,440.43,494.09,428.93,488.86,417.44,488.86,440.43,488.86,22.99,10.45,1
0.3,1, white car,414.99,483.35,438.49,494.02,426.74,488.69,414.99,488.69,438.49,488.69,23.5,10.67,1
0.33,1, white car,412.51,482.93,436.36,493.75,424.44,488.34,412.51,488.34,436.36,488.34,23.85,10.83,1
0.37,1, white car,410.14,482.55,434.31,493.51,422.23,488.03,410.14,488.03,434.31,488.03,24.17,10.95,1
0.4,1, white car,407.92,482.24,432.38,493.31,420.15,487.78,407.92,487.78,432.38,487.78,24.45,11.07,1
0.43,1, white car,405.39,482.16,429.67,493.17,417.53,487.67,405.39,487.67,429.67,487.67,24.27,11.02,1
0.47,1, white car,402.96,482.03,427.42,493.16,415.19,487.59,402.96,487.59,427.42,487.59,24.46,11.12,1
0.5,1, white car,401.03,481.94,425.28,492.98,413.16,487.46,401.03,487.46,425.28,487.46,24.25,11.04,1
0.53,1, white car,398.38,481.74,422.73,492.81,410.56,487.27,398.38,487.27,422.73,487.27,24.35,11.07,1
0.57,1, white car,395.74,481.41,420.59,492.7,408.17,487.06,395.74,487.06,420.59,487.06,24.85,11.28,1
0.6,1, white car,393.76,481.24,418.48,492.46,406.12,486.85,393.76,486.85,418.48,486.85,24.72,11.21,1
0.63,1, white car,391.59,481.2,415.92,492.24,403.76,486.72,391.59,486.72,415.92,486.72,24.33,11.04,1
0.67,1, white car,389.22,481.13,413.53,492.16,401.37,486.65,389.22,486.65,413.53,486.65,24.31,11.03,1
0.7,1, white car,387.03,480.89,411.64,492.08,399.33,486.49,387.03,486.49,411.64,486.49,24.61,11.19,1
