frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,473.15,478.61,503.47,492.64,488.31,485.62,473.15,485.62,503.47,485.62,30.32,14.03,1
0.03,1, white car,471.86,478.47,501.89,492.37,486.88,485.42,471.86,485.42,501.89,485.42,30.03,13.9,1
0.07,1, white car,470.53,478.49,500.72,492.47,485.63,485.48,470.53,485.48,500.72,485.48,30.19,13.98,1
0.1,1, white car,469.14,478.27,499.3,492.23,484.22,485.25,469.14,485.25,499.3,485.25,30.15,13.96,1
0.13,1, white car,467.44,477.96,497.39,491.81,482.42,484.89,467.44,484.89,497.39,484.89,29.95,13.85,1
0.17,1, white car,465.7,477.58,495.91,491.55,480.8,484.57,465.7,484.57,495.91,484.57,30.21,13.96,1
0.2,1, white car,464.26,477.48,494.27,491.34,479.26,484.41,464.26,484.41,494.27,484.41,30.01,13.86,1
0.23,1, white car,462.38,477.31,492.49,491.2,477.44,484.26,462.38,484.26,492.49,484.26,30.1,13.89,1
0.27,1, white car,460.64,477.2,490.92,491.18,475.78,484.19,460.64,484.19,490.92,484.19,30.28,13.98,1
0.3,1, white car,458.7,477.06,489.12,491.14,473.91,484.1,458.7,484.1,489.12,484.1,30.42,14.08,1
0.33,1, white car,457.05,476.85,487.83,491.13,472.44,483.99,457.05,483.99,487.83,483.99,30.78,14.28,1
0.47,1, white car,450.69,475.86,480.77,489.8,465.73,482.83,450.69,482.83,480.77,482.83,30.08,13.94,1
0.5,1, white car,449.08,475.77,479.03,489.62,464.05,482.69,449.08,482.69,479.03,482.69,29.95,13.84,1
0.53,1, white car,447.54,475.73,477.28,489.43,462.41,482.58,447.54,482.58,477.28,482.58,29.75,13.7,1
0.57,1, white car,445.89,475.67,475.42,489.22,460.66,482.45,445.89,482.45,475.42,482.45,29.53,13.55,1
0.6,1, white car,444.03,475.51,473.54,489.03,458.78,482.27,444.03,482.27,473.54,482.27,29.51,13.52,1
0.63,1, white car,442.49,475.41,471.86,488.8,457.18,482.1,442.49,482.1,471.86,482.1,29.37,13.4,1
0.67,1, white car,441.05,475.36,470.31,488.66,455.68,482.01,441.05,482.01,470.31,482.01,29.26,13.3,1
0.7,1, white car,439.26,474.93,468.32,488.1,453.79,481.51,439.26,481.51,468.32,481.51,29.06,13.17,1
0.73,1, white car,437.53,474.48,466.91,487.81,452.22,481.15,437.53,481.15,466.91,481.15,29.38,13.33,1
0.77,1, white car,435.68,474.13,465.86,487.89,450.77,481.01,435.68,481.01,465.86,481.01,30.18,13.76,1
0.8,1, white car,433.9,473.85,464.48,487.87,449.19,480.86,433.9,480.86,464.48,480.86,30.58,14.01,1
0.83,1, white car,431.93,473.68,462.6,487.77,447.27,480.72,431.93,480.72,462.6,480.72,30.67,14.09,1
0.87,1, white car,429.77,473.35,460.56,487.53,445.17,480.44,429.77,480.44,460.56,480.44,30.8,14.18,1
0.9,1, white car,427.98,473.14,459.04,487.46,443.51,480.3,427.98,480.3,459.04,480.3,31.06,14.32,1
0.93,1, white car,426.28,473.03,457.23,487.29,441.76,480.16,426.28,480.16,457.23,480.16,30.95,14.26,1
0.97,1, white car,424.73,472.78,455.52,486.97,440.13,479.87,424.73,479.87,455.52,479.87,30.8,14.19,1
1.0,1, white car,423.04,472.41,453.99,486.69,438.51,479.55,423.04,479.55,453.99,479.55,30.95,14.28,1
1.03,1, white car,421.58,472.17,452.21,486.31,436.89,479.24,421.58,479.24,452.21,479.24,30.63,14.14,1
1.07,1, white car,419.93,472.01,450.1,485.95,435.01,478.98,419.93,478.98,450.1,478.98,30.17,13.94,1
1.1,1, white car,418.04,471.88,447.93,485.67,432.99,478.78,418.04,478.78,447.93,478.78,29.89,13.79,1
1.13,1, white car,415.95,471.56,446.19,485.53,431.07,478.55,415.95,478.55,446.19,478.55,30.24,13.97,1
1.17,1, white car,414.32,471.41,444.54,485.36,429.43,478.39,414.32,478.39,444.54,478.39,30.22,13.95,1
1.2,1, white car,412.88,471.41,442.62,485.12,427.75,478.26,412.88,478.26,442.62,478.26,29.74,13.72,1
1.23,1, white car,411.16,471.39,441.05,485.19,426.1,478.29,411.16,478.29,441.05,478.29,29.89,13.79,1
1.27,1, white car,409.44,471.02,439.55,484.89,424.5,477.96,409.44,477.96,439.55,477.96,30.11,13.87,1
1.3,1, white car,407.74,470.77,437.83,484.59,422.79,477.68,407.74,477.68,437.83,477.68,30.09,13.82,1
1.33,1, white car,405.62,470.48,435.71,484.26,420.66,477.37,405.62,477.37,435.71,477.37,30.09,13.78,1
1.37,1, white car,403.59,470.25,433.56,483.95,418.57,477.1,403.59,477.1,433.56,477.1,29.97,13.7,1
1.4,1, white car,401.89,470.16,431.89,483.88,416.89,477.02,401.89,477.02,431.89,477.02,29.99,13.72,1
1.43,1, white car,400.09,469.96,430.36,483.82,415.22,476.89,400.09,476.89,430.36,476.89,30.27,13.86,1
1.47,1, white car,398.32,469.77,428.77,483.73,413.54,476.75,398.32,476.75,428.77,476.75,30.46,13.97,1
1.5,1, white car,396.4,469.33,426.67,483.2,411.53,476.27,396.4,476.27,426.67,476.27,30.27,13.88,1
1.53,1, white car,394.5,469.08,424.96,483.04,409.73,476.06,394.5,476.06,424.96,476.06,30.46,13.97,1
1.57,1, white car,392.45,468.86,423.24,483.0,407.85,475.93,392.45,475.93,423.24,475.93,30.8,14.14,1
