frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,5, white car,898.42,548.53,884.45,548.53,912.4,548.53,27.95,13.63,3,0.0,0.0,0.0,0.0
0.03,5, white car,896.36,548.09,882.17,548.09,910.54,548.09,28.37,13.84,3,-19.07,-4.07,0.0,0.0
0.07,5, white car,893.69,548.02,879.61,548.02,907.77,548.02,28.16,13.73,3,-24.72,-0.65,-188.33,114.0
0.1,5, white car,890.97,547.69,877.09,547.69,904.85,547.69,27.75,13.52,3,-25.19,-3.06,-15.67,-80.33
0.13,5, white car,887.87,547.39,873.8,547.39,901.94,547.39,28.15,13.73,3,-28.7,-2.78,-117.0,9.33
0.17,5, white car,885.47,547.18,871.58,547.18,899.35,547.18,27.77,13.55,3,-22.22,-1.94,216.0,28.0
0.2,5, white car,883.22,547.03,869.21,547.03,897.23,547.03,28.02,13.65,3,-20.83,-1.39,46.33,18.33
0.23,5, white car,880.85,546.86,866.71,546.86,894.99,546.86,28.28,13.77,3,-21.94,-1.57,-37.0,-6.0
0.27,5, white car,878.09,546.55,863.7,546.55,892.47,546.55,28.77,14.02,3,-25.56,-2.87,-120.67,-43.33
0.3,5, white car,875.38,546.05,861.23,546.05,889.53,546.05,28.3,13.78,3,-25.09,-4.63,15.67,-58.67
0.33,5, white car,872.64,545.71,858.82,545.71,886.47,545.71,27.65,13.46,3,-25.37,-3.15,-9.33,49.33
0.37,5, white car,869.69,545.53,855.94,545.53,883.45,545.53,27.51,13.42,3,-27.31,-1.67,-64.67,49.33
0.4,5, white car,867.63,545.54,854.22,545.54,881.04,545.54,26.82,13.05,3,-19.07,0.09,274.67,58.67
0.43,5, white car,864.92,545.23,851.62,545.23,878.22,545.23,26.6,12.89,3,-25.09,-2.87,-200.67,-98.67
0.47,5, white car,862.43,544.7,849.13,544.7,875.73,544.7,26.6,12.88,3,-23.06,-4.91,67.67,-68.0
0.5,5, white car,859.82,544.37,846.48,544.37,873.15,544.37,26.66,12.9,3,-24.17,-3.06,-37.0,61.67
0.53,5, white car,857.17,544.2,843.84,544.2,870.5,544.2,26.66,12.89,3,-24.54,-1.57,-12.33,49.67
0.57,5, white car,854.73,543.93,841.19,543.93,868.26,543.93,27.08,13.08,3,-22.59,-2.5,65.0,-31.0
0.6,5, white car,852.1,543.63,838.56,543.63,865.63,543.63,27.07,13.07,3,-24.35,-2.78,-58.67,-9.33
0.63,5, white car,849.51,543.22,835.55,543.22,863.47,543.22,27.93,13.52,3,-23.98,-3.8,12.33,-34.0
0.67,5, white car,846.99,542.66,833.01,542.66,860.97,542.66,27.97,13.53,3,-23.33,-5.19,21.67,-46.33
0.7,5, white car,844.37,542.19,830.47,542.19,858.28,542.19,27.81,13.46,3,-24.26,-4.35,-31.0,28.0
0.73,5, white car,841.63,541.88,828.03,541.88,855.22,541.88,27.2,13.13,3,-25.37,-2.87,-37.0,49.33
0.77,5, white car,839.26,541.71,825.78,541.71,852.74,541.71,26.95,12.95,3,-21.94,-1.57,114.33,43.33
0.8,5, white car,836.78,541.5,823.27,541.5,850.3,541.5,27.02,12.91,3,-22.96,-1.94,-34.0,-12.33
