frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,2, white car,1011.89,522.13,1041.91,534.72,1026.9,528.42,1011.89,528.42,1041.91,528.42,30.01,12.6,1
0.03,2, white car,1008.88,521.93,1039.16,534.64,1024.02,528.28,1008.88,528.28,1039.16,528.28,30.28,12.71,1
0.07,2, white car,1005.64,521.73,1036.2,534.56,1020.92,528.15,1005.64,528.15,1036.2,528.15,30.56,12.83,1
0.1,2, white car,1002.12,521.59,1032.43,534.31,1017.28,527.95,1002.12,527.95,1032.43,527.95,30.31,12.72,1
0.13,2, white car,999.21,521.25,1029.45,533.95,1014.33,527.6,999.21,527.6,1029.45,527.6,30.24,12.69,1
0.17,2, white car,995.69,521.0,1026.0,533.71,1010.84,527.36,995.69,527.36,1026.0,527.36,30.31,12.71,1
0.2,2, white car,992.07,520.66,1022.45,533.39,1007.26,527.02,992.07,527.02,1022.45,527.02,30.38,12.72,1
0.23,2, white car,988.69,520.14,1019.29,532.94,1003.99,526.54,988.69,526.54,1019.29,526.54,30.6,12.8,1
0.27,2, white car,985.63,519.79,1015.68,532.34,1000.66,526.07,985.63,526.07,1015.68,526.07,30.06,12.55,1
0.3,2, white car,982.24,519.66,1012.47,532.26,997.36,525.96,982.24,525.96,1012.47,525.96,30.22,12.6,1
0.33,2, white car,978.5,519.61,1008.59,532.15,993.55,525.88,978.5,525.88,1008.59,525.88,30.09,12.54,1
0.37,2, white car,975.26,519.4,1005.33,531.91,990.3,525.66,975.26,525.66,1005.33,525.66,30.07,12.51,1
0.4,2, white car,972.43,519.36,1001.72,531.51,987.07,525.43,972.43,525.43,1001.72,525.43,29.3,12.15,1
0.43,2, white car,969.05,519.2,998.19,531.24,983.62,525.22,969.05,525.22,998.19,525.22,29.14,12.04,1
0.47,2, white car,965.51,518.91,995.12,531.11,980.31,525.01,965.51,525.01,995.12,525.01,29.61,12.2,1
0.5,2, white car,962.13,518.6,992.21,530.95,977.17,524.77,962.13,524.77,992.21,524.77,30.08,12.35,1
0.53,2, white car,958.74,518.33,989.04,530.74,973.89,524.54,958.74,524.54,989.04,524.54,30.3,12.41,1
0.57,2, white car,955.51,518.02,985.47,530.26,970.49,524.14,955.51,524.14,985.47,524.14,29.96,12.24,1
0.6,2, white car,951.55,517.72,982.24,530.25,966.9,523.99,951.55,523.99,982.24,523.99,30.69,12.52,1
