0.00, 9, white car, 181.60, 479.73, 208.96, 492.93, 195.28, 486.33, 181.60, 486.33, 208.96, 486.33, 27.37, 13.20
0.00, 22, black car, 245.22, 486.23, 273.57, 500.21, 259.39, 493.22, 245.22, 493.22, 273.57, 493.22, 28.34, 13.98
0.00, 32, white car, 428.45, 506.17, 458.31, 520.60, 443.38, 513.38, 428.45, 513.38, 458.31, 513.38, 29.86, 14.43
0.03, 9, white car, 180.20, 479.50, 207.38, 492.62, 193.79, 486.06, 180.20, 486.06, 207.38, 486.06, 27.19, 13.11
0.03, 22, black car, 243.29, 485.82, 271.65, 499.80, 257.47, 492.81, 243.29, 492.81, 271.65, 492.81, 28.36, 13.99
0.03, 32, white car, 426.45, 505.91, 456.47, 520.42, 441.46, 513.17, 426.45, 513.17, 456.47, 513.17, 30.03, 14.51
0.07, 22, black car, 241.42, 485.85, 269.46, 499.65, 255.44, 492.75, 241.42, 492.75, 269.46, 492.75, 28.04, 13.80
0.10, 22, black car, 239.36, 486.16, 266.85, 499.66, 253.11, 492.91, 239.36, 492.91, 266.85, 492.91, 27.49, 13.50
0.13, 22, black car, 236.00, 485.45, 264.00, 499.16, 250.00, 492.30, 236.00, 492.30, 264.00, 492.30, 28.00, 13.72
0.13, 9, white car, 172.72, 478.13, 201.13, 491.85, 186.92, 484.99, 172.72, 484.99, 201.13, 484.99, 28.41, 13.71
0.13, 32, white car, 418.51, 505.26, 448.89, 519.94, 433.70, 512.60, 418.51, 512.60, 448.89, 512.60, 30.38, 14.68
0.17, 22, black car, 233.63, 484.86, 262.02, 498.74, 247.82, 491.80, 233.63, 491.80, 262.02, 491.80, 28.39, 13.87
0.20, 22, black car, 231.89, 484.71, 260.41, 498.62, 246.15, 491.66, 231.89, 491.66, 260.41, 491.66, 28.52, 13.92
0.20, 32, white car, 412.53, 504.64, 443.61, 519.66, 428.07, 512.15, 412.53, 512.15, 443.61, 512.15, 31.08, 15.03
0.23, 22, black car, 229.44, 484.42, 258.18, 498.39, 243.81, 491.41, 229.44, 491.41, 258.18, 491.41, 28.73, 13.97
0.23, 32, white car, 409.88, 504.02, 440.94, 519.06, 425.41, 511.54, 409.88, 511.54, 440.94, 511.54, 31.07, 15.04
0.27, 22, black car, 227.35, 484.35, 256.26, 498.32, 241.81, 491.33, 227.35, 491.33, 256.26, 491.33, 28.91, 13.97
0.27, 32, white car, 407.14, 503.75, 437.92, 518.68, 422.53, 511.22, 407.14, 511.22, 437.92, 511.22, 30.78, 14.93
0.30, 22, black car, 225.35, 484.14, 254.30, 498.05, 239.82, 491.10, 225.35, 491.10, 254.30, 491.10, 28.95, 13.91
0.30, 32, white car, 404.27, 503.70, 434.69, 518.46, 419.48, 511.08, 404.27, 511.08, 434.69, 511.08, 30.42, 14.76
0.33, 22, black car, 223.21, 483.83, 252.21, 497.71, 237.71, 490.77, 223.21, 490.77, 252.21, 490.77, 29.00, 13.88
0.33, 32, white car, 401.71, 503.48, 432.01, 518.23, 416.86, 510.85, 401.71, 510.85, 432.01, 510.85, 30.30, 14.75
0.37, 22, black car, 221.21, 483.53, 250.16, 497.34, 235.68, 490.43, 221.21, 490.43, 250.16, 490.43, 28.95, 13.81
0.37, 32, white car, 399.15, 503.14, 429.46, 517.90, 414.31, 510.52, 399.15, 510.52, 429.46, 510.52, 30.30, 14.75
0.40, 22, black car, 219.68, 483.60, 248.31, 497.21, 234.00, 490.40, 219.68, 490.40, 248.31, 490.40, 28.63, 13.60
0.40, 32, white car, 396.82, 502.79, 426.98, 517.49, 411.90, 510.14, 396.82, 510.14, 426.98, 510.14, 30.16, 14.70
0.43, 22, black car, 218.18, 483.66, 246.66, 497.15, 232.42, 490.41, 218.18, 490.41, 246.66, 490.41, 28.47, 13.49
0.43, 32, white car, 394.24, 502.42, 424.09, 516.95, 409.16, 509.68, 394.24, 509.68, 424.09, 509.68, 29.84, 14.53
0.47, 22, black car, 215.79, 482.96, 244.78, 496.64, 230.28, 489.80, 215.79, 489.80, 244.78, 489.80, 28.99, 13.68
0.47, 32, white car, 392.04, 502.22, 421.49, 516.53, 406.76, 509.37, 392.04, 509.37, 421.49, 509.37, 29.45, 14.31
0.50, 22, black car, 213.37, 482.60, 242.63, 496.34, 228.00, 489.47, 213.37, 489.47, 242.63, 489.47, 29.26, 13.74
0.50, 32, white car, 389.01, 501.94, 418.43, 516.21, 403.72, 509.08, 389.01, 509.08, 418.43, 509.08, 29.41, 14.27
0.53, 22, black car, 211.07, 482.34, 240.45, 496.09, 225.76, 489.22, 211.07, 489.22, 240.45, 489.22, 29.38, 13.75
0.53, 32, white car, 386.29, 501.57, 415.85, 515.90, 401.07, 508.74, 386.29, 508.74, 415.85, 508.74, 29.56, 14.33
0.57, 22, black car, 208.87, 481.93, 238.18, 495.60, 223.52, 488.76, 208.87, 488.76, 238.18, 488.76, 29.31, 13.67
0.57, 32, white car, 383.81, 501.32, 413.00, 515.45, 398.40, 508.38, 383.81, 508.38, 413.00, 508.38, 29.19, 14.13
0.57, 9, white car, 143.77, 475.84, 170.42, 488.61, 157.10, 482.22, 143.77, 482.22, 170.42, 482.22, 26.65, 12.77
0.60, 22, black car, 206.72, 481.84, 236.08, 495.50, 221.40, 488.67, 206.72, 488.67, 236.08, 488.67, 29.35, 13.65
0.60, 32, white car, 381.44, 501.10, 410.37, 515.07, 395.90, 508.08, 381.44, 508.08, 410.37, 508.08, 28.92, 13.97
0.60, 9, white car, 141.57, 475.75, 168.22, 488.42, 154.90, 482.08, 141.57, 482.08, 168.22, 482.08, 26.64, 12.67
0.63, 22, black car, 204.87, 481.68, 234.40, 495.41, 219.64, 488.55, 204.87, 488.55, 234.40, 488.55, 29.53, 13.72
0.63, 32, white car, 379.21, 500.79, 408.12, 514.72, 393.66, 507.75, 379.21, 507.75, 408.12, 507.75, 28.92, 13.93
0.63, 9, white car, 139.68, 475.43, 166.37, 488.06, 153.02, 481.74, 139.68, 481.74, 166.37, 481.74, 26.69, 12.62
