frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,16,1119.74,530.01,0.0,0.0,0.0,0.0,1,,,,,,,,,,,0.0,0.0,,,,,,30.928824743271264
0.03,16,1117.42,530.13,-21.48,1.11,0.0,0.0,1,,,,,,,,,,,21.48,-1.11,,,,,,32.46587439142811
0.07,16,1114.78,530.02,-24.44,-1.02,-98.67,-71.0,1,,,,,,,,,,,24.44,1.02,,,,,,34.43681750684864
0.1,16,1111.79,530.25,-27.69,2.13,-108.33,105.0,1,,,,,,,,,,,27.69,-2.13,,,,,,36.41786512139334
0.13,16,1108.4,530.36,-31.39,1.02,-123.33,-37.0,1,,,,,,,,,,,31.39,-1.02,,,,,,39.27182195926223
0.17,16,1105.55,530.14,-26.39,-2.04,166.67,-102.0,1,,,,,,,,,,,26.39,2.04,,,,,,42.46819515825923
0.2,16,1102.91,530.15,-24.44,0.09,65.0,71.0,1,,,,,,,,,,,24.44,-0.09,,,,,,45.10213853022935
0.23,16,1100.35,530.16,-23.7,0.09,24.67,0.0,1,,,,,,,,,,,23.7,-0.09,,,,,,47.502737815835296
0.27,16,1097.49,530.1,-26.48,-0.56,-92.67,-21.67,1,,,,,,,,,,,26.48,0.56,,,,,,49.73974768733748
0.3,16,1094.57,530.07,-27.04,-0.28,-18.67,9.33,1,,,,,,,,,,,27.04,0.28,,,,,,52.269556148871175
0.33,16,1092.39,529.82,-20.19,-2.31,228.33,-67.67,1,,,,,,,,,,,20.19,2.31,,,,,,54.20880002361218
0.37,16,1089.9,529.74,-23.06,-0.74,-95.67,52.33,1,,,,,,,,,,,23.06,0.74,,,,,,56.86507891491926
0.4,16,1087.09,529.19,-26.02,-5.09,-98.67,-145.0,1,,,,,,,,,,,26.02,5.09,,,,,,59.43339970084153
0.43,16,1082.65,529.09,-41.11,-0.93,-503.0,138.67,1,,,,,,,,,,,41.11,0.93,,,,,,63.556181446024446
0.47,16,1078.53,528.68,-38.15,-3.8,98.67,-95.67,1,,,,,,,,,,,38.15,3.8,,,,,,67.79551976347682
0.5,16,1075.72,528.77,-26.02,0.83,404.33,154.33,1,,,,,,,,,,,26.02,-0.83,,,,,,70.59102280035316
0.53,16,1073.33,529.09,-22.13,2.96,129.67,71.0,1,,,,,,,,,,,22.13,-2.96,,,,,,72.5663296577689
0.57,16,1070.9,528.79,-22.5,-2.78,-12.33,-191.33,1,,,,,,,,,,,22.5,2.78,,,,,,74.78457728703155
0.6,16,1068.24,528.89,-24.63,0.93,-71.0,123.67,1,,,,,,,,,,,24.63,-0.93,,,,,,77.37226699535155
0.63,16,1064.65,528.9,-33.24,0.09,-287.0,-28.0,1,,,,,,,,,,,33.24,-0.09,,,,,,81.01740615448016
0.67,16,1061.33,528.87,-30.74,-0.28,83.33,-12.33,1,,,,,,,,,,,30.74,0.28,,,,,,84.52748251308553
0.7,16,1058.4,528.81,-27.13,-0.56,120.33,-9.33,1,,,,,,,,,,,27.13,0.56,,,,,,87.46842287362898
0.73,16,1055.98,528.56,-22.41,-2.31,157.33,-58.33,1,,,,,,,,,,,22.41,2.31,,,,,,89.86220840820683
0.77,16,1053.32,528.19,-24.63,-3.43,-74.0,-37.33,1,,,,,,,,,,,24.63,3.43,,,,,,92.53723682928924
0.8,16,1050.35,528.05,-27.5,-1.3,-95.67,71.0,1,,,,,,,,,,,27.5,1.3,,,,,,95.46469556857119
0.83,16,1047.5,528.06,-26.39,0.09,37.0,46.33,1,,,,,,,,,,,26.39,-0.09,,,,,,98.0796166387287
0.87,16,1044.54,527.71,-27.41,-3.24,-34.0,-111.0,1,,,,,,,,,,,27.41,3.24,,,,,,101.66287916442246
0.9,16,1041.06,527.37,-32.22,-3.15,-160.33,3.0,1,,,,,,,,,,,32.22,3.15,,,,,,105.03038084287797
0.93,16,1038.0,527.11,-28.33,-2.41,129.67,24.67,1,,,,,,,,,,,28.33,2.41,,,,,,108.37319640944419
0.97,16,1035.49,526.81,-23.24,-2.78,169.67,-12.33,1,,,,,,,,,,,23.24,2.78,,,,,,110.41232041760541
1.0,16,1032.97,526.68,-23.33,-1.2,-3.0,52.67,1,,,,,,,,,,,23.33,1.2,,,,,,112.71192660938772
1.03,16,1030.66,526.62,-21.39,-0.56,64.67,21.33,1,,,,,,,,,,,21.39,0.56,,,,,,114.81252240065093
1.07,16,1027.36,526.53,-30.56,-0.83,-305.67,-9.0,1,,,,,,,,,,,30.56,0.83,,,,,,118.25511109461601
1.1,16,1024.27,526.41,-28.61,-1.11,65.0,-9.33,1,,,,,,,,,,,28.61,1.11,,,,,,121.47997571616473
1.13,16,1020.96,526.66,-30.65,2.31,-68.0,114.0,1,,,,,,,,,,,30.65,-2.31,,,,,,124.63039155839948
1.17,16,1018.14,526.67,-26.11,0.09,151.33,-74.0,1,,,,,,,,,,,26.11,-0.09,,,,,,127.32560543739807
1.2,16,1014.47,526.53,-33.98,-1.3,-262.33,-46.33,1,,,,,,,,,,,33.98,1.3,,,,,,131.2898084391929
1.23,16,1011.07,526.27,-31.48,-2.41,83.33,-37.0,1,,,,,,,,,,,31.48,2.41,,,,,,134.97066533139704
1.27,16,1008.21,525.9,-26.48,-3.43,166.67,-34.0,1,,,,,,,,,,,26.48,3.43,,,,,,137.75366564995642
1.3,16,1005.58,525.92,-24.35,0.19,71.0,120.67,1,,,,,,,,,,,24.35,-0.19,,,,,,140.1961853974635
1.33,16,1003.08,525.69,-23.15,-2.13,40.0,-77.33,1,,,,,,,,,,,23.15,2.13,,,,,,142.66072234500973
1.37,16,999.73,525.49,-31.02,-1.85,-262.33,9.33,1,,,,,,,,,,,31.02,1.85,,,,,,146.13723207998694
1.4,16,996.46,525.36,-30.28,-1.2,24.67,21.67,1,,,,,,,,,,,30.28,1.2,,,,,,149.4159767227051
1.43,16,993.52,525.13,-27.22,-2.13,102.0,-31.0,1,,,,,,,,,,,27.22,2.13,,,,,,152.04948306390241
1.47,16,990.95,525.02,-23.8,-1.02,114.0,37.0,1,,,,,,,,,,,23.8,1.02,,,,,,154.22005057708927
