frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,6,546.88,490.85,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,112.50945960229299,22.96983456623051,,64.53968236674241,59.645044219951735,76.7895572327383
0.03,6,545.9,490.71,-9.07,-1.3,0.0,0.0,2,9.07,1.3,9.07,1.3,,,9.07,1.3,9.07,1.3,9.07,1.3,111.47996277358547,22.318012904378314,,65.49994274806666,60.55091246215868,77.7295953932606
0.07,6,545.15,490.72,-6.94,0.09,71.0,46.33,2,6.94,-0.09,6.94,-0.09,,,6.94,-0.09,6.94,-0.09,6.94,-0.09,110.60814165331594,21.89400374531801,,66.1119353823499,61.1618189722968,78.30875110739538
0.1,6,543.99,490.57,-10.74,-1.39,-126.67,-49.33,2,10.74,1.39,10.74,1.39,,,10.74,1.39,10.74,1.39,10.74,1.39,109.62698208014301,21.314351972321308,,67.45957085543903,62.45164049086296,79.62026877623553
0.13,6,542.89,490.49,-10.19,-0.74,18.33,21.67,2,10.19,0.74,10.19,0.74,,,10.19,0.74,10.19,0.74,10.19,0.74,108.33717413704312,20.700466178325517,,68.38154210018963,63.342650718137804,80.51373050604472
0.17,6,541.71,490.67,-10.93,1.67,-24.67,80.33,2,10.93,-1.67,10.93,-1.67,,,10.93,-1.67,10.93,-1.67,10.93,-1.67,106.87254324661693,20.325572562661034,,69.20765636835284,64.22092026746428,81.2653382445431
0.2,6,540.71,490.58,-9.26,-0.83,55.67,-83.33,2,9.26,0.83,9.26,0.83,,,9.26,0.83,9.26,0.83,9.26,0.83,105.99822121149018,19.97078115647953,,70.34916346339882,65.32771310860348,82.37198128004448
0.23,6,539.88,490.17,-7.69,-3.8,52.33,-99.0,2,7.69,3.8,7.69,3.8,,,7.69,3.8,7.69,3.8,7.69,3.8,105.26128300567116,19.385615801413135,,71.36687326764425,66.21498999471338,83.42265939179823
0.27,6,538.68,489.95,-11.11,-2.04,-114.0,58.67,2,11.11,2.04,11.11,2.04,,,11.11,2.04,11.11,2.04,11.11,2.04,104.18196628975672,18.918586099389092,,72.72452268664266,67.50224070354996,84.76135735109479
0.3,6,537.4,489.82,-11.85,-1.2,-24.67,28.0,2,11.85,1.2,11.85,1.2,,,11.85,1.2,11.85,1.2,11.85,1.2,102.92555610731479,18.56239478084653,,74.03974338151106,68.77623790234534,86.04335012073855
0.33,6,536.35,489.87,-9.72,0.46,71.0,55.33,2,9.72,-0.46,9.72,-0.46,,,9.72,-0.46,,,9.72,-0.46,102.11856834092414,18.50622597938323,,75.29035130745511,,87.23144215247157
0.37,6,535.05,489.88,-12.04,0.09,-77.33,-12.33,2,12.04,-0.09,12.04,-0.09,,,12.04,-0.09,,,12.04,-0.09,100.56296037806369,18.41456488760999,,76.30926811338189,,88.20624070892032
0.4,6,533.88,489.68,-10.83,-1.85,40.33,-64.67,2,10.83,1.85,10.83,1.85,,,10.83,1.85,,,10.83,1.85,99.04968955024546,18.242593017441337,,77.1588057191142,,89.05722766850536
0.43,6,532.57,489.41,-12.13,-2.5,-43.33,-21.67,2,12.13,2.5,12.13,2.5,,,12.13,2.5,,,,,97.68601179288672,18.10382556257103,,78.48359956067256,,
0.47,6,531.41,489.32,-10.74,-0.83,46.33,55.67,2,10.74,0.83,10.74,0.83,,,10.74,0.83,10.74,0.83,,,96.66293291639771,18.1803465313508,,79.76379943307614,126.52265725948058,
0.5,6,530.61,489.26,-7.41,-0.56,111.0,9.0,2,7.41,0.56,7.41,0.56,,,7.41,0.56,7.41,0.56,,,95.87182119893212,18.28829407025157,,80.58429685739031,127.34226792389089,
0.53,6,529.26,489.2,-12.5,-0.56,-169.67,0.0,2,12.5,0.56,12.5,0.56,,,12.5,0.56,12.5,0.56,,,94.39665513141877,18.62984970417096,,81.80113752265314,128.56190571082874,
0.57,6,527.97,489.12,-11.94,-0.74,18.67,-6.0,2,11.94,0.74,11.94,0.74,,,11.94,0.74,11.94,0.74,,,92.77035410086563,19.119231156089942,,82.76315424148598,129.52148393220327,
0.6,6,526.92,489.07,-9.72,-0.46,74.0,9.33,2,9.72,0.46,9.72,0.46,,,9.72,0.46,9.72,0.46,9.72,0.46,91.81224155851986,19.46319860660112,,83.88966384483847,130.65124339247595,95.63551223264287
0.63,6,525.89,488.88,-9.54,-1.76,6.0,-43.33,2,9.54,1.76,9.54,1.76,,,9.54,1.76,9.54,1.76,9.54,1.76,90.97424800458646,19.658713080972515,,85.14392990695225,131.89054742474912,96.87629895903324
0.67,6,524.78,488.76,-10.28,-1.11,-24.67,21.67,2,10.28,1.11,10.28,1.11,,,10.28,1.11,10.28,1.11,10.28,1.11,90.21495940252926,19.91377663829741,,86.62672566823707,133.37025343006587,98.32652795659973
0.7,6,523.84,488.6,-8.7,-1.48,52.67,-12.33,2,8.7,1.48,8.7,1.48,,,8.7,1.48,8.7,1.48,8.7,1.48,89.5891745692525,20.086736917677825,,142.96055714776716,134.6300371388198,99.5787050528374
0.73,6,522.61,488.51,-11.39,-0.83,-89.67,21.67,2,11.39,0.83,11.39,0.83,,,11.39,0.83,11.39,0.83,11.39,0.83,88.70498802209491,20.48507993638297,,144.55014942918604,136.22000036705333,101.12743495214339
0.77,6,521.21,488.38,-12.96,-1.2,-52.33,-12.33,2,12.96,1.2,12.96,1.2,,,12.96,1.2,12.96,1.2,12.96,1.2,87.31991410898205,21.17806884491597,,145.9656853510441,137.63005231416574,102.51616116495968
0.8,6,519.96,488.15,-11.57,-2.13,46.33,-31.0,2,11.57,2.13,11.57,2.13,,,11.57,2.13,11.57,2.13,11.57,2.13,85.94144343679596,21.847528464336655,,147.13468965543103,138.78044134531348,103.68427315653992
0.83,6,518.54,487.71,-13.15,-4.07,-52.67,-64.67,2,13.15,4.07,13.15,4.07,,,13.15,4.07,13.15,4.07,13.15,4.07,84.16876855461297,22.68574883048826,,148.26908039102423,139.87223098242197,104.85420163255256
0.87,6,517.34,487.44,-11.11,-2.5,68.0,52.33,2,11.11,2.5,11.11,2.5,,,11.11,2.5,11.11,2.5,11.11,2.5,82.82497509809464,23.44155498255186,,94.31535399922967,140.953985754217,105.96645931614397
0.9,6,516.31,487.21,-9.54,-2.13,52.33,12.33,2,9.54,2.13,9.54,2.13,,,9.54,2.13,9.54,2.13,9.54,2.13,81.883138679462,23.97152477419824,,95.48597069727053,142.10585526289904,107.13460738715567
0.93,6,515.11,486.96,-11.11,-2.31,-52.33,-6.0,2,11.11,2.31,11.11,2.31,,,11.11,2.31,11.11,2.31,11.11,2.31,80.67108155962708,24.723935770827428,,96.72872427567734,143.32827355410382,108.37565501532157
0.97,6,513.62,486.67,-13.8,-2.69,-89.67,-12.67,2,13.8,2.69,13.8,2.69,,,13.8,2.69,,,13.8,2.69,79.15649815397346,25.72970267997673,,98.24448126994214,,109.88720398663348
1.0,6,512.32,486.11,-12.04,-5.19,58.67,-83.33,2,12.04,5.19,12.04,5.19,,,12.04,5.19,12.04,5.19,12.04,5.19,77.67872553022481,26.57596658637278,,99.48147264692057,145.99956335551147,111.16734637473357
1.03,6,511.25,486.03,-9.91,-0.74,71.0,148.33,2,9.91,0.74,9.91,0.74,,,9.91,0.74,9.91,0.74,9.91,0.74,76.68627843362852,27.364986753148663,,100.64109399246414,147.16073015584013,112.30322034563383
1.07,6,509.91,486.13,-12.41,0.93,-83.33,55.67,2,12.41,-0.93,12.41,-0.93,,,12.41,-0.93,12.41,-0.93,12.41,-0.93,75.5173225160956,28.431060479693727,,102.0925511484555,148.63889564982648,113.69746918907204
1.1,6,508.64,485.99,-11.76,-1.3,21.67,-74.33,2,11.76,1.3,11.76,1.3,,,11.76,1.3,11.76,1.3,11.76,1.3,74.30921880897418,29.396326301087395,,103.42913757737715,149.97100586446706,115.0148946876012
1.13,6,507.31,485.81,-12.31,-1.67,-18.33,-12.33,2,12.31,1.67,12.31,1.67,,,12.31,1.67,,,12.31,1.67,73.07633269397148,30.377689181371267,,104.8901072551649,,116.45912630618511
1.17,6,505.76,485.39,-14.35,-3.89,-68.0,-74.0,2,14.35,3.89,14.35,3.89,,,14.35,3.89,14.35,3.89,14.35,3.89,71.1293785998444,31.888595139955633,,106.12692071288986,152.6216898084935,117.71847263705044
