frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,25.0,37.0,,,18.0,
0.03,25.0,37.0,,,18.0,
0.07,25.0,37.0,,,18.0,
0.1,25.0,37.0,,,18.0,
0.13,25.0,37.0,,,18.0,
0.17,25.0,37.0,,,18.0,
0.2,25.0,37.0,,,18.0,
0.23,25.0,37.0,,,18.0,
0.27,25.0,37.0,,,18.0,
0.3,25.0,37.0,,,18.0,
0.33,25.0,37.0,,,18.0,
0.37,25.0,37.0,,,18.0,
0.4,25.0,37.0,,,18.0,
0.43,25.0,37.0,,,18.0,
0.47,,37.0,,,18.0,
0.5,25.0,37.0,,,18.0,
0.53,25.0,37.0,,,18.0,
0.57,25.0,37.0,,,18.0,
0.6,25.0,37.0,,,18.0,
0.63,25.0,37.0,,,18.0,
0.67,25.0,37.0,,,18.0,
0.7,25.0,37.0,,,18.0,
0.73,25.0,37.0,,,18.0,
0.77,25.0,37.0,,,18.0,
0.8,25.0,37.0,,,18.0,
0.83,,37.0,,,18.0,
0.87,25.0,37.0,,,18.0,
0.9,25.0,37.0,,,,
0.93,25.0,37.0,,,,
0.97,25.0,37.0,,,8.0,
1.0,25.0,37.0,,,8.0,
1.03,25.0,37.0,,,8.0,
1.07,25.0,37.0,,,8.0,
1.1,25.0,37.0,,,8.0,
1.13,25.0,37.0,,,8.0,
1.17,25.0,37.0,,,8.0,
1.2,25.0,37.0,,,8.0,
1.23,25.0,37.0,,,8.0,
1.27,25.0,37.0,,,8.0,
1.3,25.0,37.0,,,8.0,
1.33,25.0,37.0,,,18.0,
1.37,25.0,37.0,,,18.0,
1.4,25.0,37.0,,,18.0,
1.43,25.0,37.0,,,18.0,
1.47,25.0,37.0,,,18.0,
1.5,25.0,37.0,,,18.0,
1.53,25.0,37.0,,,18.0,
1.57,25.0,37.0,,,18.0,
1.6,25.0,37.0,,,18.0,
1.63,25.0,37.0,,,18.0,
1.67,25.0,37.0,,,18.0,
1.7,25.0,37.0,,,18.0,
1.73,25.0,37.0,,,18.0,
1.77,25.0,37.0,,,18.0,
1.8,25.0,37.0,,,18.0,
1.83,25.0,37.0,,,18.0,
1.87,25.0,37.0,,,18.0,
1.9,25.0,37.0,,,18.0,
1.93,25.0,37.0,,,18.0,
1.97,25.0,37.0,,,18.0,
2.0,25.0,37.0,,,18.0,
2.03,25.0,37.0,,,18.0,
2.07,25.0,,,,18.0,
2.1,25.0,,,,18.0,
2.13,25.0,37.0,,,18.0,
2.17,25.0,37.0,,,18.0,
2.2,25.0,37.0,,,18.0,
2.23,25.0,,,18.0,8.0,
2.27,25.0,,,18.0,8.0,
2.3,25.0,,,18.0,8.0,
2.33,25.0,,,18.0,8.0,
2.37,25.0,,,18.0,8.0,
2.4,25.0,,,18.0,8.0,
2.43,25.0,,,18.0,8.0,
2.47,25.0,,,18.0,8.0,
2.5,25.0,,,18.0,8.0,
2.53,25.0,,,18.0,8.0,
2.57,25.0,,,18.0,8.0,
2.6,25.0,,,18.0,8.0,
2.63,25.0,,,18.0,8.0,
2.67,25.0,,,18.0,8.0,
2.7,25.0,,,18.0,8.0,
2.73,25.0,,,18.0,8.0,
2.77,25.0,,,18.0,8.0,
2.8,25.0,,,18.0,8.0,
2.83,25.0,,,18.0,8.0,
2.87,25.0,,,18.0,8.0,
2.9,25.0,,,18.0,8.0,
2.93,25.0,,,18.0,8.0,
2.97,25.0,,,18.0,8.0,24.0
3.0,25.0,,,18.0,8.0,24.0
3.03,25.0,,,18.0,8.0,24.0
3.07,25.0,,,18.0,8.0,24.0
3.1,25.0,,,18.0,8.0,24.0
3.13,25.0,,,18.0,8.0,24.0
3.17,25.0,,,18.0,8.0,24.0
3.2,25.0,,,18.0,8.0,24.0
3.23,25.0,,,18.0,8.0,24.0
3.27,25.0,,,18.0,8.0,24.0
3.3,25.0,,,18.0,,24.0
3.33,25.0,,,18.0,,
3.37,25.0,,,18.0,,24.0
3.4,25.0,,,18.0,,
3.43,25.0,,,18.0,,
3.47,25.0,,,18.0,,
3.5,25.0,,,18.0,,
3.53,25.0,,,18.0,,
3.57,25.0,,,18.0,,
3.6,25.0,,,18.0,,
3.63,25.0,,,18.0,,
3.67,25.0,,,18.0,,
3.7,25.0,,,18.0,,
3.73,25.0,,,18.0,,
3.77,25.0,,,18.0,,
3.8,25.0,,,18.0,,
3.83,25.0,,,18.0,,
3.87,25.0,,,18.0,,24.0
3.9,25.0,,,18.0,,24.0
3.93,25.0,,,18.0,,24.0
3.97,25.0,,,18.0,,24.0
4.0,25.0,,,18.0,,24.0
4.03,25.0,,,18.0,,24.0
4.07,25.0,,,18.0,8.0,24.0
4.1,25.0,,,18.0,8.0,24.0
4.13,25.0,,,18.0,,24.0
4.17,25.0,,,18.0,,24.0
4.2,25.0,,,18.0,,24.0
4.23,25.0,,,18.0,,24.0
4.27,25.0,,,18.0,,24.0
4.3,25.0,,,18.0,,24.0
4.33,25.0,,,18.0,,24.0
4.37,25.0,,,18.0,,24.0
4.4,25.0,,,18.0,,24.0
4.43,25.0,,,18.0,,24.0
4.47,25.0,,,18.0,,24.0
4.5,25.0,67.0,,18.0,,24.0
4.53,25.0,,,18.0,8.0,24.0
4.57,25.0,,,18.0,,24.0
4.6,25.0,,,18.0,,24.0
4.63,25.0,,,18.0,,24.0
4.67,25.0,,,18.0,,24.0
4.7,25.0,,,18.0,,24.0
4.73,25.0,,,18.0,,24.0
4.77,25.0,,,18.0,,24.0
4.8,25.0,,,18.0,,24.0
4.83,25.0,,,18.0,,24.0
4.87,25.0,,,18.0,,24.0
4.9,25.0,,,18.0,,24.0
4.93,25.0,,,18.0,,24.0
4.97,25.0,,,18.0,8.0,24.0
5.0,25.0,,,18.0,,24.0
5.03,25.0,,,18.0,,24.0
5.07,25.0,,,18.0,,24.0
5.1,,,,18.0,,24.0
5.13,,,,18.0,,24.0
5.17,,,,18.0,,24.0
5.2,,,,18.0,,24.0
5.23,,,,18.0,,24.0
5.27,,,,18.0,,24.0
5.3,,,,18.0,,24.0
5.33,,,,18.0,8.0,24.0
5.37,,,,18.0,8.0,24.0
5.4,,,,18.0,8.0,24.0
5.43,,,,18.0,,24.0
5.47,,74.0,,18.0,,24.0
5.5,,74.0,,18.0,,24.0
5.53,,,,18.0,,24.0
5.57,,,,18.0,,24.0
5.6,,,,,,24.0
5.63,,,,,,24.0
5.67,,,,,,24.0
5.7,,,,,,24.0
5.73,,,,,,24.0
5.77,,,,,,24.0
5.8,74.0,,,,,24.0
5.83,74.0,,,8.0,,24.0
5.87,74.0,,,,,24.0
5.9,74.0,,,,,24.0
5.93,74.0,,,,,24.0
5.97,74.0,,,,,24.0
6.0,74.0,,,,,24.0
6.03,74.0,,,8.0,,24.0
6.07,74.0,,,8.0,,24.0
6.1,74.0,,,,,24.0
6.13,74.0,,,,,24.0
6.17,74.0,,,,,24.0
6.2,74.0,,,,,24.0
6.23,74.0,,,8.0,,24.0
6.27,74.0,,,8.0,,24.0
6.3,74.0,,,8.0,,24.0
6.33,74.0,,,8.0,,24.0
6.37,74.0,,,8.0,,24.0
6.4,,,,8.0,,24.0
6.43,,,,8.0,,24.0
6.47,74.0,,,8.0,,24.0
6.5,74.0,,,8.0,,24.0
6.53,74.0,,,8.0,,24.0
6.57,74.0,,,8.0,,24.0
6.6,74.0,,,8.0,,24.0
6.63,74.0,,,8.0,,24.0
6.67,74.0,,,8.0,,24.0
6.7,74.0,,,8.0,,24.0
6.73,74.0,,,8.0,,24.0
6.77,74.0,,,8.0,,24.0
6.8,74.0,,,8.0,,24.0
6.83,74.0,,,8.0,,24.0
6.87,74.0,,,8.0,,24.0
6.9,74.0,,,8.0,,24.0
6.93,74.0,,,8.0,,24.0
6.97,74.0,,,8.0,,24.0
7.0,74.0,,,8.0,,24.0
7.03,74.0,,,8.0,,24.0
7.07,74.0,,,8.0,,24.0
7.1,74.0,,,8.0,,24.0
7.13,74.0,,,8.0,,24.0
7.17,74.0,,,8.0,,24.0
7.2,74.0,,,8.0,,24.0
7.23,74.0,,,8.0,,24.0
7.27,74.0,,,8.0,,24.0
7.3,74.0,,,8.0,,24.0
7.33,74.0,,,8.0,,24.0
7.37,74.0,,,8.0,,24.0
7.4,74.0,,,8.0,,24.0
7.43,74.0,,,8.0,,24.0
7.47,74.0,,,8.0,,24.0
7.5,74.0,,,8.0,,24.0
7.53,74.0,,,8.0,,24.0
7.57,74.0,,,8.0,,24.0
7.6,74.0,,,8.0,,24.0
7.63,74.0,,,8.0,,24.0
7.67,74.0,,,8.0,,24.0
7.7,74.0,,,8.0,,24.0
7.73,74.0,,,8.0,,24.0
7.77,74.0,,,8.0,,24.0
7.8,74.0,,,8.0,,24.0
7.83,74.0,,,8.0,,24.0
7.87,74.0,,,8.0,,24.0
7.9,74.0,,,8.0,,24.0
7.93,74.0,,,8.0,,24.0
7.97,74.0,,,8.0,,24.0
8.0,74.0,,,8.0,,24.0
8.03,74.0,,,8.0,,24.0
8.07,74.0,,,8.0,,24.0
8.1,74.0,,24.0,8.0,,18.0
8.13,74.0,,24.0,8.0,,18.0
8.17,74.0,,24.0,8.0,,18.0
8.2,74.0,,24.0,8.0,,18.0
8.23,,,24.0,8.0,,18.0
8.27,,,24.0,8.0,,18.0
8.3,74.0,,24.0,8.0,,18.0
8.33,74.0,,24.0,8.0,,18.0
8.37,,,24.0,8.0,,18.0
8.4,,,24.0,8.0,,18.0
8.43,74.0,,24.0,8.0,,18.0
8.47,74.0,,24.0,8.0,,18.0
8.5,74.0,,24.0,8.0,,18.0
8.53,74.0,,24.0,8.0,,18.0
8.57,,,24.0,8.0,,18.0
8.6,,,24.0,8.0,,18.0
8.63,,,24.0,8.0,,18.0
8.67,74.0,,24.0,8.0,,18.0
8.7,74.0,,24.0,8.0,,18.0
8.73,74.0,,24.0,8.0,,18.0
8.77,,,24.0,8.0,,18.0
8.8,,,24.0,8.0,,18.0
8.83,,,24.0,8.0,,18.0
8.87,,,24.0,8.0,,18.0
8.9,,,24.0,8.0,,18.0
8.93,,,24.0,8.0,,18.0
8.97,,,24.0,8.0,,18.0
9.0,,,24.0,8.0,,18.0
9.03,,,24.0,8.0,,18.0
9.07,,,24.0,8.0,,18.0
9.1,,,24.0,8.0,,18.0
9.13,,,24.0,8.0,,18.0
9.17,,,24.0,8.0,,18.0
9.2,,,24.0,8.0,,18.0
9.23,,,24.0,8.0,,18.0
9.27,,,24.0,8.0,,18.0
9.3,,,24.0,8.0,,18.0
9.33,74.0,,24.0,8.0,,18.0
9.37,74.0,,24.0,8.0,,18.0
9.4,74.0,,24.0,8.0,,18.0
9.43,74.0,,24.0,8.0,,18.0
9.47,74.0,,24.0,8.0,,18.0
9.5,74.0,,24.0,8.0,,18.0
9.53,74.0,,24.0,8.0,,18.0
9.57,74.0,,24.0,8.0,,18.0
9.6,74.0,,24.0,8.0,,18.0
9.63,74.0,,24.0,8.0,,18.0
9.67,74.0,,24.0,8.0,,18.0
9.7,74.0,,24.0,8.0,,18.0
9.73,74.0,,24.0,8.0,,18.0
9.77,74.0,,24.0,8.0,,18.0
9.8,74.0,,24.0,8.0,,18.0
9.83,74.0,,24.0,8.0,,18.0
9.87,74.0,,24.0,8.0,,18.0
9.9,74.0,,24.0,8.0,,18.0
9.93,74.0,,24.0,8.0,,18.0
9.97,74.0,,24.0,8.0,,18.0
