frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,2, white car,27.67,410.24,58.75,425.65,43.21,417.95,27.67,417.95,58.75,417.95,31.08,15.41,2
0.03,2, white car,26.14,409.87,57.54,425.45,41.84,417.66,26.14,417.66,57.54,417.66,31.4,15.57,2
0.07,2, white car,23.41,409.08,55.49,425.01,39.45,417.05,23.41,417.05,55.49,417.05,32.08,15.93,2
0.1,2, white car,21.1,408.52,53.75,424.78,37.43,416.65,21.1,416.65,53.75,416.65,32.65,16.26,2
0.13,2, white car,19.41,408.19,52.26,424.59,35.84,416.39,19.41,416.39,52.26,416.39,32.85,16.4,2
0.17,2, white car,17.59,407.95,50.33,424.34,33.96,416.15,17.59,416.15,50.33,416.15,32.74,16.39,2
0.2,2, white car,15.51,407.56,48.15,423.94,31.83,415.75,15.51,415.75,48.15,415.75,32.63,16.38,2
0.23,2, white car,13.77,407.27,46.1,423.53,29.93,415.4,13.77,415.4,46.1,415.4,32.33,16.26,2
0.27,2, white car,12.07,407.12,43.83,423.1,27.95,415.11,12.07,415.11,43.83,415.11,31.76,15.98,2
0.3,2, white car,9.99,406.79,42.07,422.93,26.03,414.86,9.99,414.86,42.07,414.86,32.08,16.15,2
0.33,2, white car,8.01,406.41,40.07,422.58,24.04,414.5,8.01,414.5,40.07,414.5,32.06,16.16,2
0.37,2, white car,6.06,406.13,38.51,422.52,22.28,414.32,6.06,414.32,38.51,414.32,32.45,16.39,2
0.4,2, white car,4.73,405.98,36.73,422.24,20.73,414.11,4.73,414.11,36.73,414.11,32.0,16.25,2
0.43,2, white car,3.68,405.91,34.79,421.79,19.23,413.85,3.68,413.85,34.79,413.85,31.11,15.88,2
0.47,2, white car,1.71,405.89,32.26,421.52,16.99,413.71,1.71,413.71,32.26,413.71,30.56,15.62,2
0.5,2, white car,0.0,405.52,29.95,421.13,14.98,413.32,0.0,413.32,29.95,413.32,29.95,15.62,2
0.53,2, white car,0.0,405.24,28.39,420.69,14.19,412.96,0.0,412.96,28.39,412.96,28.39,15.45,2
0.57,2, white car,0.0,405.01,26.99,420.28,13.49,412.64,0.0,412.64,26.99,412.64,26.99,15.26,2
0.6,2, white car,0.0,405.06,25.55,419.9,12.78,412.48,0.0,412.48,25.55,412.48,25.55,14.84,2
0.63,2, white car,0.0,405.03,24.12,419.57,12.06,412.3,0.0,412.3,24.12,412.3,24.12,14.54,2
0.67,2, white car,0.0,405.11,22.36,419.26,11.18,412.18,0.0,412.18,22.36,412.18,22.36,14.15,2
0.7,2, white car,0.0,405.19,20.69,419.02,10.34,412.11,0.0,412.11,20.69,412.11,20.69,13.83,2
0.73,2, white car,0.0,405.38,19.44,418.99,9.72,412.18,0.0,412.18,19.44,412.18,19.44,13.61,2
0.77,2, white car,0.0,404.7,18.14,418.63,9.07,411.66,0.0,411.66,18.14,411.66,18.14,13.94,2
0.0,4, white car,249.09,425.47,279.93,440.68,264.51,433.07,249.09,433.07,279.93,433.07,30.84,15.21,1
0.03,4, white car,248.51,425.51,279.0,440.54,263.76,433.03,248.51,433.03,279.0,433.03,30.49,15.03,1
0.07,4, white car,247.64,425.35,278.56,440.6,263.1,432.97,247.64,432.97,278.56,432.97,30.92,15.25,1
0.1,4, white car,246.68,425.42,277.75,440.74,262.22,433.08,246.68,433.08,277.75,433.08,31.06,15.33,1
0.13,4, white car,245.71,425.36,276.76,440.69,261.24,433.03,245.71,433.03,276.76,433.03,31.05,15.33,1
0.17,4, white car,244.46,425.23,275.68,440.67,260.07,432.95,244.46,432.95,275.68,432.95,31.22,15.43,1
0.2,4, white car,243.45,425.12,274.78,440.62,259.12,432.87,243.45,432.87,274.78,432.87,31.33,15.5,1
0.23,4, white car,242.25,424.94,273.77,440.56,258.01,432.75,242.25,432.75,273.77,432.75,31.52,15.61,1
0.27,4, white car,241.41,424.7,272.55,440.13,256.98,432.42,241.41,432.42,272.55,432.42,31.14,15.43,1
0.3,4, white car,240.23,424.49,271.21,439.84,255.72,432.16,240.23,432.16,271.21,432.16,30.99,15.36,1
0.33,4, white car,239.18,424.34,270.19,439.74,254.69,432.04,239.18,432.04,270.19,432.04,31.01,15.4,1
0.37,4, white car,238.25,423.7,269.52,439.26,253.89,431.48,238.25,431.48,269.52,431.48,31.27,15.56,1
0.4,4, white car,237.24,423.53,268.44,439.09,252.84,431.31,237.24,431.31,268.44,431.31,31.19,15.57,1
0.43,4, white car,236.12,423.17,267.61,438.92,251.87,431.05,236.12,431.05,267.61,431.05,31.49,15.75,1
0.47,4, white car,234.87,423.06,266.15,438.71,250.51,430.88,234.87,430.88,266.15,430.88,31.27,15.65,1
0.5,4, white car,233.71,422.94,265.34,438.8,249.53,430.87,233.71,430.87,265.34,430.87,31.63,15.86,1
0.53,4, white car,232.4,422.71,264.45,438.85,248.43,430.78,232.4,430.78,264.45,430.78,32.05,16.14,1
0.57,4, white car,231.23,422.56,263.45,438.89,247.34,430.72,231.23,430.72,263.45,430.72,32.22,16.33,1
0.6,4, white car,230.26,422.46,262.26,438.74,246.26,430.6,230.26,430.6,262.26,430.6,32.0,16.28,1
0.63,4, white car,229.36,422.28,260.9,438.35,245.13,430.31,229.36,430.31,260.9,430.31,31.54,16.06,1
0.67,4, white car,228.19,422.21,259.24,438.02,243.71,430.12,228.19,430.12,259.24,430.12,31.05,15.81,1
0.7,4, white car,227.3,422.05,257.99,437.65,242.64,429.85,227.3,429.85,257.99,429.85,30.69,15.61,1
0.73,4, white car,225.82,421.81,256.79,437.54,241.3,429.68,225.82,429.68,256.79,429.68,30.97,15.73,1
0.77,4, white car,224.5,421.66,255.77,437.53,240.14,429.59,224.5,429.59,255.77,429.59,31.27,15.87,1
0.8,4, white car,223.53,421.46,254.6,437.23,239.07,429.35,223.53,429.35,254.6,429.35,31.08,15.77,1
0.83,4, white car,222.53,421.34,253.44,437.0,237.98,429.17,222.53,429.17,253.44,429.17,30.91,15.66,1
0.87,4, white car,221.23,421.29,252.09,436.9,236.66,429.09,221.23,429.09,252.09,429.09,30.86,15.61,1
0.9,4, white car,220.35,421.26,250.92,436.71,235.64,428.98,220.35,428.98,250.92,428.98,30.57,15.45,1
0.93,4, white car,219.57,421.06,249.95,436.41,234.76,428.74,219.57,428.74,249.95,428.74,30.37,15.35,1
0.97,4, white car,218.49,420.94,249.07,436.43,233.78,428.68,218.49,428.68,249.07,428.68,30.58,15.5,1
1.0,4, white car,217.71,420.86,247.69,436.05,232.7,428.46,217.71,428.46,247.69,428.46,29.97,15.19,1
1.03,4, white car,217.01,420.74,246.75,435.8,231.88,428.27,217.01,428.27,246.75,428.27,29.74,15.06,1
1.07,4, white car,215.83,420.67,245.84,435.83,230.84,428.25,215.83,428.25,245.84,428.25,30.01,15.16,1
1.1,4, white car,214.53,420.54,244.62,435.7,229.57,428.12,214.53,428.12,244.62,428.12,30.09,15.16,1
1.13,4, white car,213.5,420.47,243.37,435.49,228.43,427.98,213.5,427.98,243.37,427.98,29.88,15.02,1
1.17,4, white car,211.9,420.06,242.29,435.34,227.1,427.7,211.9,427.7,242.29,427.7,30.39,15.28,1
1.2,4, white car,210.41,419.88,240.64,435.07,225.53,427.48,210.41,427.48,240.64,427.48,30.23,15.19,1
1.23,4, white car,209.42,419.77,239.67,434.96,224.55,427.36,209.42,427.36,239.67,427.36,30.25,15.19,1
1.27,4, white car,208.29,419.66,238.62,434.87,223.46,427.27,208.29,427.27,238.62,427.27,30.33,15.22,1
