frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,6, white car,1279.67,550.82,1263.36,550.82,1295.99,550.82,32.63,13.48,2,0.0,0.0,0.0,0.0
0.03,6, white car,1277.48,550.9,1260.66,550.9,1294.3,550.9,33.65,13.91,2,-20.28,0.74,0.0,0.0
0.07,6, white car,1274.52,551.0,1257.64,551.0,1291.4,551.0,33.76,13.95,2,-27.41,0.93,-237.67,6.33
0.1,6, white car,1271.83,550.86,1254.9,550.86,1288.76,550.86,33.85,13.99,2,-24.91,-1.3,83.33,-74.33
0.13,6, white car,1269.31,550.74,1252.59,550.74,1286.03,550.74,33.44,13.81,2,-23.33,-1.11,52.67,6.33
0.17,6, white car,1266.27,550.68,1249.75,550.68,1282.8,550.68,33.05,13.65,2,-28.15,-0.56,-160.67,18.33
0.2,6, white car,1263.83,550.57,1247.43,550.57,1280.23,550.57,32.8,13.53,2,-22.59,-1.02,185.33,-15.33
0.23,6, white car,1260.39,550.67,1243.85,550.67,1276.93,550.67,33.08,13.63,2,-31.85,0.93,-308.67,65.0
0.27,6, white car,1257.43,550.62,1240.81,550.62,1274.05,550.62,33.25,13.7,2,-27.41,-0.46,148.0,-46.33
0.3,6, white car,1254.9,550.34,1238.4,550.34,1271.4,550.34,33.0,13.58,2,-23.43,-2.59,132.67,-71.0
0.33,6, white car,1251.88,550.27,1235.33,550.27,1268.42,550.27,33.09,13.64,2,-27.96,-0.65,-151.0,64.67
0.37,6, white car,1249.42,550.17,1232.79,550.17,1266.05,550.17,33.26,13.74,2,-22.78,-0.93,172.67,-9.33
0.4,6, white car,1246.02,550.07,1229.21,550.07,1262.82,550.07,33.61,13.89,2,-31.48,-0.93,-290.0,0.0
0.43,6, white car,1243.18,549.95,1226.4,549.95,1259.96,549.95,33.56,13.88,2,-26.3,-1.11,172.67,-6.0
0.47,6, white car,1240.78,549.65,1224.16,549.65,1257.4,549.65,33.24,13.75,2,-22.22,-2.78,136.0,-55.67
0.5,6, white car,1237.93,549.36,1221.38,549.36,1254.48,549.36,33.1,13.7,2,-26.39,-2.69,-139.0,3.0
0.53,6, white car,1235.36,549.17,1218.73,549.17,1251.99,549.17,33.26,13.77,2,-23.8,-1.76,86.33,31.0
0.57,6, white car,1231.82,549.04,1215.29,549.04,1248.35,549.04,33.06,13.69,2,-32.78,-1.2,-299.33,18.67
0.6,6, white car,1228.91,549.02,1212.53,549.02,1245.29,549.02,32.77,13.55,2,-26.94,-0.19,194.67,33.67
0.63,6, white car,1226.33,548.84,1209.91,548.84,1242.76,548.84,32.85,13.59,2,-23.89,-1.67,101.67,-49.33
0.67,6, white car,1223.64,548.75,1207.18,548.75,1240.1,548.75,32.92,13.62,2,-24.91,-0.83,-34.0,28.0
0.7,6, white car,1220.79,548.72,1204.02,548.72,1237.56,548.72,33.54,13.9,2,-26.39,-0.28,-49.33,18.33
0.73,6, white car,1217.28,548.64,1200.55,548.64,1234.02,548.64,33.46,13.89,2,-32.5,-0.74,-203.67,-15.33
0.77,6, white car,1214.4,548.58,1197.91,548.58,1230.88,548.58,32.97,13.68,2,-26.67,-0.56,194.33,6.0
0.8,6, white car,1212.05,548.41,1195.41,548.41,1228.69,548.41,33.29,13.81,2,-21.76,-1.57,163.67,-33.67
0.83,6, white car,1208.91,548.33,1192.2,548.33,1225.63,548.33,33.43,13.92,2,-29.07,-0.74,-243.67,27.67
0.87,6, white car,1206.1,548.28,1189.27,548.28,1222.93,548.28,33.66,14.09,2,-26.02,-0.46,101.67,9.33
