frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.87,9,1445.72,540.5,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,
1.0,9,1430.93,539.37,-136.94,-10.46,0.0,0.0,1,,,,,,,,,,,,,,,,,,
1.03,9,1426.71,539.02,-39.07,-3.24,3262.33,240.67,1,,,,,,,,,,,,,,,,,,
1.07,9,1422.94,538.66,-34.91,-3.33,138.67,-3.0,1,,,,,,,,,,,,,,,,,,
1.1,9,1419.08,538.47,-35.74,-1.76,-27.67,52.33,1,,,,,,,,,,,,,,,,,,
1.13,9,1415.15,538.06,-36.39,-3.8,-21.67,-68.0,1,,,,,,,,,,,,,,,,,,
1.17,9,1411.57,537.94,-33.15,-1.11,108.0,89.67,1,,,,,,,,,,,,,,,,,,
1.2,9,1407.75,537.62,-35.37,-2.96,-74.0,-61.67,1,,,,,,,,,,,,,,,,,,
1.23,9,1403.73,537.43,-37.22,-1.76,-61.67,40.0,1,,,,,,,,,,,,,,,,,,
1.27,9,1399.95,537.14,-35.0,-2.69,74.0,-31.0,1,,,,,,,,,,,,,,,,,,
1.3,9,1396.09,536.81,-35.74,-3.06,-24.67,-12.33,1,,,,,,,,,,,,,,,,,,
1.33,9,1392.44,536.46,-33.8,-3.24,64.67,-6.0,1,,,,,,,,,,,,,,,,,,
1.37,9,1388.61,536.19,-35.46,-2.5,-55.33,24.67,1,,,,,,,,,,,,,,,,,,
1.4,9,1384.77,535.77,-35.56,-3.89,-3.33,-46.33,1,,,,,,,,,,,,,,,,,,
1.43,9,1381.15,535.51,-33.52,-2.41,68.0,49.33,1,,,,,,,,,,,,,,,,,,
1.47,9,1377.19,535.06,-36.67,-4.17,-105.0,-58.67,1,,,,,,,,,,,,,,,,,,
1.5,9,1373.27,534.95,-36.3,-1.02,12.33,105.0,1,,,,,,,,,,,,,,,,,,
1.53,9,1369.6,534.73,-33.98,-2.04,77.33,-34.0,1,,,,,,,,,,,,,,,,,,
1.57,9,1365.7,534.37,-36.11,-3.33,-71.0,-43.0,1,,,,,,,,,,,,,,,,,,
1.6,9,1361.77,534.18,-36.39,-1.76,-9.33,52.33,1,,,,,,,,,,,,,,,,,,
1.63,9,1357.93,533.91,-35.56,-2.5,27.67,-24.67,1,,,,,,,,,,,,,,,,,,
1.67,9,1354.31,533.59,-33.52,-2.96,68.0,-15.33,1,,,,,,,,,,,,,,,,,,
1.7,9,1350.4,533.38,-36.2,-1.94,-89.33,34.0,1,,,,,,,,,,,,,,,,,,
1.73,9,1346.76,533.23,-33.7,-1.39,83.33,18.33,1,,,,,,,,,,,,,,,,,,
1.77,9,1342.82,532.78,-36.48,-4.17,-92.67,-92.67,1,,,,,,,,,,,,,,,,,,
1.8,9,1339.1,532.65,-34.44,-1.2,68.0,99.0,1,,,,,,,,,,,,,,,,,,
1.83,9,1334.96,532.51,-38.33,-1.3,-129.67,-3.33,1,,,,,,,,,,,,,,,,,,
1.87,9,1331.19,532.38,-34.91,-1.2,114.0,3.33,1,,,,,,,,,,,,,,,,,,
1.9,9,1327.3,532.02,-36.02,-3.33,-37.0,-71.0,1,,,,,,,,,,,,,,,,,,
1.93,9,1323.67,531.68,-33.61,-3.15,80.33,6.0,1,,,,,,,,,,,,,,,,,,
1.97,9,1319.81,531.44,-35.74,-2.22,-71.0,31.0,1,,,,,,,,,,,,,,,,,,
2.0,9,1316.03,531.08,-35.0,-3.33,24.67,-37.0,1,,,,,,,,,,,,,,,,,,
2.03,9,1312.21,530.93,-35.37,-1.39,-12.33,64.67,1,,,,,,,,,,,,,,,,,,
2.07,9,1308.15,530.63,-37.59,-2.78,-74.0,-46.33,1,,,,,,,,,,,,,,,,,,
2.1,9,1304.56,530.59,-33.24,-0.37,145.0,80.33,1,,,,,,,,,,,,,,,,,,
2.13,9,1300.83,530.23,-34.54,-3.33,-43.33,-98.67,1,,,,,,,,,,,,,,,,,,
2.17,9,1297.07,530.01,-34.81,-2.04,-9.0,43.0,1,,,,,,,,,,,,,,,,,,
2.2,9,1293.2,529.87,-35.83,-1.3,-34.0,24.67,1,,,,,,,,,,,,,,,,,,
2.23,9,1289.61,529.66,-33.24,-1.94,86.33,-21.33,1,,,,,,,,,,,,,,,,,,
2.27,9,1285.52,529.34,-37.87,-2.96,-154.33,-34.0,1,,,,,,,,,,,,,,,,,,
2.3,9,1281.96,529.09,-32.96,-2.31,163.67,21.67,1,,,,,,,,,,,,,,,,,,
2.33,9,1278.14,528.91,-35.37,-1.67,-80.33,21.33,1,,,,,,,,,,,,,,,,,,
2.37,9,1274.42,528.75,-34.44,-1.48,31.0,6.33,1,,,,,,,,,,,,,,,,,,
2.4,9,1270.5,528.47,-36.3,-2.59,-62.0,-37.0,1,,,,,,,,,,,,,,,,,,
2.43,9,1266.71,528.12,-35.09,-3.24,40.33,-21.67,1,,,,,,,,,,,,,,,,,,
2.47,9,1262.63,528.11,-37.78,-0.09,-89.67,105.0,1,,,,,,,,,,,,,,,,,,
2.5,9,1258.92,527.95,-34.35,-1.48,114.33,-46.33,1,,,,,,,,,,,,,,,,,,
2.53,9,1255.21,527.83,-34.35,-1.11,0.0,12.33,1,,,,,,,,,,,,,,,,,,
2.57,9,1251.63,527.73,-33.15,-0.93,40.0,6.0,1,,,,,,,,,,,,,,,,,,
2.6,9,1248.01,527.66,-33.52,-0.65,-12.33,9.33,1,,,,,,,,,,,,,,,,,,
