frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,16,1404.12,535.36,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,,,,,,,,,114.62740422778475,,,
0.03,16,1401.48,535.01,-24.44,-3.24,0.0,0.0,1,,,,,24.44,3.24,,,,,,,,,112.4786948715178,,,
0.07,16,1399.13,535.01,-21.76,0.0,89.33,108.0,1,,,,,21.76,0.0,,,,,,,,,110.6171257084543,,,
0.1,16,1396.18,534.92,-27.31,-0.83,-185.0,-27.67,1,,,,,27.31,0.83,,,,,,,,,107.78940810673375,,,
0.13,16,1392.79,534.76,-31.39,-1.48,-136.0,-21.67,1,,,,,31.39,1.48,,,,,,,,,104.0750162142673,,,
0.17,16,1389.84,534.72,-27.31,-0.37,136.0,37.0,1,,,,,27.31,0.37,,,,,,,,,100.73817250675124,,,
0.2,16,1386.95,534.49,-26.76,-2.13,18.33,-58.67,1,,,,,26.76,2.13,,,,,,,,,97.96090495702857,,,
0.23,16,1383.97,534.41,-27.59,-0.74,-27.67,46.33,1,,,,,27.59,0.74,,,,,,,,,95.28813829643215,,,
0.27,16,1381.37,534.22,-24.07,-1.76,117.33,-34.0,1,,,,,24.07,1.76,,,,,,,,,92.77932582208166,,,
0.3,16,1378.23,534.05,-29.07,-1.57,-166.67,6.33,1,,,,,29.07,1.57,,,,,,,,,89.49711783068771,,,
0.33,16,1375.04,533.98,-29.54,-0.65,-15.67,30.67,1,,,,,29.54,0.65,,,,,,,,,86.07657172541198,,,
0.37,16,1372.18,533.93,-26.48,-0.46,102.0,6.33,1,,,,,26.48,0.46,,,,,,,,,83.27039149661788,,,
0.4,16,1369.25,533.88,-27.13,-0.46,-21.67,0.0,1,,,,,27.13,0.46,,,,,,,,,80.40725464782388,,,
0.43,16,1366.32,533.59,-27.13,-2.69,0.0,-74.33,1,,,,,27.13,2.69,,,,,,,,,77.47497402387428,,,
0.47,16,1363.09,533.41,-29.91,-1.67,-92.67,34.0,1,,,,,29.91,1.67,,,,,,,,,74.28533368034364,,,
0.5,16,1360.3,533.47,-25.83,0.56,136.0,74.33,1,,,,,25.83,-0.56,,,,,,,,,71.46523140660763,,,
0.53,16,1357.6,533.34,-25.0,-1.2,27.67,-58.67,1,,,,,25.0,1.2,,,,,,,,,69.04538362555462,,,
