frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,6,895.18,528.36,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
0.03,6,892.81,528.5,-21.94,1.3,0.0,0.0,1,,,,,,,,,,,,,,,,,,
0.07,6,890.26,528.29,-23.61,-1.94,-55.67,-108.0,1,,,,,,,,,,,,,,,,,,
0.1,6,888.08,528.47,-20.19,1.67,114.0,120.33,1,,,,,,,,,,,,,,,,,,
0.13,6,885.6,528.55,-22.96,0.74,-92.33,-31.0,1,,,,,22.96,-0.74,,,,,,,,,120.92533316059128,,,
0.17,6,882.71,528.6,-26.76,0.46,-126.67,-9.33,1,,,,,,,,,,,,,,,,,,
0.2,6,879.81,528.94,-26.85,3.15,-3.0,89.67,1,,,,,26.85,-3.15,,,,,,,,,114.9264638801699,,,
0.23,6,876.94,528.81,-26.57,-1.2,9.33,-145.0,1,,,,,26.57,1.2,,,,,,,,,112.29901735990394,,,
0.27,6,874.28,528.85,-24.63,0.37,64.67,52.33,1,,,,,24.63,-0.37,,,,,,,,,109.5407399098619,,,
0.3,6,871.89,528.97,-22.13,1.11,83.33,24.67,1,,,,,22.13,-1.11,,,,,,,,,107.26687512927752,,,
0.33,6,869.45,529.01,-22.59,0.37,-15.33,-24.67,1,,,,,22.59,-0.37,,,,,,,,,104.86656521503889,,,
0.37,6,866.72,529.17,-25.28,1.48,-89.67,37.0,1,,,,,25.28,-1.48,,,,,,,,,101.74724074882819,,,
0.4,6,864.09,529.17,-24.35,0.0,31.0,-49.33,1,24.35,0.0,,,24.35,0.0,,,,,,,137.2991041485704,,99.04859060077534,,,
0.43,6,861.33,528.96,-25.56,-1.94,-40.33,-64.67,1,25.56,1.94,,,25.56,1.94,,,,,,,134.48364435871,,96.30601902269666,,,
0.47,6,858.69,529.01,-24.44,0.46,37.33,80.0,1,,,,,24.44,-0.46,,,,,,,,,93.57427531111321,,,
0.5,6,856.48,529.12,-20.46,1.02,132.67,18.67,1,,,,,20.46,-1.02,,,,,,,,,91.48493045305335,,,
0.53,6,853.81,529.06,-24.72,-0.56,-142.0,-52.67,1,,,,,24.72,0.56,,,,,,,,,88.87339815715394,,,
0.57,6,851.21,529.22,-24.07,1.48,21.67,68.0,1,,,,,,,,,,,,,,,,,,
0.6,6,848.75,529.16,-22.78,-0.56,43.0,-68.0,1,,,,,22.78,0.56,,,,,,,,,84.1603279461292,,,
0.63,6,846.26,529.12,-23.06,-0.37,-9.33,6.33,1,,,,,,,,,,,,,,,,,,
0.67,6,843.64,529.28,-24.26,1.48,-40.0,61.67,1,,,,,24.26,-1.48,,,,,,,,,78.99877277527806,,,
0.7,6,841.17,529.3,-22.87,0.19,46.33,-43.0,1,,,,,,,,,,,,,,,,,,
0.73,6,838.56,529.39,-24.17,0.83,-43.33,21.33,1,,,,,,,,,,,,,,,,,,
0.77,6,836.04,529.44,-23.33,0.46,28.0,-12.33,1,,,,,,,,,,,,,,,,,,
0.8,6,833.31,529.54,-25.28,0.93,-65.0,15.67,1,,,,,,,,,,,,,,,,,,
0.83,6,830.77,529.68,-23.52,1.3,58.67,12.33,1,,,,,,,,,,,,,,,,,,
0.87,6,828.37,529.75,-22.22,0.65,43.33,-21.67,1,,,,,,,,,,,,,,,,,,
0.9,6,826.01,529.88,-21.85,1.2,12.33,18.33,1,,,,,,,,,,,,,,,,,,
0.93,6,823.27,529.87,-25.37,-0.09,-117.33,-43.0,1,,,,,,,,,,,,,,,,,,
0.97,6,820.79,530.05,-22.96,1.67,80.33,58.67,1,,,,,22.96,-1.67,,,,,,,,,56.661565456665656,,,
1.0,6,818.35,529.98,-22.59,-0.65,12.33,-77.33,1,,,,,22.59,0.65,,,,,,,,,54.283810662111804,,,
