frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,1, white car,359.81,550.42,346.79,550.42,372.83,550.42,26.04,12.42,3,0.0,0.0,0.0,0.0
0.03,1, white car,359.83,550.41,346.79,550.41,372.87,550.41,26.08,12.44,3,0.19,-0.09,0.0,0.0
0.07,1, white car,359.97,550.39,346.88,550.39,373.05,550.39,26.18,12.49,3,1.3,-0.19,37.0,-3.33
0.1,1, white car,360.0,550.38,346.91,550.38,373.09,550.38,26.18,12.49,3,0.28,-0.09,-34.0,3.33
0.13,1, white car,360.0,550.46,346.9,550.46,373.1,550.46,26.2,12.5,3,0.0,0.74,-9.33,27.67
0.17,1, white car,359.99,550.4,346.92,550.4,373.05,550.4,26.13,12.46,3,-0.09,-0.56,-3.0,-43.33
0.2,1, white car,359.94,550.42,346.84,550.42,373.04,550.42,26.2,12.5,3,-0.46,0.19,-12.33,25.0
0.23,1, white car,359.97,550.39,346.86,550.39,373.08,550.39,26.23,12.52,3,0.28,-0.28,24.67,-15.67
0.27,1, white car,359.98,550.37,346.9,550.37,373.06,550.37,26.16,12.49,3,0.09,-0.19,-6.33,3.0
0.3,1, white car,359.93,550.4,346.9,550.4,372.95,550.4,26.04,12.44,3,-0.46,0.28,-18.33,15.67
0.33,1, white car,359.93,550.34,346.94,550.34,372.91,550.34,25.97,12.4,3,0.0,-0.56,15.33,-28.0
0.37,1, white car,359.91,550.31,346.92,550.31,372.91,550.31,25.99,12.41,3,-0.19,-0.28,-6.33,9.33
0.4,1, white car,359.92,550.3,346.89,550.3,372.95,550.3,26.06,12.45,3,0.09,-0.09,9.33,6.33
0.43,1, white car,359.94,550.28,346.88,550.28,373.01,550.28,26.13,12.49,3,0.19,-0.19,3.33,-3.33
0.47,1, white car,359.86,550.25,346.8,550.25,372.93,550.25,26.13,12.49,3,-0.74,-0.28,-31.0,-3.0
0.5,1, white car,359.85,550.22,346.75,550.22,372.95,550.22,26.2,12.52,3,-0.09,-0.28,21.67,0.0
0.53,1, white car,359.87,550.18,346.8,550.18,372.94,550.18,26.13,12.5,3,0.19,-0.37,9.33,-3.0
0.57,1, white car,359.85,550.18,346.78,550.18,372.92,550.18,26.15,12.51,3,-0.19,0.0,-12.67,12.33
0.6,1, white car,359.85,550.18,346.79,550.18,372.92,550.18,26.13,12.5,3,0.0,0.0,6.33,0.0
0.63,1, white car,359.83,550.14,346.76,550.14,372.91,550.14,26.16,12.52,3,-0.19,-0.37,-6.33,-12.33
0.67,1, white car,359.84,550.13,346.8,550.13,372.89,550.13,26.09,12.48,3,0.09,-0.09,9.33,9.33
0.7,1, white car,359.89,550.1,346.87,550.1,372.91,550.1,26.04,12.45,3,0.46,-0.28,12.33,-6.33
0.73,1, white car,359.85,550.08,346.85,550.08,372.85,550.08,26.0,12.42,3,-0.37,-0.19,-27.67,3.0
0.77,1, white car,359.88,550.13,346.92,550.13,372.84,550.13,25.92,12.37,3,0.28,0.46,21.67,21.67
0.8,1, white car,359.89,550.1,346.91,550.1,372.87,550.1,25.96,12.38,3,0.09,-0.28,-6.33,-24.67
0.83,1, white car,359.92,550.13,346.93,550.13,372.91,550.13,25.98,12.38,3,0.28,0.28,6.33,18.67
0.87,1, white car,359.89,550.19,346.89,550.19,372.89,550.19,26.0,12.4,3,-0.28,0.56,-18.67,9.33
0.9,1, white car,359.89,550.15,346.82,550.15,372.95,550.15,26.12,12.47,3,0.0,-0.37,9.33,-31.0
0.93,1, white car,359.89,550.18,346.86,550.18,372.93,550.18,26.08,12.45,3,0.0,0.28,0.0,21.67
0.97,1, white car,359.9,550.17,346.76,550.17,373.04,550.17,26.28,12.56,3,0.09,-0.09,3.0,-12.33
1.0,1, white car,359.91,550.14,346.74,550.14,373.08,550.14,26.34,12.59,3,0.09,-0.28,0.0,-6.33
1.03,1, white car,359.9,550.16,346.7,550.16,373.1,550.16,26.4,12.63,3,-0.09,0.19,-6.0,15.67
