frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,7, white car,700.8,509.76,729.61,522.76,715.2,516.26,700.8,516.26,729.61,516.26,28.81,13.0,2
0.03,7, white car,698.22,509.48,727.13,522.53,712.67,516.0,698.22,516.0,727.13,516.0,28.91,13.05,2
0.07,7, white car,695.7,509.24,724.65,522.32,710.18,515.78,695.7,515.78,724.65,515.78,28.95,13.07,2
0.1,7, white car,692.79,508.65,721.81,521.77,707.3,515.21,692.79,515.21,721.81,515.21,29.02,13.12,1
0.13,7, white car,689.83,508.02,718.75,521.11,704.29,514.57,689.83,514.57,718.75,514.57,28.92,13.09,1
0.17,7, white car,686.74,507.46,715.99,520.72,701.36,514.09,686.74,514.09,715.99,514.09,29.26,13.26,1
0.2,7, white car,683.53,506.97,713.46,520.55,698.5,513.76,683.53,513.76,713.46,513.76,29.93,13.59,1
0.23,7, white car,680.7,506.75,710.78,520.44,695.74,513.59,680.7,513.59,710.78,513.59,30.08,13.69,1
0.27,7, white car,677.87,506.36,707.55,519.89,692.71,513.12,677.87,513.12,707.55,513.12,29.68,13.52,1
0.3,7, white car,675.44,506.25,704.56,519.54,690.0,512.9,675.44,512.9,704.56,512.9,29.12,13.29,1
0.43,7, white car,664.21,504.13,693.23,517.39,678.72,510.76,664.21,510.76,693.23,510.76,29.02,13.26,1
0.47,7, white car,661.65,503.84,690.15,516.9,675.9,510.37,661.65,510.37,690.15,510.37,28.49,13.05,1
0.5,7, white car,658.89,503.67,686.84,516.47,672.86,510.07,658.89,510.07,686.84,510.07,27.95,12.8,1
0.53,7, white car,655.84,503.51,683.84,516.35,669.84,509.93,655.84,509.93,683.84,509.93,28.0,12.84,1
0.57,7, white car,653.05,502.98,681.25,515.93,667.15,509.46,653.05,509.46,681.25,509.46,28.2,12.96,1
0.6,7, white car,650.15,502.4,678.88,515.64,664.51,509.02,650.15,509.02,678.88,509.02,28.73,13.24,1
0.63,7, white car,647.51,501.93,675.98,515.1,661.74,508.52,647.51,508.52,675.98,508.52,28.47,13.17,1
0.67,7, white car,645.04,501.63,673.29,514.71,659.17,508.17,645.04,508.17,673.29,508.17,28.25,13.08,1
0.7,7, white car,642.26,501.18,670.19,514.14,656.22,507.66,642.26,507.66,670.19,507.66,27.93,12.96,1
0.73,7, white car,639.28,500.74,667.31,513.77,653.29,507.26,639.28,507.26,667.31,507.26,28.04,13.03,1
0.77,7, white car,636.61,500.4,664.37,513.3,650.49,506.85,636.61,506.85,664.37,506.85,27.76,12.91,1
0.8,7, white car,634.03,499.96,661.86,512.91,647.95,506.43,634.03,506.43,661.86,506.43,27.82,12.95,1
0.83,7, white car,631.62,499.48,659.13,512.27,645.37,505.87,631.62,505.87,659.13,505.87,27.51,12.79,1
0.87,7, white car,628.88,499.09,656.03,511.7,642.46,505.39,628.88,505.39,656.03,505.39,27.15,12.61,1
0.9,7, white car,626.01,498.69,653.57,511.49,639.79,505.09,626.01,505.09,653.57,505.09,27.56,12.8,1
0.93,7, white car,623.27,498.48,650.61,511.17,636.94,504.82,623.27,504.82,650.61,504.82,27.33,12.69,1
0.97,7, white car,620.63,498.05,647.9,510.67,634.26,504.36,620.63,504.36,647.9,504.36,27.27,12.62,1
1.0,7, white car,618.03,497.54,645.09,510.03,631.56,503.78,618.03,503.78,645.09,503.78,27.05,12.48,1
1.03,7, white car,615.32,497.06,642.53,509.59,628.92,503.32,615.32,503.32,642.53,503.32,27.21,12.53,1
1.07,7, white car,612.3,496.75,639.95,509.47,626.12,503.11,612.3,503.11,639.95,503.11,27.65,12.72,1
1.1,7, white car,609.47,496.23,637.58,509.13,623.52,502.68,609.47,502.68,637.58,502.68,28.11,12.9,1
1.13,7, white car,606.68,495.71,635.0,508.72,620.84,502.22,606.68,502.22,635.0,502.22,28.32,13.01,1
1.17,7, white car,604.1,495.27,632.04,508.12,618.07,501.7,604.1,501.7,632.04,501.7,27.94,12.85,1
1.2,7, white car,601.62,495.08,629.24,507.75,615.43,501.42,601.62,501.42,629.24,501.42,27.63,12.68,1
1.23,7, white car,599.02,494.59,627.15,507.53,613.08,501.06,599.02,501.06,627.15,501.06,28.13,12.94,1
1.27,7, white car,596.53,494.21,624.44,507.06,610.48,500.64,596.53,500.64,624.44,500.64,27.92,12.85,1
1.3,7, white car,593.94,493.69,621.55,506.37,607.74,500.03,593.94,500.03,621.55,500.03,27.61,12.68,1
1.33,7, white car,591.01,493.35,618.65,506.04,604.83,499.69,591.01,499.69,618.65,499.69,27.64,12.69,1
1.37,7, white car,588.2,492.9,615.94,505.61,602.07,499.25,588.2,499.25,615.94,499.25,27.74,12.71,1
1.4,7, white car,585.47,492.47,613.45,505.29,599.46,498.88,585.47,498.88,613.45,498.88,27.98,12.82,1
1.43,7, white car,582.99,492.15,611.14,505.03,597.06,498.59,582.99,498.59,611.14,498.59,28.15,12.89,1
1.47,7, white car,580.51,491.95,608.6,504.79,594.56,498.37,580.51,498.37,608.6,498.37,28.09,12.85,1
1.5,7, white car,578.18,491.55,605.87,504.16,592.03,497.85,578.18,497.85,605.87,497.85,27.7,12.61,1
1.53,7, white car,575.63,491.28,602.94,503.67,589.29,497.48,575.63,497.48,602.94,497.48,27.31,12.39,1
1.57,7, white car,573.29,490.85,600.36,503.1,586.83,496.97,573.29,496.97,600.36,496.97,27.07,12.26,1
1.6,7, white car,570.69,490.58,597.91,502.89,584.3,496.74,570.69,496.74,597.91,496.74,27.23,12.31,1
1.63,7, white car,567.78,490.32,595.42,502.79,581.6,496.56,567.78,496.56,595.42,496.56,27.65,12.47,1
1.67,7, white car,565.06,490.07,593.02,502.68,579.04,496.37,565.06,496.37,593.02,496.37,27.96,12.61,1
1.7,7, white car,562.74,489.69,590.53,502.2,576.63,495.94,562.74,495.94,590.53,495.94,27.79,12.51,1
1.73,7, white car,560.54,489.13,588.58,501.77,574.56,495.45,560.54,495.45,588.58,495.45,28.05,12.64,1
