frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,6,1056.82,518.57,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,,,,,,,,,50.62854925829882,,,
0.03,6,1054.36,518.54,-22.78,-0.28,0.0,0.0,1,,,,,22.78,0.28,,,,,,,,,48.164074786089294,,,
0.07,6,1051.95,518.76,-22.31,2.04,15.67,77.33,1,,,,,22.31,-2.04,,,,,,,,,45.56296083443214,,,
0.1,6,1049.24,518.84,-25.09,0.74,-92.67,-43.33,1,,,,,25.09,-0.74,,,,,,,,,42.979187986745345,,,
0.13,6,1046.24,518.7,-27.78,-1.3,-89.67,-68.0,1,,,,,27.78,1.3,,,,,,,,,40.310416767877655,,,
0.17,6,1043.55,518.79,-24.91,0.83,95.67,71.0,1,,,,,24.91,-0.83,,,,,,,,,37.7304770709303,,,
0.2,6,1041.15,518.91,-22.22,1.11,89.67,9.33,1,,,,,22.22,-1.11,,,,,,,,,35.49087206592714,,,
0.23,6,1038.47,519.04,-24.81,1.2,-86.33,3.0,1,,,,,24.81,-1.2,,,,,,,,,33.07127000887632,,,
0.27,6,1036.18,519.15,-21.2,1.02,120.33,-6.0,1,,,,,21.2,-1.02,,,,,,,,,31.003911043608653,,,
0.3,6,1033.66,519.16,-23.33,0.09,-71.0,-31.0,1,,,,,23.33,-0.09,,,,,,,,,29.15388481832225,,,
0.33,6,1031.07,519.45,-23.98,2.69,-21.67,86.67,1,,,,,23.98,-2.69,,,,,,,,,26.893934260349468,,,
0.37,6,1028.57,519.52,-23.15,0.65,27.67,-68.0,1,,,,,23.15,-0.65,,,,,,,,,24.96468305426687,,,
0.4,6,1026.0,519.47,-23.8,-0.46,-21.67,-37.0,1,,,,,23.8,0.46,,,,,,,,,23.07086691045653,,,
0.43,6,1023.48,519.65,-23.33,1.67,15.67,71.0,1,,,,,23.33,-1.67,,,,,,,,,21.06060777850438,,,
0.47,6,1020.78,519.93,-25.0,2.59,-55.67,30.67,1,,,,,25.0,-2.59,,,,,,,,,19.093970252412163,,,
0.5,6,1018.82,520.09,-18.15,1.48,228.33,-37.0,1,,,,,18.15,-1.48,,,,,,,,,17.892177061498103,,,
0.53,6,1016.14,520.43,-24.81,3.15,-222.0,55.67,1,,,,,24.81,-3.15,,,,,,,,,16.219161507303685,,,
0.57,6,1013.78,520.52,-21.85,0.83,98.67,-77.33,1,,,,,21.85,-0.83,,,,,,,,,15.18108362403686,,,
0.6,6,1011.15,520.47,-24.35,-0.46,-83.33,-43.0,1,,,,,24.35,0.46,,,,,,,,,14.533162078501645,,,
0.63,6,1008.47,520.62,-24.81,1.39,-15.33,61.67,1,,,,,24.81,-1.39,,,,,,,,,14.190366450518423,,,
0.67,6,1005.77,520.76,-25.0,1.3,-6.33,-3.0,1,,,,,25.0,-1.3,,,,,,,,,14.370560183931568,,,
0.7,6,1002.92,520.95,-26.39,1.76,-46.33,15.33,1,,,,,26.39,-1.76,,,,,,,,,14.98693097335134,,,
0.73,6,1000.92,521.16,-18.52,1.94,262.33,6.0,1,,,,,18.52,-1.94,,,,,,,,,15.728935119708526,,,
0.77,6,998.8,521.06,-19.63,-0.93,-37.0,-95.67,1,,,,,19.63,0.93,,,,,,,,,17.092258481546537,,,
0.8,6,996.11,521.15,-24.91,0.83,-176.0,58.67,1,,,,,24.91,-0.83,,,,,,,,,19.141956535317863,,,
0.83,6,993.78,521.26,-21.57,1.02,111.33,6.33,1,,,,,21.57,-1.02,,,,,,,,,20.69532555916911,,,
0.87,6,991.29,521.28,-23.06,0.19,-49.67,-27.67,1,,,,,23.06,-0.19,,,,,,,,,22.378241664617015,,,
0.9,6,988.91,521.4,-22.04,1.11,34.0,30.67,1,,,,,22.04,-1.11,,,,,,,,,24.093422338887404,,,
0.93,6,986.76,521.55,-19.91,1.39,71.0,9.33,1,,,,,19.91,-1.39,,,,,,,,,25.86553691690937,,,
0.97,6,983.84,521.82,-27.04,2.5,-237.67,37.0,1,,,,,27.04,-2.5,,,,,,,,,28.23521382954261,,,
1.0,6,981.44,522.12,-22.22,2.78,160.67,9.33,1,,,,,22.22,-2.78,,,,,,,,,30.505596207909115,,,
1.03,6,979.4,522.13,-18.89,0.09,111.0,-89.67,1,,,,,18.89,-0.09,,,,,,,,,32.248894554697486,,,
1.07,6,976.88,522.1,-23.33,-0.28,-148.0,-12.33,1,,,,,23.33,0.28,,,,,,,,,34.182798305580526,,,
1.1,6,974.35,522.19,-23.43,0.83,-3.33,37.0,1,,,,,23.43,-0.83,,,,,,,,,36.64434608503739,,,
1.13,6,971.82,522.22,-23.43,0.28,0.0,-18.33,1,,,,,23.43,-0.28,,,,,,,,,39.143196088209166,,,
1.17,6,969.23,522.35,-23.98,1.2,-18.33,30.67,1,,,,,23.98,-1.2,,,,,,,,,41.679755277592456,,,
1.2,6,966.73,522.44,-23.15,0.83,27.67,-12.33,1,,,,,23.15,-0.83,,,,,,,,,44.1812052800735,,,
1.23,6,964.2,522.5,-23.43,0.56,-9.33,-9.0,1,,,,,23.43,-0.56,,,,,,,,,46.628794751741125,,,
1.27,6,961.83,522.51,-21.94,0.09,49.67,-15.67,1,,,,,21.94,-0.09,,,,,,,,,48.70354504550976,,,
1.3,6,959.18,522.45,-24.54,-0.56,-86.67,-21.67,1,,,,,24.54,0.56,,,,,,,,,51.13139935499515,,,
1.33,6,956.94,522.64,-20.74,1.76,126.67,77.33,1,,,,,20.74,-1.76,,,,,,,,,53.46875162185847,,,
1.37,6,954.55,522.81,-22.13,1.57,-46.33,-6.33,1,,,,,22.13,-1.57,,,,,,,,,55.64490991995588,,,
1.4,6,951.85,522.78,-25.0,-0.28,-95.67,-61.67,1,,,,,25.0,0.28,,,,,,,,,58.21238442118645,,,
1.43,6,949.52,522.91,-21.57,1.2,114.33,49.33,1,,,,,21.57,-1.2,,,,,,,,,60.67441305855377,,,
1.47,6,947.18,522.9,-21.67,-0.09,-3.33,-43.0,1,,,,,21.67,0.09,,,,,,,,,62.90393469410318,,,
1.5,6,944.92,522.99,-20.93,0.83,24.67,30.67,1,,,,,20.93,-0.83,,,,,,,,,64.87221362031663,,,
1.53,6,942.67,523.34,-20.83,3.24,3.33,80.33,1,,,,,20.83,-3.24,,,,,,,,,66.88731195077281,,,
1.57,6,940.09,523.45,-23.89,1.02,-102.0,-74.0,1,,,,,23.89,-1.02,,,,,,,,,68.99825505039958,,,
1.6,6,937.69,523.66,-22.22,1.94,55.67,30.67,1,,,,,22.22,-1.94,,,,,,,,,71.9658731622149,,,
1.63,6,935.11,523.86,-23.89,1.85,-55.67,-3.0,1,,,,,23.89,-1.85,,,,,,,,,74.85230390575825,,,
1.67,6,932.5,524.04,-24.17,1.67,-9.33,-6.0,1,,,,,,,,,,,,,,,,,,
1.7,6,930.07,524.07,-22.5,0.28,55.67,-46.33,1,,,,,22.5,-0.28,,,,,,,,,79.89247336263905,,,
1.73,6,927.76,524.17,-21.39,0.93,37.0,21.67,1,,,,,21.39,-0.93,,,,,,,,,81.7328942348183,,,
1.77,6,925.35,524.14,-22.31,-0.28,-30.67,-40.33,1,,,,,,,,,,,,,,,,,,
1.8,6,923.23,524.13,-19.63,-0.09,89.33,6.33,1,,,,,,,,,,,,,,,,,,
1.83,6,920.66,524.25,-23.8,1.11,-139.0,40.0,1,,,,,,,,,,,,,,,,,,
1.87,6,918.17,524.28,-23.06,0.28,24.67,-27.67,1,,,,,,,,,,,,,,,,,,
1.9,6,915.57,524.22,-24.07,-0.56,-33.67,-28.0,1,,,,,,,,,,,,,,,,,,
1.93,6,913.18,524.48,-22.13,2.41,64.67,99.0,1,,,,,,,,,,,,,,,,,,
1.97,6,910.64,524.61,-23.52,1.2,-46.33,-40.33,1,,,,,,,,,,,,,,,,,,
2.0,6,908.21,524.69,-22.5,0.74,34.0,-15.33,1,,,,,,,,,,,,,,,,,,
2.03,6,905.49,524.8,-25.19,1.02,-89.67,9.33,1,,,,,,,,,,,,,,,,,,
