frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
5.57,3, white car,1410.9,547.94,1444.69,561.74,1427.79,554.84,1410.9,554.84,1444.69,554.84,33.79,13.8,2
5.6,3, white car,1407.95,547.74,1442.23,561.8,1425.09,554.77,1407.95,554.77,1442.23,554.77,34.28,14.06,2
5.63,3, white car,1405.78,547.61,1439.21,561.32,1422.49,554.47,1405.78,554.47,1439.21,554.47,33.44,13.71,2
5.67,3, white car,1402.94,547.6,1435.95,561.16,1419.45,554.38,1402.94,554.38,1435.95,554.38,33.01,13.56,2
5.7,3, white car,1399.98,547.48,1433.23,561.15,1416.6,554.31,1399.98,554.31,1433.23,554.31,33.25,13.68,2
5.73,3, white car,1397.67,547.33,1430.56,560.83,1414.11,554.08,1397.67,554.08,1430.56,554.08,32.88,13.5,2
5.77,3, white car,1395.1,546.89,1428.02,560.35,1411.56,553.62,1395.1,553.62,1428.02,553.62,32.92,13.47,2
5.8,3, white car,1392.39,546.83,1425.36,560.27,1408.88,553.55,1392.39,553.55,1425.36,553.55,32.97,13.44,2
5.83,3, white car,1389.76,546.87,1422.5,560.15,1406.13,553.51,1389.76,553.51,1422.5,553.51,32.74,13.28,2
5.87,3, white car,1386.76,546.96,1419.54,560.21,1403.15,553.59,1386.76,553.59,1419.54,553.59,32.78,13.25,2
5.9,3, white car,1383.92,547.02,1416.82,560.26,1400.37,553.64,1383.92,553.64,1416.82,553.64,32.9,13.24,2
5.93,3, white car,1380.96,546.93,1414.02,560.24,1397.49,553.59,1380.96,553.59,1414.02,553.59,33.06,13.3,2
5.97,3, white car,1377.81,546.68,1411.56,560.28,1394.69,553.48,1377.81,553.48,1411.56,553.48,33.75,13.61,2
6.0,3, white car,1374.96,546.56,1408.94,560.27,1391.95,553.41,1374.96,553.41,1408.94,553.41,33.98,13.71,2
6.03,3, white car,1372.08,546.46,1406.32,560.32,1389.2,553.39,1372.08,553.39,1406.32,553.39,34.24,13.85,2
6.07,3, white car,1369.47,546.48,1403.34,560.22,1386.4,553.35,1369.47,553.35,1403.34,553.35,33.86,13.74,2
6.1,3, white car,1366.36,546.11,1401.01,560.25,1383.68,553.18,1366.36,553.18,1401.01,553.18,34.65,14.14,2
6.13,3, white car,1363.75,545.76,1398.54,559.99,1381.14,552.88,1363.75,552.88,1398.54,552.88,34.79,14.23,2
6.17,3, white car,1361.74,545.86,1395.53,559.68,1378.64,552.77,1361.74,552.77,1395.53,552.77,33.79,13.82,2
6.2,3, white car,1359.17,545.92,1392.38,559.45,1375.78,552.68,1359.17,552.68,1392.38,552.68,33.21,13.53,2
6.23,3, white car,1356.35,545.79,1389.77,559.37,1373.06,552.58,1356.35,552.58,1389.77,552.58,33.42,13.59,2
6.27,3, white car,1353.35,545.67,1386.89,559.32,1370.12,552.5,1353.35,552.5,1386.89,552.5,33.54,13.65,2
