frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,1162.17,525.3,1190.9,537.96,1176.54,531.63,1162.17,531.63,1190.9,531.63,28.73,12.65,1
0.03,1, white car,1160.42,525.11,1188.75,537.59,1174.59,531.35,1160.42,531.35,1188.75,531.35,28.33,12.48,1
0.07,1, white car,1158.61,525.19,1186.58,537.51,1172.59,531.35,1158.61,531.35,1186.58,531.35,27.97,12.32,1
0.1,1, white car,1156.17,525.01,1184.44,537.46,1170.3,531.23,1156.17,531.23,1184.44,531.23,28.27,12.45,1
0.13,1, white car,1153.6,524.87,1182.16,537.45,1167.88,531.16,1153.6,531.16,1182.16,531.16,28.56,12.58,1
0.17,1, white car,1151.27,524.92,1179.94,537.55,1165.6,531.23,1151.27,531.23,1179.94,531.23,28.67,12.63,1
0.2,1, white car,1148.97,524.96,1177.76,537.63,1163.36,531.29,1148.97,531.29,1177.76,531.29,28.79,12.67,1
0.23,1, white car,1146.71,524.8,1175.34,537.39,1161.03,531.1,1146.71,531.1,1175.34,531.1,28.64,12.59,1
0.27,1, white car,1144.47,524.71,1173.02,537.25,1158.75,530.98,1144.47,530.98,1173.02,530.98,28.54,12.53,1
0.3,1, white car,1142.21,524.65,1170.64,537.11,1156.43,530.88,1142.21,530.88,1170.64,530.88,28.43,12.46,1
0.33,1, white car,1139.85,524.72,1168.29,537.17,1154.07,530.94,1139.85,530.94,1168.29,530.94,28.44,12.45,1
0.37,1, white car,1137.51,524.67,1165.95,537.1,1151.73,530.88,1137.51,530.88,1165.95,530.88,28.44,12.44,1
0.4,1, white car,1135.28,524.64,1163.96,537.18,1149.62,530.91,1135.28,530.91,1163.96,530.91,28.68,12.53,1
0.43,1, white car,1133.13,524.58,1161.64,537.01,1147.38,530.8,1133.13,530.8,1161.64,530.8,28.51,12.44,1
0.47,1, white car,1131.03,524.41,1159.48,536.81,1145.25,530.61,1131.03,530.61,1159.48,530.61,28.45,12.4,1
0.5,1, white car,1128.58,524.22,1157.38,536.79,1142.98,530.5,1128.58,530.5,1157.38,530.5,28.8,12.57,1
