frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,5,1227.8,546.72,0.0,0.0,0.0,0.0,2,,,0.0,0.0,,,,,,,,,,52.811743012326254,,,,
0.03,5,1226.07,546.67,-16.02,-0.46,0.0,0.0,2,,,16.02,0.46,,,,,,,,,,51.151086987472574,,,,
0.07,5,1223.74,546.54,-21.57,-1.2,-185.0,-24.67,2,,,21.57,1.2,,,,,,,,,,48.64152649742805,,,,
0.1,5,1221.68,546.54,-19.07,0.0,83.33,40.0,2,,,19.07,0.0,,,,,,,,,,46.37236461514537,,,,
0.13,5,1219.78,546.45,-17.59,-0.83,49.33,-27.67,2,,,17.59,0.83,,,,,,,,,,44.358860445236836,,,,
0.17,5,1217.63,546.27,-19.91,-1.67,-77.33,-28.0,2,,,19.91,1.67,,,,,,,,,,42.641905445230705,,,,
0.2,5,1214.78,546.24,-26.39,-0.28,-216.0,46.33,2,,,26.39,0.28,,,,,,,,,,40.01268049006465,,,,
0.23,5,1212.29,546.12,-23.06,-1.11,111.0,-27.67,2,,,23.06,1.11,,,,,,,,,,37.74231842375338,,,,
0.27,5,1209.9,546.13,-22.13,0.09,31.0,40.0,2,,,22.13,-0.09,,,,,,,,,,35.432737687059905,,,,
0.3,5,1207.64,546.16,-20.93,0.28,40.0,6.33,2,,,20.93,-0.28,,,,,,,,,,33.4054980504706,,,,
0.33,5,1205.29,546.08,-21.76,-0.74,-27.67,-34.0,2,,,21.76,0.74,,,,,,,,,,31.366671803045932,,,,
0.37,5,1203.13,545.86,-20.0,-2.04,58.67,-43.33,2,,,20.0,2.04,,,,,,,,,,29.744702049272487,,,,
0.4,5,1200.79,545.75,-21.67,-1.02,-55.67,34.0,2,,,21.67,1.02,,,,,,,,,,27.57880526781376,,,,
0.43,5,1198.53,545.52,-20.93,-2.13,24.67,-37.0,2,,,20.93,2.13,,,,,,,,,,25.57972830191909,,,,
0.47,5,1196.02,545.31,-23.24,-1.94,-77.0,6.33,2,,,23.24,1.94,,,,,,,,,,23.371882679835437,,,,
0.5,5,1193.91,545.26,-19.54,-0.46,123.33,49.33,2,,,19.54,0.46,,,,,,,,,,21.6104095287433,,,,
0.53,5,1191.61,545.03,-21.3,-2.13,-58.67,-55.67,2,,,21.3,2.13,,,,,,,,,,19.70691503000899,,,,
0.57,5,1189.41,544.86,-20.37,-1.57,31.0,18.67,2,,,20.37,1.57,,,,,,,,,,18.180588549329233,,,,
0.6,5,1187.13,544.73,-21.11,-1.2,-24.67,12.33,2,,,21.11,1.2,,,,,,,,,,16.602710622064002,,,,
0.63,5,1184.79,544.44,-21.67,-2.69,-18.67,-49.67,2,,,21.67,2.69,,,,,,,,,,14.977105861948141,,,,
0.67,5,1182.45,544.47,-21.67,0.28,0.0,99.0,2,,,21.67,-0.28,,,,,,,,,,14.012055523726692,,,,
