frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,6, white car,834.54,517.15,819.13,517.15,849.94,517.15,30.8,13.27,1,0.0,0.0,0.0,0.0
0.03,6, white car,833.1,516.96,817.22,516.96,848.99,516.96,31.77,13.7,1,-13.33,-1.76,0.0,0.0
0.07,6, white car,832.02,516.79,815.87,516.79,848.17,516.79,32.3,13.94,1,-10.0,-1.57,111.0,6.33
0.1,6, white car,830.59,516.84,814.84,516.84,846.34,516.84,31.5,13.6,1,-13.24,0.46,-108.0,67.67
0.13,6, white car,828.84,516.72,813.46,516.72,844.22,516.72,30.76,13.27,1,-16.2,-1.11,-98.67,-52.33
0.17,6, white car,827.02,516.73,811.65,516.73,842.39,516.73,30.74,13.28,1,-16.85,0.09,-21.67,40.0
0.2,6, white car,825.56,516.73,810.07,516.73,841.04,516.73,30.98,13.41,1,-13.52,0.0,111.0,-3.0
0.23,6, white car,824.38,516.63,808.79,516.63,839.96,516.63,31.17,13.52,1,-10.93,-0.93,86.33,-31.0
0.27,6, white car,823.08,516.37,807.64,516.37,838.52,516.37,30.88,13.41,1,-12.04,-2.41,-37.0,-49.33
0.3,6, white car,821.85,516.28,806.47,516.28,837.22,516.28,30.75,13.35,1,-11.39,-0.83,21.67,52.67
0.33,6, white car,820.35,516.23,804.9,516.23,835.8,516.23,30.9,13.42,1,-13.89,-0.46,-83.33,12.33
0.37,6, white car,819.2,516.15,803.42,516.15,834.99,516.15,31.57,13.72,1,-10.65,-0.74,108.0,-9.33
0.4,6, white car,818.03,516.04,802.09,516.04,833.97,516.04,31.88,13.88,1,-10.83,-1.02,-6.0,-9.33
0.43,6, white car,816.72,515.92,801.4,515.92,832.04,515.92,30.64,13.29,1,-12.13,-1.11,-43.33,-3.0
0.47,6, white car,814.92,515.86,799.91,515.86,829.93,515.86,30.02,12.96,1,-16.67,-0.56,-151.33,18.33
0.5,6, white car,813.48,515.72,798.73,515.72,828.22,515.72,29.5,12.68,1,-13.33,-1.3,111.33,-24.67
0.53,6, white car,812.02,515.61,797.32,515.61,826.72,515.61,29.4,12.6,1,-13.52,-1.02,-6.33,9.33
0.57,6, white car,810.66,515.62,795.79,515.62,825.53,515.62,29.74,12.71,1,-12.59,0.09,31.0,37.0
0.6,6, white car,809.49,515.45,794.38,515.45,824.6,515.45,30.22,12.91,1,-10.83,-1.57,58.67,-55.33
0.63,6, white car,808.51,515.23,793.05,515.23,823.97,515.23,30.92,13.2,1,-9.07,-2.04,58.67,-15.67
0.67,6, white car,807.48,515.03,791.82,515.03,823.15,515.03,31.33,13.39,1,-9.54,-1.85,-15.67,6.33
